time,task_id,duration,cpu,priority
864671489367,382240060973-57,221396987,0.025970,105
864769300075,382240946551-185,179781299,0.014709,116
864794479651,382239782606-79,3636474295,0.026581,105
864813288885,382228778376-111,61483506,0.013031,105
864837082211,382241467775-0,29886184,0.001585,200
864866677696,382240306945-3087,1016269157,0.011795,105
864867601202,382240306945-2450,1365365619,0.011795,105
864922941010,382240306945-1858,2718146938,0.011795,105
865226285416,382236523229-0,65210865,0.001320,115
865293675991,382249229943-166,2800630386,0.012146,118
865293676752,382248076836-377,132455057,0.003521,107
865349284563,382245972715-13,27462428,0.010925,105
865349284579,382245972715-24,27462565,0.010925,105
865349286041,382245972715-1226,27477924,0.010925,105
865349286968,382248212492-87,49538387,0.003696,105
865349301210,382248212492-641,58374874,0.003696,105
865359670920,382245972715-296,17080030,0.010925,105
865366682687,382241203168-72,342909121,0.012497,105
865424131351,382249224537-3,60347462,0.003960,105
865424132700,382249224537-1645,67898997,0.003960,105
865435567607,382249409984-54,243830980,0.002731,105
865440194949,382249224537-2331,85090280,0.003960,105
865446645111,382249409984-61,223743630,0.002731,105
865465283065,382250465539-242,181482245,0.003082,105
865469094568,382248123919-874,489104564,0.004135,103
865481030475,382249432040-989,195617886,0.003170,105
865481044559,382249432040-941,187465533,0.003170,105
865481045009,382249436711-353,232978953,0.004578,105
865492250134,382249432040-847,225868693,0.003170,105
865492256642,382248101976-149,443019789,0.002552,103
865505488431,382250463897-663,11762181178,0.008102,105
865511719298,382237761072-21,87105977,0.002026,103
865523297435,382240399856-44,217928698,0.002377,103
865539459614,382120137411-535,1487191301,0.005722,103
865565787691,382250508728-371,11809019163,0.008102,105
865570061814,382241434860-577,24383455069,0.007751,103
865720792426,382250463897-438,12126056483,0.008102,105
865775882886,382250463897-501,11741622153,0.008102,105
866288571481,382250861207-56,272487371,0.007660,105
866322198067,382256136961-416,113539112,0.003788,107
866373622630,382221797145-944,10849210103,0.006607,103
866381846355,382240478807-145,2034914287,0.018127,103
866382851956,382221797145-1473,10839848822,0.006607,103
866455094353,382256419429-452,202715982,0.003258,105
866455095211,382256431683-15,189175726,0.005898,105
866488806884,382251089945-174,222546553,0.006691,105
867180814208,382259463931-4,103997970,0.003696,107
867244792894,382256185205-691,67690763,0.003082,105
867244793376,382256185205-991,128074772,0.003082,105
867324025795,382259676744-397,984445740,0.040527,0
867792858290,382260202519-225,175982542,0.003788,107
867919882478,382260323746-166,92471197,0.003521,107
867919882854,382260323746-370,153011398,0.003521,107
868023880226,382276509084-0,25457597,0.001673,200
868155643581,382282636361-0,25944552,0.001585,200
868165959153,382259844717-756,16072995977,0.008102,105
868527417694,382302097808-33,87822513,0.003788,107
868603640301,382305190994-215,424537860,0.004318,0
868715075396,382260204799-222,3471081027,0.005814,105
868724415797,382260206611-91,922353111,0.009415,105
868920023001,382305472288-1428,158414339,0.000616,200
868920023983,382305472288-2478,133105595,0.000616,200
868924599106,382305472288-2363,118973336,0.000616,200
868924599298,382305472288-2552,120037143,0.000616,200
869027490091,382305636126-0,210320057,0.002201,200
