time,task_id,duration,cpu,priority
259851182533,378515409035-191,52876796,0.005196,200
259883926730,378515815062-63,164580181506,0.002026,103
259883927018,378515815062-259,1601652776,0.002026,103
260003999727,378517070439-108,534425597,0.006516,105
260007939439,378517015513-464,119434092,0.001497,105
260011214854,378517070439-45,528226329,0.006516,105
260014238727,330587298437-25,877213904295,0.011475,360
260039011027,378516983040-117,38293323,0.005196,200
260087863013,378518167480-36,97918221,0.005196,200
260089097982,330587295936-1460,52252558784,0.011475,360
260089634856,330587295936-1565,32128444268,0.011475,360
260118160948,378516916536-1154,19664846624,0.004845,103
260161010781,378518356248-46,76679723,0.005196,200
260198135388,378518559536-22,2088673888,0.003433,119
260267483583,378518622483-1443,89382389,0.006432,105
260502083003,378518685179-785,154736234,0.003788,105
260502085325,378546046829-52,284928817,0.008270,105
260502094830,378518685179-1066,160857514,0.003788,105
260515335266,378532953700-27,5613250939,0.015320,103
260522659060,378412233161-1812,12092362211,0.021057,103
260555890099,378547177929-26,352358012,0.002552,103
260583429750,378547170044-24,98001245,0.005196,200
260773604243,378550360009-9,49222415,0.016907,103
260658284836,378546155353-111,31793568,0.005196,200
260678574040,378518743704-124,295363208,0.015320,103
260689292099,378556487311-250,465845976,0.029572,103
260743853203,378556520598-858,65019164,0.002995,105
260762197114,378558660207-47,236591660,0.002201,200
260804365784,378558688970-181,52360378,0.003433,105
260804366334,378558688970-491,65618352,0.003433,105
260830627438,378516916536-1375,19238102875,0.004845,103
260866550961,378558743725-316,102179801,0.003082,105
260866552731,378558746916-434,45642503,0.002995,105
260910025264,378412443693-744,5867243211,0.047913,105
260922872729,378558816045-26,191913517,0.007133,105
260922872757,378558816045-40,183992431,0.007133,105
260926871080,378558822735-1898,119059843,0.003082,105
260968313111,378558793679-105,99015472,0.005196,200
260986584236,378558946271-314,55007684,0.003609,105
260988725598,374471491605-108,81720241697,0.012146,0
261053375393,378558947755-321,64775837,0.004051,105
261053378169,378558951043-1283,3802634934,0.002026,103
261053397692,378558951043-2222,3872983079,0.002026,103
261062042392,378558754112-116,22841619829,0.004318,105
261062043276,378558951043-2485,3856420393,0.002026,103
261114901179,378559290232-11,428084319,0.002201,200
261178846169,378559328048-881,1027358989,0.000705,105
261502004788,378558901418-286,9582073310,0.004318,105
261528928270,378559908192-61,106258830,0.005196,200
261667552200,378559530734-19,576613487,0.007660,105
261667553555,378559530734-807,703809219,0.007660,105
261667555697,378560306940-670,78242443,0.010925,105
261680234824,378560306940-1729,52319084,0.010925,105
261691457272,378560092971-293,285568002,0.002201,103
261707607078,378516916536-1432,18361124375,0.004845,103
261728194119,378560470947-1059,3065903137,0.004845,105
261728198953,378560470947-418,2478413519,0.004845,105
261738551384,378560470947-1376,2466867139,0.004845,105
261739281817,378558951043-5331,3280479488,0.002819,103
261739281891,378558951043-5400,3289538262,0.002819,103
261741683608,378560470947-1794,2482700247,0.004845,105
261750051080,378558951043-8642,206950697,0.002819,103
261750056890,378558951043-9652,168312902,0.002819,103
261750064413,378558951043-9540,222479830,0.002819,103
261789453331,378560508279-362,647602520,0.004402,105
261813567762,378560696371-266,309996453,0.008362,0
261905146358,378560855636-31,716925473,0.006432,105
261909060532,378560832396-129,93379536,0.003521,107
262028837861,378561084341-57,112506022,0.003696,107
262084494938,330587286512-1071,221862193178,0.021973,360
262340128386,378560977662-293,79060953,0.004051,105
262340128764,378560977662-495,77340580,0.004051,105
262340131129,378560949055-35,28651330728,0.018494,103
262340131481,378561278642-174,301910113,0.019897,103
262340138515,378560977662-815,67978486,0.004051,105
262340138848,378560977662-1685,79055041,0.004051,105
262463871471,378569781923-544,60027265,0.003960,105
262463873229,378569781923-1598,60037373,0.003960,105
262463874309,378569784451-41,85077300,0.002640,105
262463875035,378569784451-590,84057550,0.002640,105
262463875373,378569784451-873,140137216,0.002640,105
262463875387,378569784451-883,84059279,0.002640,105
262522151924,378573847811-38,287103771,0.011536,116
262522153550,378573919680-37,10336197611,0.002819,105
262547221258,378560949055-392,1581786062,0.018494,103
262578856097,378573968820-84,177244324,0.004318,103
262593832697,378573948482-71,151532625,0.005196,200
262595108487,378569771752-785,13127722725,0.008102,105
262595325087,378569788812-605,4712467968,0.011703,105
262597949420,378569771752-794,12610015623,0.008102,105
262636329550,378569788812-407,4099663589,0.011703,105
262646683597,378592122761-65,196243635,0.005898,101
262652847259,378560975659-1000,459196308,0.006340,105
262657072730,378560975659-399,486153873,0.006340,105
262738957025,378558754112-475,9230242108,0.004318,105
262750504416,378593322754-0,29511753,0.001585,200
262764175182,378569789908-914,1812346707,0.011353,105
262816274857,378569789908-388,1940387766,0.011353,105
262890853219,378593345826-787,56610626,0.003876,105
262890853716,378597467641-54,292060971,0.019897,103
262890858313,378593345826-293,122259912,0.003876,105
262890858436,378593345826-256,49461982,0.003876,105
262926730473,378560975659-1852,157132224,0.006340,105
262947465927,378593358747-30,5623078331,0.018494,103
263038349060,378589092142-204,277928861,0.018127,119
263093382221,378594365305-52,2685121057,0.018585,103
263199999934,378598921022-983,58863597,0.004051,105
263200008577,378560986808-731,380217764,0.006073,105
263212859696,378560986808-838,444605137,0.006073,105
263220063126,378411027682-3948,3951768234,0.011185,103
263230150077,378411027682-5049,4285058426,0.011185,103
263242120651,378411027682-6776,3671949232,0.011185,103
263264105726,378599033500-149,189504543,0.002026,103
263264106026,378599109338-39,254877839,0.002640,103
263319623021,378599179395-9,202858970,0.008804,103
263369926275,378594407829-87,878704938,0.023865,103
263515555699,378599462876-119,90511507,0.002201,103
263552584437,378598830776-37,359645981,0.004402,107
263590418271,378599606140-2379,2365816698,0.007042,116
263592146759,378599606140-1352,2364080039,0.007042,116
263598608777,378599606140-1418,2357618541,0.007042,116
263662571079,378599871570-486,631489533,0.006516,105
263713753700,378599993617-127,989269806,0.040527,0
263713753936,378599993617-264,1111952675,0.040527,0
263727665635,378598958057-386,1036879285,0.019623,103
263749860650,378599629100-347,689402758,0.018494,103
263749861024,378599629100-460,2307492784,0.018494,103
263761102847,378599606140-2944,2195136604,0.007042,116
263809088429,378600011784-882,761203563,0.008102,105
263829494139,378600011784-976,893258904,0.008102,105
263881904950,378600123906-1353,88971244,0.006432,105
263885267279,378599974045-77,194526499,0.018585,103
263888357754,378600123906-327,152778536,0.006432,105
263890213297,378600123906-2257,109193366,0.006432,105
263992528707,378601357154-202,224911859,0.002731,105
263997724999,378601357154-841,219334323,0.002731,105
264017508092,378600095871-6,1879806742,0.021851,103
264040063978,378599606140-3284,1915458826,0.007042,116
264050282515,378573919680-1238,4804769419,0.002819,105
264050283547,378573919680-1803,1223877407,0.002819,105
264055630539,378601470953-729,795071401,0.001619,103
264055663268,378601458795-1348,762438685,0.002731,103
264061494900,378601496948-68,794147073,0.001410,103
264076474666,378601394759-34,428352500,0.018494,103
264082328302,378600089751-21,199437091,0.021759,103
264126434584,378601470953-1259,766906712,0.001619,103
264212182365,378601482541-439,653770445,0.001619,103
264176965236,378601458795-996,668400341,0.002731,103
264300595563,378601978019-92,57494489,0.003696,107
264357106284,378601458795-1321,592674056,0.002731,103
264603955316,378603470220-6,515309933,0.006958,107
265013877504,374471398372-262,134562941980,0.008102,0
265087083850,378607189413-38,102771920,0.005196,200
265171955141,378607342027-2,97739189,0.005547,119
265264927877,378607421441-0,27729611,0.001673,200
265514767258,378610739571-304,916001408,0.040527,0
265698968861,378612014534-13,424240233,0.002201,200
265733601415,378612048832-0,76415613,0.032654,200
265746306273,378611980403-2,72080411,0.005196,200
265954379215,378612192903-434,163657735,0.003696,107
266141848912,378614387547-162,88412389,0.003433,107
266274120732,378614529061-2,71679190,0.003521,107
266327989371,378603385627-530,60856092,0.000880,105
266327990717,378608571503-571,60748391,0.003170,105
266456499267,378610785672-299,763261733,0.007751,105
266456499297,378610785672-317,862729466,0.007751,105
266466388803,378610788705-1031,133132079,0.003258,105
266563095054,378599402538-997,2879994945,0.004318,105
266761297020,378616292861-203,56352496,0.003696,107
266761298039,378616298615-300,80407172,0.003696,107
266823793271,378613253177-1196,563860278,0.006165,105
266823804661,378613255262-225,202883602,0.003876,105
266835066044,378613255262-96,192030174,0.003876,105
266835070228,378614479860-1903,642015700,0.006340,105
266835073819,378616102529-873,108498776,0.002640,105
266847049066,378616102529-290,96522281,0.002640,105
266847054223,378602197042-176,579016477,0.028717,103
266847056551,378603365726-1,95773333,0.002026,103
266858159535,378614586955-180,278284058,0.002026,105
267053434603,378617004332-21,583737685,0.001406,200
267064280938,378616990126-274,68208457,0.003696,107
267673938126,378620830834-449,70512550,0.003696,107
267692596888,378620698348-142,58738216,0.005196,200
267700460921,378620849538-75,84519385,0.005196,200
267857965158,378616641782-414,59445987,0.004051,105
267979465084,378622169727-411,64528809,0.003521,107
268086468649,378622225707-14,52106149,0.005196,200
268162429355,378618264631-470,625015130,0.006516,105
268224332205,378622359601-48,499436395,0.006340,116
268444377283,378622629221-79,108682447,0.005196,200
268486231690,378622573466-114,59816236,0.005196,200
268646926042,378622891394-81,121929895,0.005196,200
268653401703,378622954148-158,78240415,0.003433,107
268780763958,378622085709-426,388551965,0.006432,105
268780764534,378622085709-789,468850573,0.006432,105
268897405633,378622195383-4,204850096,0.000616,105
269055062475,378625548068-2,7178391014,0.001726,200
269117526263,378625673218-481,1479198012,0.040527,0
269269109273,378622591060-114,93153860,0.006432,105
269281894532,378625645463-543,47603419,0.005196,200
269331454540,378622642336-254,76389707,0.004135,105
269331455070,378622642336-573,91061535,0.004135,105
269335662419,378622642336-920,86567991,0.004135,105
269580520783,378616660219-191,443079716,0.004051,105
269580522107,378623255971-0,155480971,0.001938,115
269580524129,378616683535-352,95109855,0.003345,105
269580544145,378616683535-932,95092767,0.003345,105
269580544569,378622982951-439,1060781744,0.006340,105
269584775591,378616678557-123,577315774,0.001760,105
269591931681,378628107605-324,3053632692,0.002026,105
269600389169,378616660219-114,423989219,0.004051,105
269641598405,378616684534-585,59999954,0.005020,105
269641599097,378623268419-13,77900520,0.003876,105
269641600115,378623268419-785,77014513,0.003876,105
269641611746,378616684534-540,53829184,0.005020,105
269646076427,378627970399-164,31622960,0.005196,200
269650246576,378616675080-165,389136454,0.007660,105
269650252222,378630419086-9,174440440,0.002026,105
269759090745,378616686662-905,174110562,0.002731,105
269818904623,378616679558-616,316398402,0.001673,105
269824128331,378616675859-232,59110615,0.004051,105
269824134437,378616675859-1468,59114179,0.004051,105
269881281348,378625775462-13,887958115,0.002026,103
269892550096,378630446381-15,726081720,0.002026,103
269897592268,378630489435-529,2377346341,0.004051,105
269897593334,378630489435-1468,2346331630,0.004051,105
269908585509,378630561653-1373,83624955,0.002640,105
269908592219,378630717470-137,147844520,0.002377,105
269908592895,378630717470-553,149475208,0.002377,105
269910525657,378630489435-1176,2336461249,0.004051,105
269919875882,378616659967-1273,1187064736,0.007576,103
269921164995,378630489435-1550,3061554294,0.004051,105
269978936747,378616789152-197,1377460669,0.038452,103
269978937200,378620802891-6,148837195,0.002026,103
269978940596,378630874284-863,418476184,0.004929,107
269978954966,378616587615-99,564686181,0.002026,103
270023391288,378630727525-615,55778935,0.004051,105
270040896545,378616789152-263,1315501663,0.038452,103
270040903993,378616789152-926,208594780,0.038452,103
270051844910,378630767436-1735,13577678131,0.021210,105
270062304665,378616789152-1081,158814713,0.038452,103
270071107056,378364642720-590,17347635702,0.014969,103
270086425702,378364642720-452,17912464490,0.014969,103
270104185338,378616789152-828,122081979,0.038452,103
270132635470,378631262779-146,59832401,0.003696,105
270132637255,378631316290-186,85436832,0.003258,105
270143900572,378617095883-660,1519657154,0.002026,103
270143910981,378616982030-346,1520982174,0.002026,103
270154180391,378617095883-24,1509370631,0.002026,103
270160847306,378622283365-8,274618269,0.018585,103
270161420292,378631513320-0,3666103115,0.081055,200
270197753071,378631517052-459,1289610007,0.009247,107
270197753793,378631517052-881,1320038955,0.009247,107
270197755537,378631518669-1153,469955495,0.007576,107
270197755839,378631518669-1407,469863371,0.007576,107
270197767741,378631518669-1245,459529404,0.007576,107
270209236912,378631518669-3369,448580851,0.007576,107
270219942191,378631518669-836,437356518,0.007393,107
270225296705,378631459870-86,73282763,0.005196,200
270257568448,378625779278-49,360048556,0.002026,103
277399794009,378364642720-1999,4931323111,0.017700,103
270303869305,378364642720-2215,5967571825,0.014969,103
270373893292,378632008026-121,242307611,0.008102,200
270378785940,378631871969-85,252974975,0.002377,105
270378787188,378631871969-840,254086329,0.002377,105
270378787766,378631873465-248,55647143,0.002907,105
270451066852,378632034619-276,281108990,0.003521,105
270451076635,378632142665-480,155528922,0.003433,105
270466626199,378632142665-648,43273767,0.003433,105
270500179754,378632000323-241,278582077,0.009506,105
270500180273,378632000323-552,373001065,0.009506,105
270500181528,378632104374-297,215718544,0.002026,103
270510474243,378632215502-90,1631801799,0.018585,103
270512386407,378632000323-1801,322018168,0.009506,105
270617452756,378634479972-53,542593140,0.028717,103
270623266277,378633370413-1126,1742553284,0.021790,107
270651054248,378634430754-82,102992194,0.005196,200
270746019982,378634653648-44,273909563,0.002026,105
270746020854,378634641104-191,205335808,0.002026,103
270746022956,378634641104-1341,413416138,0.002026,103
270804899964,378634679439-155,57923251,0.003433,105
270804902491,378634679439-891,56708288,0.003433,105
270846147899,378634918772-87,2110190446,0.001760,119
270860482408,378634845098-367,429417947,0.007133,105
270868144462,378634845990-1787,170009109,0.003788,105
270868145804,378634848731-726,121177061,0.003345,105
270877852214,378635958610-57,12416058565,0.001760,119
270929315427,378635990902-181,6684938252,0.018311,105
270990368217,378636115775-435,54739797,0.005989,105
271010778386,378622950096-457,560339183,0.007042,103
271045970291,378636273948-56,93681530,0.003082,105
271050113099,378636285739-2148,93944710,0.006432,105
271117701038,378636453020-5,93552868,0.007393,105
271117701070,378636453020-51,65825557,0.007393,105
271117701240,378636453020-192,82098104,0.007393,105
271117701364,378636453020-282,82888607,0.007393,105
271126284590,378636365746-891,2470298493,0.002026,103
271126285850,378636411808-76,45849368,0.004051,105
271126287950,378636411808-1225,52123039,0.004051,105
271126289010,378636411808-1883,52130496,0.004051,105
271129746768,378636411808-785,48658603,0.004051,105
271168661230,378636552700-139,852512507,0.007309,105
271172805135,378636479779-192,85423201,0.003788,105
271189203748,378636262503-11,324339842,0.021057,103
271206720462,378636635555-196,384601321,0.001673,200
271206720890,378636635555-438,349211264,0.001673,200
271262182787,378636563053-5480,10327343546,0.004227,103
271262184994,378636563053-6464,10334446934,0.004227,103
271262201481,378636563053-5311,10085884080,0.004227,103
271270047895,378636563053-9194,8850760295,0.004227,103
271295085717,378636665838-1682,459084659,0.005989,105
271295093475,378636670007-267,157965569,0.004227,105
271314263201,378636894783-243,1998929657,0.000616,200
271314275523,378636894783-2208,1856417817,0.000616,200
271314281125,378636894783-1442,2187766061,0.000616,200
271342967801,374471447251-2883,91407407642,0.005669,0
271355811026,378636974030-377,107353196,0.003696,107
271405443291,374471447251-3721,85658663396,0.005669,0
271405443925,374471447251-3871,84005407726,0.005669,0
271419518252,378637058005-152,17725194080,0.025269,107
271419537686,378637064307-309,1901763265,0.007660,105
271419543383,378637064307-65,2009969967,0.007660,105
271454882004,374471393947-164,66169402592,0.016205,0
271466406594,374471491605-791,55343351303,0.012146,0
271468088954,378637124331-97,108367240,0.005196,200
271663214204,374471492815-344,66317738732,0.016205,0
271674139074,378637804536-2,521762891,0.008102,200
271681786060,378637498669-33,815054113,0.002026,103
271717893469,374471491589-1243,26685646317,0.008102,0
271717893478,374471491589-1304,22918238577,0.008102,0
271724600083,378637779278-232,286729879,0.003433,105
271754893327,374471447251-8188,72404085591,0.005669,0
271838488369,374471464881-2299,44541683984,0.008102,0
271843380955,378638072573-59,143745690,0.016907,103
271890691692,374471393947-420,51712881581,0.016205,0
271890692462,374471393947-640,45589115174,0.016205,0
271905870026,378638051078-51,3931139185,0.002026,105
271905871117,378638051078-601,3679683653,0.002026,105
271907635270,378638121251-22,135097659,0.007042,103
271920910862,374471384517-357,2004519848,0.015396,0
271930975235,378637941686-155,23430573,0.005196,200
271960938405,374471491605-916,50025840786,0.012146,0
271966009511,378638181363-301,92121814,0.003696,107
271994703078,374471492815-442,58761639373,0.016205,0
272030716093,378638344383-300,1229847961,0.000705,105
272035324107,378638346141-0,2786551832,0.012329,105
272038019835,374471403076-802,49790593519,0.008102,0
272050449707,378638217621-90,57749003,0.005196,200
272088259616,378638487048-193,78240002,0.008011,105
272105869186,374471491602-3642,53530458582,0.009720,0
272149728056,378638598132-91,256968010,0.008896,105
272165446443,378638628537-101,932549405,0.000528,200
272166636984,378638516198-13,123580299,0.005196,200
272167766792,374471491602-3946,49804391864,0.009720,0
272214544584,378638696962-119,82253827,0.002289,105
272214546432,378638666322-93,37330776,0.000793,103
272220681162,374471438640-3301,36943137432,0.014175,0
272224256383,374471401887-1743,68969507344,0.009720,0
272273092959,374471393947-1348,33460794670,0.016205,0
272273093861,378639749295-49,149186690,0.027466,103
272321239969,374471447251-13738,40992891849,0.005669,0
272321244187,374471447251-15291,32178311533,0.005669,0
272321253392,374471447251-14621,36321188182,0.005669,0
272324350939,374471381652-881,54403678557,0.005669,0
272324351248,374471381652-988,44977127203,0.005669,0
272340157278,378639783495-1626,61556049,0.003960,105
272340158380,378639765550-259,1383229411,0.002026,103
272340160748,378639765550-2331,406722332,0.002026,103
272344482950,378639823985-349,471937450,0.002026,103
272347589879,378639765550-2358,373204457,0.002026,103
272418663831,378639952791-0,71701494,0.030640,200
272642670718,378640125855-488,2264129502,0.008270,105
272642672154,378640161714-113,333279774,0.009598,105
272645238319,378640193622-83,46343948765,0.002026,200
272701915083,378640201759-390,1256515986,0.025269,103
272701915443,378640201759-591,623673269,0.025269,103
272711675397,378640315866-0,121956737,0.030640,200
272719881704,378640322397-215,914387567,0.040527,0
272719882120,378640322397-488,916729920,0.040527,0
272765373286,378640297677-125,1853795142,0.036194,103
272946992191,378640594652-66,641525985,0.007393,105
272947006563,378640594652-438,562568677,0.007393,105
272976208145,378635990902-1908,4638069706,0.018311,105
273007267633,378640703712-159,539252241,0.027283,103
273011095735,378640667047-860,20225987078,0.009064,105
273011096903,378640667047-1603,20224892046,0.009064,105
273072984293,378640839659-1515,67129960,0.003876,105
273072985061,378640839659-2084,57249481,0.003876,105
273072990171,378640839659-954,73046312,0.003876,105
273084103450,374471381652-6976,529335456,0.005669,0
273097997186,378640889949-1,155388713,0.002201,200
273115456785,374471403076-1473,7822250311,0.008102,0
273124787066,378640817855-64,88722449,0.005196,200
273149037905,378640667047-3299,20088093721,0.009064,105
273180065564,378640956179-59,421127118,0.006691,119
273189720905,378640667047-3689,20047418521,0.009064,105
273210791948,378640954739-279,656860789,0.007751,105
273256972479,378640954739-552,570406012,0.007843,105
273258027881,378641015112-17,106050656,0.002640,105
273258032593,378641024483-572,815461635,0.006607,105
273258032655,378641024483-636,744529679,0.006607,105
273294651978,378641079642-2,254194709,0.002201,200
273314429397,378641022598-234,60607866,0.004051,105
273349363938,378641022598-410,58345286,0.004051,105
273380252301,378641022598-524,52202469,0.004051,105
273387436559,378641195155-555,472849121,0.007042,105
273471244568,374471401887-4270,35514223057,0.009720,0
273499906556,378641378274-12,130189639,0.003696,107
273499907812,378641456734-221,120520372,0.003696,107
273540245468,374471417796-880,46106745022,0.008102,0
273564320447,378641580623-2248,563145488,0.006958,105
273620749208,378641640819-245,290207102,0.002026,103
273683393438,378641722325-0,259728830,0.008102,115
273686214377,378641662998-95,156847282,0.002026,103
273745719007,378641722469-541,357837448,0.004051,105
273752375229,378641723187-565,69615569,0.004051,105
273761327023,378641723187-628,71025717,0.004051,105
273761328280,378641725086-4,66222015,0.004051,105
273761348945,378641736323-720,137382235,0.004051,105
273806018879,378641886096-110,288676128,0.001673,105
273869278735,378641939721-245,204324312,0.006073,105
273869280957,378641924730-162,299330500,0.019897,103
273876349697,378638051078-1453,1519702656,0.007217,105
273876349790,378638051078-1480,1340794522,0.007217,105
273927672072,378641968616-826,297034932,0.004051,105
273930474948,378641939969-922,47856727,0.004051,105
274000558476,378642013778-2,99924237,0.005196,200
274000558875,378642013778-109,128463464,0.005196,200
274111880840,378642206313-355,705827872,0.002026,105
274125780104,374471393947-5356,7495048012,0.016205,0
274125791618,374471393947-5935,6607380863,0.016205,0
274125792415,374471393947-6519,5507914406,0.016205,0
274128521539,374471393947-4240,12091302552,0.016205,0
274174889995,378642406033-336,66001606,0.003433,105
274244413256,378642439245-169,123860403,0.018677,103
274250631195,378642354613-60,8643861946,0.020264,103
274261305322,378642586416-2,201055361,0.001320,200
274306182966,378642530450-279,67233109,0.003170,105
274356095599,378642528206-1671,1789795016,0.008804,105
274428455593,378643780765-185,906779955,0.006516,105
274429263036,378643790712-44,450458715,0.003345,103
274500084377,378643780765-154,835638954,0.006516,105
274436797029,378643736938-93,519562948,0.004578,105
274507821570,378643928732-1214,2061088035,0.019623,103
274546639539,378643928732-1215,2599951386,0.019623,103
274548872084,378645093925-70,116059081,0.003433,107
274554761244,378642120304-29,372519478,0.002026,103
274612945736,378645208276-230,64683721,0.003788,105
274612947356,378645208276-1358,106184182,0.003788,105
274625285543,374471438640-4517,17967028941,0.014175,0
274672895564,378645360335-0,55018487,0.030640,200
274689405214,374471491602-5696,14850277385,0.009720,0
274734287346,378645379644-430,488858157,0.004051,105
274746538698,378645379644-733,480481984,0.004051,105
274783169039,374471447251-16329,27605251040,0.005669,0
274798355428,378645486025-287,206189320,0.016907,103
274817438447,378645481652-1024,63151973,0.006432,105
274859041821,378645600862-855,44642115,0.004135,105
274902984705,378645651441-46,98613393,0.005196,200
274914772982,374471447251-16574,25269085782,0.005669,0
274914778407,374471447251-16763,24326638634,0.005669,0
274983212894,378645813446-79,93573376,0.005196,200
275034982777,378646025682-26,30118851,0.009506,103
275101697187,374471401887-7955,15881481606,0.009720,0
275101697394,374471401887-8016,15522118373,0.009720,0
275101697898,374471401887-8218,14898141282,0.009720,0
275101733229,374471401887-12507,5146915946,0.009720,0
275109124611,374471401887-13251,4467327609,0.009720,0
275167222502,374471401887-15216,2766217683,0.009720,0
275167228412,374471401887-17820,2105570680,0.009720,0
275173424673,374471401887-19373,1462904997,0.009720,0
275230502925,374471401887-20261,1207480599,0.009720,0
275230503422,374471401887-20419,1197782810,0.009720,0
275230505228,374471401887-20974,1204611660,0.009720,0
275230507119,374471401887-21536,1278615425,0.009720,0
275273526325,378645952234-113,36372329,0.005463,105
275342326802,378647389761-340,47875050,0.003082,105
275404292566,378647399497-117,644285739,0.002819,105
275404295826,378647399497-2087,760829006,0.002819,105
275404303691,378647401795-20,215714103,0.005463,105
275466139865,378647416312-117,39297823,0.005196,200
275526363089,378647614954-72,78264619,0.003696,107
275577791357,378647614954-322,36270612,0.003696,107
275584393831,378647768336-9,139891340,0.003960,105
275587660203,378647770553-1249,502771395,0.006165,105
275587668524,378647770553-1563,738614983,0.006165,105
275587670345,378647770553-1124,541759530,0.006165,105
275591319091,378647768336-69,124442393,0.003960,105
275716163658,378652865479-32,91186815,0.005196,200
275770124072,378652977941-842,66777773,0.003258,105
275800932920,374471437814-336,1453704516,0.009720,0
275836746332,378653156796-140,218406831,0.008194,200
