time,task_id,duration,cpu,priority
2419823634046,399314920240-7999,49100646,0.008896,105
2419826970043,399306759416-3,90663461,0.004402,116
2419831358042,399320660529-0,1223767555,0.000441,200
2419967922178,399320748080-1,41085746,0.028351,200
2420182969950,399321168925-280,42972966,0.003696,107
2420882011299,399320516566-116,2997852801,0.069336,105
2420921793609,399320950491-38,179737650,0.003876,105
2420921798198,399320950249-41,189322030,0.006607,105
2421103205608,399321195868-79,23596093029,0.006340,105
2421232767241,399321244278-623,222573526,0.004051,105
2421232773542,399321240765-873,661673875,0.004051,105
2421330522604,399324753738-0,890699487,0.028351,200
2421291642123,399321407522-392,492859324,0.004051,105
2421355219685,399321674962-161,519497465,0.030731,0
2421413172311,399321493435-150,749048503,0.004051,105
2421430890681,399321577006-2402,5208276400,0.008362,105
2421440533676,399321577006-4266,5134436994,0.008362,105
2421441155249,399321577006-1209,5181055152,0.008362,105
2421443190040,399321577006-3896,5135218352,0.008362,105
2421477845524,399321577006-3696,5100561273,0.008362,105
2421478466412,399321577006-5810,5061786934,0.008362,105
2421495487562,399321577006-7266,4529336383,0.008362,105
2421507036420,399321577006-4050,5071373198,0.008362,105
2421725160822,399321577006-7501,3996501970,0.008362,105
2421839188002,399325794117-61,104751148,0.003788,107
2421902562110,399307126280-180,327506758,0.002377,105
2421902563904,399307140722-363,203737711,0.003082,105
2421902564314,399307140722-698,243999998,0.003082,105
2421902569614,399307126280-585,339137772,0.002377,105
2422090069985,399324531484-827,77364996,0.003876,105
2422154218463,399324664246-1856,77105342,0.004135,105
2422156647820,399324554999-279,62256867,0.003696,105
2422175836178,399330331639-91,277342556,0.007576,0
2422213591092,399330350122-291,138307214,0.003788,107
2422213593673,399324795801-592,67391513,0.009415,105
2422218410677,399324664246-1566,44488874,0.004135,105
2422223299355,399324784031-2450,66179398,0.004227,105
2422225310093,399324795801-293,59345283,0.009415,105
2422225310814,399324795801-1369,56512569,0.009415,105
2422235845751,399324802010-1455,103536510,0.004135,105
2422238427055,399324802010-1900,59297393,0.004135,105
2422733796987,399325452654-1332,857147414,0.007484,105
2422740325973,399325988585-35,174444525,0.004402,116
2422819145894,399340393923-294,129739893,0.003696,107
2422941276803,399341541090-126,101938022,0.003696,107
2422944235610,399341579211-0,178660295,0.030029,200
2423063248919,399341745752-0,898889941,0.030029,200
2423234590822,399324774400-218,111194311,0.023682,0
2423364675379,399325924856-134,504624898,0.023682,0
2423602358343,399342568599-0,179697366,0.030029,200
2423628063671,399342607358-2,86219254686,0.011948,200
2423798570762,399342133338-32,393611243,0.003258,105
2423807752842,399342762402-228,504214620,0.009247,105
2423811219313,399342130729-522,326096072,0.005638,105
2423927939839,399343116425-245,308688821,0.008102,116
2424001041186,399341750287-311,54439773,0.003433,105
2424167990024,399345468524-146,120339954,0.003696,107
2424234162912,399345543292-1610,2144537291,0.005989,116
2424352751146,399342954007-867,299534266,0.002731,105
2424352751468,399345504506-77,2713718212,0.008545,105
2424352754282,399342954007-683,299530864,0.002731,105
2424482090411,399345505547-144,1884349800,0.008011,105
2424571766938,399342964034-335,681979065,0.005898,105
2424606017418,399342969546-652,176716630,0.006340,105
2424613092713,399343074834-861,34751193,0.003788,105
2424614713033,399343074834-1114,33134900,0.003788,105
2424617579208,399346245339-52,186638735,0.002995,105
2424619550958,399343074834-2285,28315640,0.003788,105
2424670418615,399342965538-824,22293876766,0.004051,105
2424670419868,399342983144-190,184537713,0.005280,105
2424682234357,399342983144-1680,174068467,0.005280,105
2424682241149,399346031770-372,64733788,0.004227,105
2424682271420,399346034282-370,69716831,0.004227,105
2424685172536,399346255747-214,219647463,0.003696,105
2424694825575,399346034282-1709,57180855,0.004227,105
2424694829441,399346272397-12,249929183,0.003345,105
2424694829569,399346272397-112,218776784,0.003345,105
2424694830395,399346272397-741,229497712,0.003345,105
2424694851543,399346034282-1997,57159081,0.004227,105
2424694852037,399346272397-186,218535969,0.003345,105
2424717454257,399244511278-54,329615091,0.002026,103
2424738519675,399346051075-853,72431126,0.004135,105
2424742110341,399346254707-571,205654373,0.003876,105
2424743639917,399342991196-674,502885756,0.005196,105
2424745629339,399346051075-453,61611734,0.004135,105
2424750387808,399311792484-31,53414179,0.002113,103
2424754320948,399346051075-1412,53673116,0.004135,105
2424783578774,399346051075-1667,28246423,0.004135,105
2424784046312,399346347376-82,1201023492,0.006073,105
2424797753831,399213723982-366,1069044899,0.005371,105
2424807803302,399342964034-270,382721348,0.005898,105
2424809442254,399213723982-106,908928853,0.005371,105
2424852384262,399342971230-750,775944700,0.004051,105
2424852385941,399264162139-20,1438841636,0.002731,103
2424863851936,399346801371-9,264211261,0.008102,105
2424863858154,399264191176-287,829703967,0.013290,103
2424866754835,399213723982-1693,1052284831,0.005371,105
2424875910792,399310250807-185,88334256,0.002464,103
2424875914423,399346467577-705,53358356,0.004135,103
2424911251301,399346920547-84,96138940,0.003696,107
2424911251937,399346920547-450,86114799,0.003696,107
2424913606514,399346799995-773,1196348796,0.008011,105
2424925762225,399346799995-1144,1453851421,0.008011,105
2425113175268,399347481581-0,228963344,0.030029,200
