time,task_id,duration,cpu,priority
605438495244,380937910469-412,495185829,0.006866,105
605449067274,380939962611-201,210465160,0.002026,107
605449068715,380939582327-521,375283717,0.001938,105
605492625538,380938189450-84,195494045,0.002026,103
605521800777,380937910469-816,342073254,0.006866,105
605557693241,380940260302-264,215026416,0.002026,107
605620849230,380940414859-57,2041215323,0.011703,200
605626411723,380940381345-351,132397768,0.001497,105
605674481873,380940351255-169,224955256,0.002026,107
605686209280,380940221997-988,6539610,0.002731,105
605686221136,380940221997-12,6516064,0.002731,105
605694744414,380940548997-0,60883176,0.030212,200
605696496289,380940409313-97,216447291,0.002026,107
605865848621,380938132489-887,51259513,0.003258,105
605889610658,380938132489-1411,32490229,0.003258,105
605926719910,380940917982-120,395729353,0.002026,107
606239107488,380941539662-86,225358102,0.002026,107
606239107796,380941539662-256,225361364,0.002026,107
606312706536,380941559631-41,66876592,0.002026,107
606422042713,380940298329-226,540554007,0.010040,105
606422043965,380940572576-207,98067500,0.002026,105
606422044139,380940572576-318,98068769,0.002026,105
606468834324,380940908080-608,5855550659,0.047363,103
606480910751,380943125719-24,236026874,0.009155,105
606540663919,380943213934-161,317322587,0.002026,107
606545109703,380943253976-30,583667180,0.002026,107
606545113953,380943163886-1172,4147698357,0.007133,105
606556758649,380943166522-995,101626947,0.003609,105
606587749806,380943181253-1130,446373589,0.003788,105
606592924662,380943181253-918,231741279,0.003788,105
606593139416,380943181253-601,231062578,0.003788,105
606600667881,380943260895-1018,164599000,0.003082,105
606611261713,380943379234-165,257536175,0.003521,107
606634358311,380943170216-1973,52710974,0.003345,105
606683354328,380943433422-2384,3183192345,0.007843,105
606696582095,380943463580-58,379258685,0.007393,103
606738610353,380943440853-1092,220678810,0.003433,105
606744453210,380943440853-1118,94416701,0.003433,105
606848610557,380943818456-274,204434013,0.002026,107
606848610671,380943822861-9,153837607,0.002026,107
607035009829,380943732785-12,153612732,0.003696,105
607035019804,380943732785-1553,75691289,0.003696,105
607096717496,380944350551-553,5837252576,0.004051,105
607096717844,380944350551-837,5159938348,0.004051,105
607107827630,380944422617-960,608094274,0.006248,105
607107842498,380944425751-127,193433814,0.003876,105
607107846997,380944425751-17,293561740,0.003876,105
607221576652,380945605798-425,225715883,0.002731,105
607221577160,380945605798-845,215942449,0.002731,105
607221577654,380945608493-276,4739847681,0.007843,105
607280108666,380945646104-822,1923732347,0.004051,105
607302101705,380945648107-152,17456986867,0.010559,103
607464511841,380950057118-76,725087307,0.002026,107
607583614359,380950250770-80,181403011,0.003696,107
607778902074,380951624806-293,140158477,0.003521,107
607794252308,380951621734-317,303074340,0.002026,107
607829360528,380951722539-269,205224699,0.002026,107
607829362900,380951827780-179,331324360,0.002026,103
607840338883,380951796366-193,448165825,0.029938,103
607874732125,380951949629-38,10774620487,0.002026,118
607965966593,380951997759-1542,123975243,0.002907,105
608039879958,380951997759-1579,193887376,0.002907,105
608081382708,380952287717-69,455323237,0.002026,107
608205316587,380953467248-390,758964289,0.004051,105
608263699785,380953605270-204,198616518,0.002026,107
608326056061,380953747755-159,213131370,0.002026,103
608331228681,380953798837-55,591040583,0.028717,103
608336173431,380945619743-268,18735114442,0.008102,103
608347761202,380953799093-238,192005068,0.002026,107
608347763032,380953761201-220,230236669,0.002026,107
608373922566,380952340038-450,462668486,0.007843,105
608379901210,380953747322-85,428964115,0.002026,107
608509218131,380953531204-387,548414334,0.016205,103
608508577605,380954097710-9,17282465794,0.016296,103
608651787982,380954373154-116,131844519653,0.005547,200
608750121823,380954505593-292,120325537,0.003521,107
608814854409,380954638505-601,735796022,0.006340,105
608814855223,380954638505-1109,863898781,0.006340,105
608837834152,380954647020-1740,1213543147,0.007484,105
608850572948,380954655462-2072,50099213,0.003960,105
608877577771,380954697605-594,128157756,0.003345,105
608905163147,380954647020-29,1752736371,0.007484,105
608918984749,380954647020-805,1211725255,0.007484,105
609064505460,380959060998-146,203499416,0.002026,103
609074565596,380959078077-108,209260734,0.002026,107
609074566773,380959084286-31,477670305,0.002026,107
609074566949,380959084286-178,210591714,0.002026,107
609115907136,380959072183-235,221141470,0.002026,107
609355723284,380961575794-65,1118672360,0.040527,0
609441807744,380962765854-0,442680536,0.001232,200
609482877815,380962808184-285,210639678,0.002026,107
609544007169,380962846012-249,203974645,0.002026,107
609547699653,380962918231-225,358692730,0.001585,200
609547699807,380962918231-379,402287517,0.001585,200
609575364599,380962960826-0,46641113,0.030212,200
609667396663,380964025865-103,462523801,0.002026,107
609692831096,380952367046-1668,6951066954,0.002552,105
609722568812,380964192313-2137,80681189,0.000528,200
609722568910,380964192313-2189,80681820,0.000528,200
609852924008,380964378369-141,129215964,0.000528,200
609980941277,380964496457-110,288646299,0.002026,107
610035219879,380964746516-0,27421439,0.001760,200
610280963054,380965044668-99,591239283,0.006340,116
610342636667,380965158896-338,217454148,0.003521,107
610344548535,380965158896-323,145992409,0.003521,107
610464878178,380965365851-319,222997352,0.002026,107
610548258820,380966494556-91,922822985,0.000528,200
610598161083,380965468424-334,133240340,0.003433,107
610598173936,380965490110-22,213746383,0.002026,107
610658800833,380964240919-31,964200765,0.003521,105
610719067222,380964318734-486,2654719781,0.008545,105
610868627060,380964240919-171,242030089,0.003521,105
611019751518,380964711334-531,793992709,0.004051,105
611019752282,380964711334-1035,622231847,0.004051,105
611089181143,380964806659-617,728877364,0.002026,105
611113873470,380976322882-470,916300183,0.040527,0
611140199075,380976266167-8,79539849,0.003433,107
611330969090,380976474939-259,216410940,0.002026,107
611330990670,380965328211-1355,147659363,0.003788,105
611339142237,380965328211-1838,239424193,0.003788,105
611340825321,380976494131-50,183559920,0.002026,107
611398919095,380965372119-895,101006458,0.003696,105
611399938090,380965372119-1395,99628074,0.003696,105
611400804067,380965372119-2191,98320726,0.003696,105
611406266233,380965372119-1393,122403461,0.003696,105
611515055650,380976731424-75,218537360,0.002026,107
611521697029,380967566258-1832,148117879,0.003345,105
611557688034,380967566258-1793,45655531,0.003345,105
611581694564,380969738379-44,1733793167,0.013916,105
611634655319,380970825583-337,2799237073,0.008545,105
611634657077,380970829887-613,459593436,0.007660,105
611634657297,380970829887-742,297853558,0.007660,105
611814709512,380973096706-29,416592058,0.007484,105
611820661265,380977175032-128,97521572,0.003696,107
611820661648,380973096994-901,151778717,0.003170,105
611878395725,380977052805-120,900684922,0.003258,116
611878396887,380977052805-733,990564793,0.003258,116
611878396893,380977052805-736,908732116,0.003258,116
611878397271,380977052805-953,910040329,0.003258,116
611878398363,380977274015-160,270729205,0.002026,107
611999727624,380977487677-145,138081217,0.003696,107
612067661740,380976319646-55,9724666085,0.022644,105
612077315349,380976323493-893,758099266,0.007660,105
612369581986,380976663928-1067,60838647,0.003876,105
612432349769,380976673170-940,63136027,0.004051,105
612432350787,380976673170-1588,82353454,0.004051,105
612432352037,380976708940-27,2121729939,0.004402,105
612555429555,380976898346-265,615021502,0.006165,105
612555429791,380976898346-396,584417651,0.006165,105
612566205611,380976298892-259,3317788559,0.013916,105
612618337902,380976959073-392,490377346,0.006866,105
612618339162,380976963993-446,137114765,0.009781,105
612691219508,380976999068-49,235327579,0.008636,105
612929285549,380981668875-406,50729184,0.003696,107
612996406877,380981783343-0,26753971,0.001673,200
613352886190,380980080624-1034,387329237,0.006866,105
613409064901,380980183912-31,1296018926,0.022980,105
613412506246,380980167451-461,64838586,0.002907,105
613717018430,380982407952-177,133282788,0.003696,107
613717018534,380982407952-230,134143531,0.003696,107
613757299795,380982469890-0,23790194,0.001760,200
613961157846,380982591225-261,97449648,0.003696,107
614024648468,380981867391-213,53644668,0.004051,105
614087176217,380981961378-524,820982943,0.009247,105
614087185493,380981961378-1354,824249105,0.009247,105
614090633085,380981961378-76,807316992,0.009247,105
614090633181,380981961378-1528,970078358,0.009247,105
614164820963,380982812433-0,687338641,0.000894,200
614394987666,380982942237-32,147063531,0.003696,107
614394988208,380982942237-312,109039089,0.003696,107
614394989692,380982228109-715,574496748,0.008896,105
614394990710,380982228109-1419,763800762,0.008896,105
614399086368,380982228109-225,610354063,0.008896,105
614427749497,380983014440-31,596318651,0.001406,200
614434632609,380983019901-0,54330996,0.001320,200
614513343314,380983046865-9,114394968,0.003696,107
614636582239,380983176573-175,145722674,0.003696,107
614765524608,380977293751-561,28245105,0.004318,105
614765526951,380983194535-121,556758823,0.003521,105
614899216044,380961492347-163,1059516805,0.024475,103
614946094529,380983680012-270,18507684106,0.017334,105
614978083949,380945657994-803,12193465651,0.009689,103
614978814213,380976373684-37,674123196,0.002113,103
615056423549,380983204337-42,703095183,0.002113,103
615118145787,380977306488-880,1937496652,0.011353,105
615135313725,380985111806-122,199097265,0.002026,103
615135314235,380985115593-55,213421862,0.002026,103
615146706586,380985020412-25,62203021,0.002026,107
615146712686,380985115593-170,202024454,0.002026,103
615228645306,380952367046-1920,1350826944,0.002552,105
615315592371,380985405419-38,961683939,0.016296,116
615315594549,380985358577-29,172903011,0.002026,103
615379872111,380986595247-403,80284176,0.003433,107
615391002631,380984942424-3,88819425,0.002026,105
615440958511,380986690129-158,155152027,0.003696,107
615440961375,380986650382-533,59048154,0.007576,105
615440961955,380986650382-1020,59053720,0.007576,105
615440962672,380986650382-1653,59060689,0.007576,105
615440962700,380986650382-1680,59061011,0.007576,105
615440984465,380986650382-2321,59047212,0.007576,105
615556573456,380987047071-113,67339827,0.002026,107
615680585360,380987233761-393,89222306,0.003433,107
615680585464,380987233761-446,103565094,0.003433,107
615691992199,380986653281-178,667645479,0.017975,119
615740382458,380987282291-47,198897963,0.002026,107
615740382624,380987282291-130,198898876,0.002026,107
615740383312,380987292129-33,252668543,0.002026,107
615870582190,380987415527-168,204492660,0.002026,107
615870582666,380987416282-96,71536456,0.007843,105
615870582988,380987416282-393,71539186,0.007843,105
615870608267,380987416282-77,71510631,0.007843,105
615879748790,380987419906-1877,133295258,0.005371,105
615991378670,380987623509-259,204200189,0.002026,107
616047679854,380987650704-219,249222006,0.002026,107
616114469999,380987883108-157,17838201060,0.002026,200
616114696082,380987825516-429,3227697711,0.002026,105
616114697470,380987825516-1335,3234675277,0.002026,105
616173910394,380987994875-0,129528615,0.030212,200
616176104710,380987943482-163,219277880,0.002026,107
616176105868,380987877549-56,64049360,0.003696,105
616176106166,380987877549-240,64051558,0.003696,105
616180714884,380987883309-196,204175659,0.002026,107
616237522069,380988084043-414,99509320,0.002026,105
616296272574,380988138779-17,402288963,0.002026,107
616296273467,380988145778-127,480811416,0.002026,107
616361568403,380988204200-63,28927569,0.002026,107
616361569421,380988204007-411,484908519,0.004669,103
616398512153,380988286989-5,258323231,0.001760,119
616492301567,380988370946-86,403076391,0.002026,107
616515310931,380988457638-20,1096132926,0.040527,0
616543281075,380988438688-116,214825600,0.002026,103
616547193766,380988372882-126,207243831,0.002026,103
616604268714,380988580195-57,290842886,0.002026,107
616604269739,380988572472-113,289085472,0.019897,103
616608919735,380988504516-140,3637312985,0.020081,105
616608922563,380988504516-883,3447424394,0.020081,105
616608923531,380988504516-1300,3149726170,0.020081,105
616671167573,380989677615-1911,229514836,0.003876,105
616671168539,380989692044-519,90445284,0.003788,105
616681863107,380989692044-2240,102029129,0.003788,105
616688139880,380989627156-294,3013340579,0.004135,103
616688140910,380989627156-798,3013345597,0.004135,103
616688140929,380989627156-807,3007356353,0.004135,103
616731085419,380989777691-209,124687602,0.003696,107
616731086215,380989808600-180,281017224,0.002026,107
616731090642,380989716010-2327,90858283,0.003696,105
616754795256,380989720596-881,20221095494,0.004578,103
616754797843,380989720596-6305,8185993278,0.004578,103
616754798128,380989720596-6448,8266345708,0.004578,103
616754798506,380989720596-6592,8026273987,0.004578,103
616754802279,380989720596-8614,7119822246,0.004578,103
616766021564,380989720596-7917,8115334077,0.004578,103
616788442069,380989883713-3,641251769,0.006958,107
616794016683,380989851648-311,163307882,0.002731,105
616794017375,380989851648-999,78986497,0.002731,105
616833141093,380990038620-452,294798602,0.001673,200
616849827118,380990148727-54,296263617,0.002026,107
616853957040,380990203493-509,22868672439,0.025177,107
616855980468,380990218431-8,220607261,0.041931,103
616869172220,380991277665-0,24352203,0.001760,200
616917129755,380991302317-284,389062808,0.002026,103
616942626167,380992400490-177,411695333,0.000528,200
616942645015,380992400490-832,157963243,0.000528,200
616979806577,380992375351-7,126423747,0.003433,107
616979808511,380992470340-393,2852541394,0.008545,105
616979808997,380992442721-83,567226387,0.002026,103
616979809431,380992443071-45,471654905,0.002026,103
617045656637,380992486948-536,958316559,0.008636,105
617056960407,380992487913-701,391781634,0.006516,105
617103355388,380992663037-757,137257568,0.004578,105
617112336202,380992690674-313,908892487,0.007309,105
