time,task_id,duration,cpu,priority
668007266,99498792542-27,43890627338,0.008102,200
676394116,330587150465-707,697765768397,0.010223,101
829984390,91604468709-314,1125154657437,0.008102,200
847755575,128325471914-653,2283427129375,0.008102,200
861031516,126562713459-340,401841738722,0.001057,105
896262974,335464189934-277,2196368031,0.004494,200
953903981,375002864311-130,2271278976,0.011353,200
958023739,375003873976-26,2277857396,0.011353,200
967933378,375003886758-16,2270272898,0.011353,200
983598511,330587155467-737,668037631654,0.010223,101
997183499,330587141000-691,723393317987,0.022095,101
1030752399,330587272057-680,692733032113,0.021973,360
1135045395,330587141000-670,847199491227,0.022095,101
1210518617,39516997747-3577,919858597932,0.001999,0
1220849899,330587115883-660,780896088434,0.022034,101
1319129331,330587238433-711,747859399090,0.021759,360
1418366789,95486271678-31,2042952814460,0.008102,200
1630585043,375009212181-36,621077676,0.018127,119
1636475338,99498781917-440,44842839121,0.008102,200
1800581174,375009320301-10,319880772,0.002201,200
1969509642,375010423340-0,27225506,0.001585,200
2069332459,98877590573-958,10863867117,0.008102,200
2096215842,128325471914-1048,764562513093,0.008102,200
2220421794,372961211040-2500,31589815957,0.002819,200
2270193243,375014623637-68,306870543,0.011353,200
2312920764,375014710220-0,65069472,0.039734,200
2346572270,95625576224-113,125579316085,0.001232,200
2352224801,39516992187-4317,737379032021,0.002518,0
2438941991,39516992187-5560,594832651456,0.002518,0
2492128302,372961217383-4674,36069031434,0.005898,200
2502166823,372961211040-2907,19913091518,0.002819,200
2545773062,39516992187-6564,491096870435,0.002518,0
2545774888,39516992187-7222,439859776579,0.002518,0
2545774952,39516992187-7322,428073208229,0.002518,0
2565717979,249488452172-194,38957092680,0.006691,200
2734494357,372961217383-5425,24773489099,0.005898,200
2789813227,375017122123-47,375857291,0.011353,200
2813310796,375017123421-82,561204932,0.011353,200
2844876162,375017128874-146,529632217,0.011353,200
2882002687,319945203477-105,1275909573521,0.007751,200
3060847503,319945203635-2348,1798184974846,0.008545,200
3212380191,249488451954-320,7825023422,0.007133,200
3397648272,375019595255-38,545991414,0.011353,200
3587147279,375019589407-174,285529822,0.018127,119
3425031379,375019617179-81,518606761,0.011353,200
3440523569,375019628954-128,502539344,0.011353,200
3568584776,375019726737-0,24805212,0.001585,200
3778720951,375019514726-39,200777783,0.002113,116
3803324866,99498783031-71,2758697640,0.008102,200
3825631002,375019846404-1,66354325,0.039734,200
3970246831,375020978454-60,335293419,0.011353,200
4230251316,375022025653-42,2947656596,0.004135,116
4235439960,330587230524-74,1043982196637,0.021759,360
4249814277,330587290520-258,899045367879,0.021973,360
4288797003,375024219707-58,2561251956,0.008102,116
4288799981,375024224933-1550,2122050072,0.006607,116
4288803083,375024224933-1546,2122046938,0.006607,116
4377122193,375024224933-2028,2033731677,0.006607,116
4411243252,375024376695-2,14842367,0.039734,200
4467135265,375024371423-1,424525246,0.004318,116
4561719286,375025484822-72,651273404,0.011353,200
4572688533,375025497874-0,2275503500,0.011353,200
4884613270,375026682224-0,28115046,0.039734,200
4908343978,375026691847-140,1005378575,0.000793,200
4908345550,375026691847-1899,948337654,0.000793,200
4908346340,375026691847-2315,976419335,0.000793,200
5062916878,374471491589-403,95300568469,0.008102,0
5264349230,375026953134-46,481193569,0.011353,200
5264349387,375026953264-15,480653743,0.011353,200
5265678861,330587150465-868,581243008520,0.010223,101
5268384274,372382526837-885,564366917014,0.010147,360
5270127143,375026953264-135,474877547,0.011353,200
5279652323,375026982202-136,464427444,0.011353,200
5283068291,375026939970-143,463305551,0.011353,200
