time,task_id,duration,cpu,priority
2333478573868,398592413815-117,68526619,0.003788,103
2333481601343,398592441346-1215,13525984625,0.007576,103
2333523536831,398592528859-36,162489605,0.009689,0
2333544299089,398592454040-263,592663079,0.004051,105
2333661936054,398597694178-359,636845205,0.006516,105
2333668708269,398601729475-363,13167761157,0.007660,103
2333668719071,398607747670-1,94210175,0.002026,105
2333668720664,398597720806-1718,24658836070,0.007660,103
2333680787432,398601729475-877,13171614619,0.007660,103
2333680787588,398601729475-1018,12439089089,0.007660,103
2333687604906,398597720806-1708,24702380733,0.007660,103
2333726502149,398611904859-0,393323147,0.018921,115
2333726502237,398611893097-25,24667072167,0.007660,103
2333726506666,398611893097-1559,24664047044,0.007660,103
2333726507430,398611893097-1979,24654499604,0.007660,103
2333739328800,398611949232-9,34624779,0.007309,119
2333788700546,398612964040-4,677874660,0.002201,103
2333788703788,398612972276-1249,13547507782,0.007660,103
2333788703919,398612972276-1303,13547508299,0.007660,103
2333916455285,398613150545-2254,110192179,0.003696,105
2333916455989,398613157808-629,165798086,0.004227,105
2333952455064,398613268132-207,2556119547,0.002026,119
2333980159735,398613333607-372,223057432,0.005638,105
2333990190393,398613332653-484,175852730,0.002640,105
2333990191080,398613333607-107,291229379,0.005638,105
2334012688660,398614452615-22,27774558,0.002201,200
2334039080036,398614354686-0,2200710825,0.002201,103
2334100609092,398615603994-0,29055876,0.033630,200
2334153155601,398615585147-3,389949303,0.003082,103
2334159605616,398615682461-12,216280841,0.002201,200
2334160979958,398615583869-647,247317333,0.002377,105
2334160985026,398615586102-3310,10889566336,0.016205,105
2334173741440,398615586102-2874,10876803673,0.016205,105
2334195778313,398615586102-5272,10846759391,0.016205,105
2334226324731,398615682738-93,672106208,0.004845,105
2334233843868,398615685259-681,223304862,0.005280,105
2334239708876,398615682738-1190,649577703,0.004845,105
2334242752407,398615682738-955,646115323,0.004845,105
2334301645111,398615685259-464,176844026,0.004753,105
2334301645065,398615684739-113,240090922,0.004402,105
2334297666143,398615899360-224,98837113,0.004402,105
2334297667485,398615899360-1103,119157226,0.004402,105
2334297668255,398615899360-1828,97830887,0.004402,105
2334343775427,398614432602-13,154841562,0.006691,116
2334475352468,398616168376-629,73969858,0.003521,105
2334527939187,398616282173-0,561794939,0.006958,107
2334537538344,398616281711-115,150461573,0.003788,107
2334537540358,398616340639-374,202072893,0.002995,105
2334537541116,398616340639-926,193458371,0.002995,105
2334591183039,398616440148-312,1591710807,0.002201,0
2334592297961,398616440148-562,1727174624,0.002201,0
2334593105445,398616440148-1206,1711502565,0.002201,0
2334598014873,398616386446-195,326911837,0.012863,103
2334661116747,398616568086-578,179855341,0.002995,105
2334673121298,398616487772-86,108844245,0.003788,107
2334673121752,398616568086-175,177491983,0.002995,105
2334682826965,398616487772-293,40323459,0.003788,107
2334834406556,398616814121-30,667584114,0.006958,107
2334858372188,398616800096-802,304913765,0.008102,105
2334905951229,398616937336-22,118877676,0.002377,103
2334961541454,398616500266-117,1742240509,0.064209,105
2335004963273,398617132788-443,1017765994,0.025635,103
2335022581295,398617177768-180,281842046,0.002026,103
2335090869044,398617294730-452,174468864,0.002907,105
2335104978501,398617278956-486,698036931,0.008362,105
2335112287650,398617494160-0,108708971,0.033630,200
2335119457163,398617296110-3125,2094596651,0.007660,105
2335139761410,398617296355-5442,431009995,0.008194,105
2335151189940,398617296264-2723,2355867262,0.007133,105
2335153192651,398617296264-3515,2113899210,0.007133,105
2335153210323,398617296264-4012,1585967673,0.007133,105
2335153216216,398617296264-3496,2141938414,0.007133,105
2335153217289,398617296264-4240,1575685653,0.007133,105
2335162578565,398617296264-1583,2502497269,0.007133,105
2335165360744,398617296264-4806,386423719,0.007133,105
2335165669911,398618736202-0,238021431,0.033630,200
2335166056158,398617296110-2313,2169341963,0.007660,105
2335166067830,398617311402-522,2806071964,0.008102,105
2335166074980,398617311402-1352,2772724840,0.008102,105
2335171937885,398617296110-5352,391061326,0.007660,105
2335178533073,398617311402-5298,382708624,0.008102,105
2335180851743,398617296110-4800,372980478,0.007660,105
2335190614757,398617311572-983,3680853585,0.007660,105
2335202052741,398617311572-4678,1715061547,0.007660,105
2335203172310,398617311572-1322,3668302833,0.007660,105
2335215141937,398617311486-5069,377062054,0.007751,105
2335215167610,398617311486-6035,370810572,0.007751,105
2335217515378,398617311486-3351,2469725507,0.007751,105
2335226371717,398617313642-3305,2553108816,0.007309,105
2335237165676,398617313642-3767,2060068878,0.007309,105
2335237180645,398617311394-149,1318812212,0.027222,105
2335237180732,398617311394-270,1318814545,0.027222,105
2335247408390,398617538710-152,353538864,0.024048,105
2335247419495,398617388352-40,308005628,0.012680,103
2335264056140,398617278956-720,978229454,0.008362,105
2335275807582,398617313642-3672,2021425248,0.007309,105
2335336199833,398619186326-763,5289447798,0.008636,105
2335359343503,398617296110-1915,1998234713,0.007660,105
2335363430929,398619186326-2381,5164104162,0.008636,105
2335364198423,398619186326-4767,4948960687,0.008636,105
2335364199576,398619186326-5279,4876943735,0.008636,105
2335369007432,398619186326-9523,286695870,0.008636,105
2335371752527,398619186326-8355,470172744,0.008636,105
2335373453136,398619186326-8971,468473775,0.008636,105
2335405528092,398619186326-2405,5122007240,0.008713,105
2335404235872,398619228176-100,112814182,0.005280,105
2335469395001,398616049947-271,236845343,0.002201,103
2335522917094,398619632523-150,5585440863,0.009506,105
2335585302652,398619747972-63,2014137472,0.019714,103
2335602752436,398619720961-76,1994029613,0.016205,103
2335635611199,398619157862-152,694369943,0.008896,105
2335635611595,398619157862-261,676515136,0.008896,105
2335642732627,398619155782-14,16628088,0.026245,105
2335642733461,398619157671-272,1452455013,0.007751,105
2335652410468,398619810962-867,433635180,0.006783,105
2335652412200,398619767572-4,152196542,0.008011,103
2335652424785,398619810962-747,450260289,0.006783,105
2335652426561,398619813961-44,127553988,0.004669,105
2335659686547,398619810962-193,460743240,0.006783,105
2335689231331,398619157862-655,426943072,0.008896,105
2335689231463,398619157862-710,405503888,0.008896,105
2335762959027,398620139739-158,285484557,0.005722,105
2335785698240,398620049036-476,1387657830,0.007660,105
2335827699160,398620139739-378,5331269100,0.005722,105
2335935011904,398620565317-0,320999816,0.000705,200
2336014327306,398620702028-195,99838213,0.003788,107
2336057660966,398620139739-881,161387159,0.005722,105
2336092649520,398620760141-2198,78954201,0.003876,105
2336099057195,398620856331-280,73405578,0.010483,105
2336150274498,398620878836-657,723525701,0.007751,105
2336152939087,398620878836-321,639988510,0.007751,105
2336192733987,398620479466-59,1020961048,0.009247,200
2336203576830,398621017793-373,76836243,0.006866,105
2336212060553,398621010643-352,200577753,0.008102,105
2336259713435,398621017793-931,53590980,0.006866,105
2336309453651,398619594608-29,176877407,0.006691,116
2336451114731,398621254875-967,59333939,0.003960,105
2336465341978,398621331571-945,532073900,0.008713,105
2336542453094,398621331571-1282,489912570,0.009064,105
2336515851327,398621555782-109,47286545,0.005280,105
2336546039614,398621297931-1,54796980,0.030365,200
2336813936891,398622171154-268,111355050,0.003696,107
2337013090579,398622314219-0,13912375,0.003609,116
2337033754583,397986407476-4279,477014911,0.008102,0
2337033771414,397986407476-4747,270749544,0.008102,0
2337033771455,397986453737-597,56607849,0.008102,0
2337033771513,397986407476-4831,267331570,0.008102,0
2337075226447,398621866387-964,66152435,0.004402,105
2337123352929,398619157671-881,559992870,0.007751,105
2337137524677,398619157671-947,540308871,0.007751,105
2337151671759,398620535738-400,419328122,0.011276,105
2337183388110,398622776638-7,100701185,0.004578,105
2337186661830,398622895223-0,47276962,0.033630,200
2337195459345,398622256482-304,273154114,0.007660,116
2337195482344,398622256482-453,273134096,0.007660,116
2337195482779,398622832607-753,629032245,0.006783,105
2337204018221,398622925808-0,296180191,0.033630,200
2337207188036,398622832607-1990,558362043,0.006783,105
2337210655369,398622832607-2037,593352378,0.006783,105
2337230322333,398621700856-321,8221137655,0.011185,103
2337259248155,398622899714-1263,921058882,0.008011,105
2337547415069,398622960642-321,117204037,0.006516,105
2337273694546,398622864796-2057,4600650747,0.009064,105
2337282936379,398622864796-2963,4579317434,0.009064,105
2337283927599,398623131536-0,35909535,0.033630,200
2337285761703,398622864796-7220,4478562603,0.009064,105
2337300607140,398622925741-111,1234376012,0.004318,103
2337305881805,398622959013-20,836895225,0.004494,103
2337318244981,398622923231-953,111233862,0.008102,105
2337476223807,398623396025-0,144309034,0.030365,200
2337551205729,398622899714-953,1201495699,0.008011,105
2337720997752,398620956536-1827,2462907121,0.002026,105
2337757176198,398629719553-210,2789622931,0.012863,116
2337767883524,398630785140-339,51264808,0.003696,107
2337932323289,398621190154-593,199084914,0.012939,105
2338103526016,398644263441-1,777831408,0.033630,200
2338284999012,398645454987-2,175606987,0.027283,200
2338626433312,398646720102-176,420039436,0.006691,116
2338730672183,398630967929-57,1889903450,0.007751,105
2338761411025,398630968427-4849,4750186825,0.008636,105
2338762174306,398630968427-5726,4749434075,0.008636,105
2338783281756,398630968427-7747,317380787,0.008636,105
2338845988613,398630968427-3117,4665588430,0.008636,105
2339481459277,398647168672-469,3105133535,0.005898,105
2339587399156,398648946040-118,102971400,0.003788,107
2339600592069,398648945587-399,143966137,0.003696,107
2339663405267,398647462366-700,242667459,0.008102,105
2339667434139,398649163055-52,209532611,0.021851,200
2339731319234,398647651415-945,119987257,0.005104,105
2339769642221,398647650622-242,533202471,0.006073,105
2339959027432,398648050712-1118,716144832,0.008713,105
2340015844476,398648062841-520,55489171,0.004051,105
2340020055752,398648062841-296,69622765,0.004051,105
2340023698453,398648103735-58,998038042,0.017181,105
2340089679675,398648260562-435,2640597217,0.008545,105
2340149054315,398650982703-0,122802380,0.033630,200
2340318059893,398648695163-55,821968006,0.008545,105
2340324729811,398648693067-502,528068854,0.006783,105
2340340780278,398648696899-1220,200486172,0.005989,105
2340345550130,398648696899-143,194353842,0.005989,105
2340374627963,398649747021-47,125820799,0.008713,116
2340386149183,398651208275-0,139282759,0.003609,116
2340508653413,398648942669-1363,405057597,0.006516,105
2340508661326,398648942669-744,324349292,0.006516,105
2340751807260,398649427228-964,543579020,0.006958,105
2340763035302,398649431448-244,111152066,0.005196,105
2341057774636,398650963433-2062,81977632,0.003960,105
2341182868236,398651116272-1072,656671776,0.004051,105
2341182869000,398651124155-249,75990112,0.003433,105
2341368451183,398651360377-2111,108621157,0.004135,105
2341368452357,398651373055-877,90638195,0.003521,105
2341368452377,398651373055-901,71392938,0.003521,105
2341368452577,398651373055-1116,70250593,0.003521,105
2341368452629,398651373055-1187,73304452,0.003521,105
2341375924184,398651360377-469,101782835,0.004135,105
2341437072087,398652437178-1223,4906832215,0.008102,105
2341437072323,398652437178-1309,4906833011,0.008102,105
2341455084658,398652437178-4418,4888857984,0.008102,105
2341735632304,398652877112-189,496066966,0.006073,105
2341746910408,398652901482-349,57510728,0.006432,105
2341748578265,398652877112-2420,800577657,0.006073,105
2341749631917,398652901482-330,55350591,0.006432,105
2341765221070,398623304560-384,336459837,0.009415,105
2341851252766,398653055614-3,63615604,0.005547,105
2341851256636,398653062034-997,4792679599,0.008636,105
2341863361798,398653062034-1903,4790453412,0.008636,105
2341873665883,398653062034-6011,4780198623,0.008636,105
2341884015435,398653062034-7341,3164157602,0.008636,105
2341887002368,398653062034-7844,335383645,0.008636,105
2341911881190,398653062034-9282,53561512,0.008636,105
2342033841904,398675584398-0,774933905,0.007393,107
2342039754559,398675584666-134,113010709,0.003696,107
2342063264525,398675423602-1,57795970,0.030029,200
2342316818693,398686018036-0,102310915,0.033630,200
2342473841467,398698199751-0,5334636,0.000880,200
2342992044836,398620956536-2427,958265520,0.002026,105
2343005710355,398722926089-0,63869306,0.033630,200
2343082238936,398685787376-434,63399347,0.008987,105
2343082251691,398685787376-375,60360399,0.008987,105
2343082254511,398685787376-888,61143907,0.008987,105
2343106645162,398685769708-1144,4626050364,0.008362,105
2343106646973,398685769708-1628,4626054362,0.008362,105
2343106649543,398685769708-2301,4626059868,0.008362,105
2343106649867,398685769708-2421,4626060984,0.008362,105
2343106652270,398685769708-2995,4626065469,0.008362,105
2343106678568,398685769708-3336,4626043263,0.008362,105
2343116926885,398685769708-7400,406094463,0.008362,105
2343116953995,398685769708-7926,406068917,0.008362,105
2343124025026,398685769708-7742,352754577,0.008362,105
2343198981378,398685955602-3,322940756,0.018311,105
2343203807815,398685941456-1535,712753129,0.006958,105
2343203808263,398685941456-1858,714869236,0.006958,105
2343203814394,398685941456-2053,665752989,0.006958,105
2343209145669,398685958734-95,546383309,0.017334,105
2343216674724,398685923692-81,380110879,0.020599,105
2343812472848,398748001614-106,902961511,0.002026,118
2343817105807,398661559725-86,5899168215,0.002026,103
2343817105929,398661559725-147,5899165420,0.002026,103
2343823962277,398710760255-297,61006452,0.006691,105
2343835633466,398723194384-1469,52963069,0.005722,105
2343835636520,398723251097-1465,614634192,0.007393,105
2343835658850,398723251097-1763,674687484,0.007393,105
2343847747808,398735556468-2042,49149323,0.005196,105
2343847751146,398735633100-802,780134252,0.002819,105
2343847783081,398735556468-2201,49116038,0.005196,105
2343859681264,398747897290-2127,49068055,0.004669,105
2343870822184,398710747592-3476,4802985235,0.008713,105
2343870825981,398710747592-5314,4658722009,0.008713,105
2343870826348,398710747592-5547,4533564848,0.008713,105
2343870827456,398710747592-6339,4325208133,0.008713,105
2343870842905,398710747592-4227,4785346769,0.008713,105
2343870843063,398710747592-4253,4785347131,0.008713,105
2343870846361,398710747592-6380,4325202120,0.008713,105
2343892400247,398735706709-3706,4808368385,0.008636,105
2343892425818,398735706709-6749,3914841453,0.008636,105
2343892435712,398735706709-4492,4808342352,0.008636,105
2343892436091,398735706709-5307,4808351754,0.008636,105
2343892443099,398735706709-7223,2380812322,0.008636,105
2343892446454,398735706709-8214,349346308,0.008636,105
2343903200624,398735706709-9570,124207036,0.008636,105
2343903201277,398646561281-1,6012559004,0.030365,103
2343941640797,398630934886-63,309800984,0.026154,103
2343941641093,398630934987-144,272560169,0.016907,103
2343941647442,398652579065-132,5412150598,0.008102,103
2343941658187,398649002986-17,749035841,0.002026,103
2343946503214,398747834391-565,4844047340,0.008896,105
2343946506248,398748238382-1526,447809675,0.004051,105
2343946506566,398748240147-268,183677685,0.007843,105
2343946523976,398748240147-1988,192913548,0.007843,105
2343958227037,398748166602-29,674987036,0.016296,116
2343958233153,398758306331-44,53241604,0.010483,105
2343958246740,398748242440-353,105267256,0.004051,105
2343977782736,398758313560-256,526636978,0.009064,105
2343980489857,398758313560-1070,511096880,0.009064,105
2343982723059,398758316549-793,205375115,0.004051,105
2343992508373,398747834391-4316,4798087193,0.008896,105
2344003249846,398747834391-9511,318363077,0.008896,105
2344005577020,398747834391-6974,3967819246,0.008896,105
2344006646775,398747834391-7899,314956191,0.008896,105
2344007925951,398747834391-8220,313678876,0.008896,105
2344034771601,398649694116-450,138751679,0.002026,103
2344055755850,398661559725-1266,5660517566,0.002026,103
2344593551235,398649177093-730,1771683051,0.027374,103
2344155674978,398759184482-1,2617720491,0.032410,200
2344311937674,398652579065-1236,4044443545,0.008102,103
2344312128710,398771400432-281,95696194,0.003696,107
2344323214009,398771549264-1313,9123759112,0.002026,0
2344412536392,398771783835-48,2022954574,0.001760,119
2344439370927,398758706511-650,204020089,0.003521,105
2344439371862,398758707510-371,257493772,0.003082,105
2344439372092,398758707510-588,292641273,0.003082,105
2344439381747,398758706511-570,202789592,0.003521,105
2344450682998,398758763550-18,195667115,0.004402,105
2344461591969,398758761241-15,178961845,0.005196,105
2344476928934,398771921518-38,271858629,0.022095,200
2344501459229,398758315008-297,586793018,0.008896,105
2344501461626,398758647127-491,4554804764,0.008713,105
2344501472470,398758647127-98,4554789240,0.008713,105
2344544290610,398771921518-136,204498227,0.022095,200
2344513369781,398758761488-524,153403786,0.003258,105
2344587649499,398775944449-629,4279081908,0.022003,105
2344524503809,398758647127-2470,4531786281,0.008713,105
2344525766590,398771769258-1,354891505,0.030029,200
2344535816852,398758647127-5594,4520510714,0.008713,105
2344535824945,398758647127-5567,4520502297,0.008713,105
2344535826413,398758647127-7689,438176215,0.008713,105
2344535826720,398758647127-8721,430835822,0.008713,105
2344535830267,398758647127-6358,4520506443,0.008713,105
2344535834345,398758647127-6765,4520507225,0.008713,105
2344535840447,398758647127-7976,438163789,0.008713,105
2344547788324,398758648022-87,4154245707,0.007843,105
2344558197052,398771727027-21,145909084,0.004051,103
2344558197507,398771784053-474,386780410,0.001760,103
2344648217736,398782323215-354,128180967,0.016907,103
2344670881245,398782145095-1910,298830305,0.005463,103
2344679068938,398782440139-14,173970530,0.003170,105
2344687657122,398782440139-524,186635346,0.003082,105
2344690371711,398782359108-148,4365982637,0.009415,105
2344690372211,398782359351-36,4365979626,0.012146,105
2344745717165,398782532941-18,171024162,0.004578,105
2344808844890,398782539530-719,3058807085,0.005371,105
2344981426938,398782700187-1441,24922391220,0.026489,107
2344821384510,398782700187-225,25082424832,0.026489,107
2344990033193,398795132707-592,177196017,0.002995,105
2344990033375,398795132707-770,263578949,0.002995,105
2344999650459,398782700187-3558,18296720038,0.026489,107
2345053822384,398795149253-675,182157513,0.002731,105
2345053823248,398795153028-229,188678556,0.002907,105
2345053823270,398795153028-243,186311547,0.002907,105
2345064727035,398795215639-250,1709096255,0.008011,105
2345132066209,398807357614-1685,8304881028,0.016205,105
2345132066398,398807357614-2315,8304889745,0.016205,105
2345135137213,398807357614-2949,8301827890,0.016205,105
2345142996189,398807357614-4970,8293997483,0.016205,105
2345193625674,398807357614-6460,8243389029,0.016205,105
2345177189253,398807612340-177,78342213,0.003788,107
2345290186574,398807801459-166,756490065,0.029572,103
2345297729622,398807835148-209,54511563,0.003788,107
2345297731144,398807802610-620,60696838,0.004578,105
2345297732076,398807802610-1231,60702749,0.004578,105
2345304615077,398807883540-0,236066211,0.030029,200
2345536023147,398820106938-635,169288829,0.002907,105
2345602086864,398820283252-428,427400154,0.006783,105
2345602088588,398820283252-1390,386776371,0.006783,105
2345620847291,398820340299-0,180225122,0.002026,0
2345657442910,398820359481-759,198711406,0.002377,105
2345660959618,398820360515-197,171525418,0.003082,105
2345660962810,398820340301-180,298525327,0.021912,103
2345770442647,398043433179-581,121983449983,0.001320,200
2345779582558,398832488354-831,398369913,0.003345,105
2345781581073,398832490367-76,93827312,0.003788,107
2345841230006,398832544075-1059,772070345,0.008545,105
2345842716861,398832545559-938,79009150,0.005989,105
2345904274667,398832591746-114,147238306,0.006958,105
2345904275823,398832591746-711,59298147,0.006958,105
2345904276801,398832591746-1258,142783426,0.006958,105
2345967151464,398820387768-1,112981083,0.029938,200
2346028200690,398844696943-1973,521464905,0.006958,105
2346087073387,398844814416-76,8359212276,0.023956,103
2346087073515,398844814416-141,4322071216,0.023956,103
2346087073665,398844814416-217,8363331060,0.023956,103
2346087074657,398844814416-721,2259231301,0.023956,103
2346152224854,398844894063-30,4788635065,0.002026,103
2346152225612,398844894063-243,4788633729,0.002026,103
2346152234428,398844894063-1456,748719400,0.002026,103
2346211999516,398845078950-312,1813926066,0.008011,105
2346212003814,398845078950-442,1784700615,0.008011,105
2346276639601,398845179387-215,365842064,0.008636,105
2346276640157,398845182455-312,107826355,0.004402,105
2346276641087,398845182455-931,80470950,0.004402,105
2346285508495,398845182455-114,70348235,0.004402,105
2346285509169,398845182455-1573,71072869,0.004402,105
2346285515792,398845120487-73,1240183510,0.025177,103
2346303897165,398859303436-0,76799055,0.030029,200
2346333242206,398859331220-497,276333734,0.008987,105
2346333242324,398859332320-24,116378816,0.009247,105
2346393917627,398859419311-209,86705018,0.003696,107
2346430837665,398775944449-1394,3840842512,0.022003,105
2346462662441,398859487983-866,69700357,0.003960,105
2346462665413,398859494505-815,195999286,0.003082,105
2346475234753,398859487983-2147,126356273,0.003960,105
2346475238853,398859499343-2369,42200438,0.005722,105
2346481601363,398859494505-441,236940682,0.003082,105
2346524669073,398859448328-215,1447735713,0.004578,114
2346524674213,398859608746-870,183640754,0.003521,105
2346536178470,398859615608-559,190491601,0.003258,105
2346536217247,398859615608-661,177625598,0.003258,105
2346544745703,398859448328-307,2150968355,0.004578,114
2346580286759,398859628563-132,146901572,0.004845,105
2346599668507,398859626874-156,428910558,0.007393,105
2346640255857,398859775944-107,465923905,0.007042,105
2346640288226,398859775944-1568,455182641,0.007042,105
2346650301531,398859775944-1227,487415896,0.007042,105
2346703884452,398872881953-2029,76031164,0.003521,105
2346896936861,398873241231-767,627961333,0.004051,105
2346896937011,398873241231-876,624235553,0.004051,105
2346896952136,398873241231-1045,604401059,0.004051,105
2346908540303,398873097119-82,320874116,0.021912,103
2346913588747,398873246016-1064,15476943640,0.004051,105
2346972407262,398885361276-680,826430601,0.002377,105
2346972407543,398885361276-880,767107498,0.002377,105
2346988456457,398873246016-43,14675744253,0.004051,105
2347023205648,398885491647-345,307424739,0.002377,105
2347084085743,398885515655-0,975364931,0.004318,103
2347201639805,398885742661-17,262009864,0.007843,105
2347201642305,398885742661-1649,283680544,0.007843,105
2347201653274,398885742661-1355,244330750,0.007843,105
2347205919264,398885849633-0,695109559,0.000441,200
2347221754262,398885798356-483,3166488264,0.026062,103
2347321617296,398887012885-174,88062772,0.003696,107
2347321617478,398887012885-269,88772904,0.003696,107
2347321620924,398885951617-1481,3327777838,0.002026,105
2347382130625,398887094696-24,751433822,0.028076,200
2347442288330,398887098030-425,2044924551,0.008194,105
2347503675714,398887258446-310,203562506,0.005722,105
2347509133634,398887275131-1288,87317651,0.004227,105
2347537866151,398887258446-71,256681435,0.005722,105
2347567905971,398887400506-125,97194198,0.005638,105
2347633890180,398887461496-855,294221191,0.006165,105
2347645566459,398887461496-700,284264557,0.006165,105
2347645594842,398887473297-38,56697694,0.006866,105
2347655165431,398887461496-1220,273186179,0.006165,105
2347665683640,398887464804-716,277376534,0.005463,105
2347697937788,398887559929-259,102062357,0.003788,107
2347774505921,398887334403-2,46485849,0.029938,200
2347924766900,398887631368-36,374357804,0.022980,116
2348058606592,398888047104-247,238313904,0.002289,105
2348112524493,398887875208-607,12226176488,0.002026,103
2348121391196,398888123849-72,85019506,0.003788,107
2348121393012,398888166630-517,739409630,0.007660,105
2348185976179,398888250428-305,2252064508,0.002026,105
2348185976997,398888250428-749,2251718989,0.002026,105
2348185990201,398889291037-283,177394923,0.002377,105
2348192847154,398888206198-93,3551314274,0.002026,103
2348228667320,398889445734-26,102818170827,0.003124,200
2348253046038,398889317196-1034,435935661,0.007133,105
2348265057685,398618992684-340,763960975,0.008102,103
2348315941693,398890512644-765,198869734,0.002640,105
2348381163903,398890549946-1508,62879904,0.005722,105
2348391620062,398890592159-1634,77077851,0.004227,105
2348391641772,398890592159-659,77403973,0.004227,105
2348438264165,398890595591-1184,52516008,0.003960,105
2348438265487,398890595591-2284,65066682,0.003960,105
2348438276524,398890595591-1734,54901379,0.003960,105
2348444258695,398758648022-774,257783585,0.007843,105
2348450784354,398758648022-823,251258515,0.007843,105
2348496254470,398890754005-109,570284238,0.008102,105
2348497908927,398890755010-1542,62550699,0.005371,105
2348497909047,398890755010-1626,62242637,0.005371,105
2348502138592,398890755010-615,118281163,0.005371,105
2348557683390,398890816451-93,372636381,0.025635,103
2348560650042,398890758151-155,50412756,0.004051,105
2348560650394,398890758151-360,42489264,0.004051,105
2348612770239,398758628053-1068,264049041,0.009506,105
2348621630015,398890932519-161,173487729,0.003609,105
2348621631759,398890936470-110,196001718,0.002995,105
2348621631827,398890936470-151,195519532,0.002995,105
2348621632297,398890936470-444,196002062,0.002995,105
2348690136044,398758628053-2574,186701307,0.009506,105
2348714984121,398892098650-0,668399233,0.013214,200
2348728947899,398759128665-443,60855915,0.009338,105
2348804188640,398892125903-483,61153978,0.005371,105
2348804191036,398892160844-12,255044186,0.008545,105
2348804199596,398892125903-1212,143190601,0.005371,105
2348824446809,398893236950-134,318576749,0.003258,119
2348922756601,398893312625-225,650314978,0.007393,105
2348922763225,398893315237-168,374066924,0.009064,105
2348928283669,398893407322-7,74500555,0.003960,105
2348928294066,398893315553-775,96126195,0.004051,105
2348933697870,398893315553-2060,109612592,0.004051,105
2348933697882,398893315553-2062,88967604,0.004051,105
2349043595236,398893490274-0,258567200,0.004402,114
2349111145014,398893648302-1519,4922012610,0.008713,105
2349111148168,398893648302-2386,4922019863,0.008713,105
2349121396539,398893648302-4633,4735047005,0.008713,105
2349121399412,398893648302-5611,4712652823,0.008713,105
2349121402041,398893648302-6734,4426403449,0.008713,105
2349121408679,398893636023-285,725266676,0.003696,107
2349171102584,398893672721-1187,35731915834,0.004051,105
2349171103766,398893858568-10,108988757,0.008713,105
2349171104386,398893894130-353,429443496,0.006783,105
2349171123830,398893894130-187,419113600,0.006783,105
2349233481757,398893903308-924,71599739590,0.002026,103
2349261660234,398893553725-504,101673418,0.053650,105
2349290132403,398894086055-200,62490164,0.005371,105
2349290133589,398894086055-887,55026197,0.005371,105
2349382689553,398735390886-2144,8013785247,0.018768,105
2349410565976,398894197252-749,731686087,0.008453,105
2349414559048,398894198421-483,184486928,0.006340,105
2349414559084,398894198421-505,174740421,0.006340,105
2349414559620,398894198421-858,185266085,0.006340,105
2349532398766,398894313861-36,890490980,0.007393,107
2349563003203,398894320714-1,357840684,0.030029,200
2349563003208,398894320732-1,178020266,0.029938,200
2349564795573,398894184741-2,115545894,0.029755,200
2349601935870,398894442508-1206,815533145,0.008636,105
2349613432363,398894442508-1551,1079527387,0.008636,105
2349613440097,398894446922-120,217105737,0.007217,105
