time,task_id,duration,cpu,priority
1555848592288,385152984353-14,544083611,0.001406,200
1555860002571,385152978340-102,281690504,0.020172,103
1555932404030,385153053492-0,28808182,0.004578,119
1555959604279,385153059172-154,310281359,0.008804,0
1555978299536,385153081031-166,3925178499,0.012146,118
1555982746073,385153050689-163,930116468,0.024139,103
1555982747243,385153054510-110,3011491827,0.019012,103
1556106575441,385153165016-960,5268921306,0.004051,105
1556106575921,385153165016-1201,5919823636,0.004051,105
1556106576377,385153165016-1494,6358616756,0.004051,105
1556106577213,385153157810-1,513288963,0.002907,103
1556234200870,385153251412-923,97014679,0.004227,105
1556234203176,385153259380-49,90778571,0.004135,105
1556234204004,385153259380-751,101807529,0.004135,105
1556234206832,385153268829-1094,91238516,0.003696,105
1556244771225,385153250128-710,191486456,0.002907,105
1556244771717,385153251412-1140,88630413,0.004227,105
1556244772965,385153259356-7,107776526,0.005371,105
1556244775206,385153259380-1941,90968814,0.004135,105
1556244777589,385153268829-1245,121223353,0.003696,105
1556251981662,385153211413-35,14294817761,0.006783,105
1556292075207,385153272860-174,91891908,0.003960,105
1556292075715,385153272860-430,64988589,0.003960,105
1556292080166,385153384015-0,16731128123,0.012146,105
1556301352905,385153400599-447,1399017052,0.012146,105
1556301355443,385153354757-32,1948448590,0.019012,103
1556303147275,385153400599-104,16208255771,0.011703,105
1556352686542,385153449065-1856,77456331,0.003876,105
1556411198712,385153611718-306,10878208223,0.012146,105
1556411205698,385153623374-118,3724159704,0.012146,105
1556471389396,385153705413-1555,829660639,0.007484,105
1556476370941,385153666974-811,1175679882,0.008102,105
1556476371187,385153666974-959,1037495411,0.008102,105
1556476377869,385153707095-101,203967207,0.004845,105
1556537494227,385153716456-290,955361662,0.008194,105
1556537497605,385153754200-239,529843113,0.005547,105
1556537497775,385153754200-352,529261990,0.005547,105
1556544263762,385153717272-530,146568339,0.004578,105
1556544265568,385153754200-1193,521955330,0.005547,105
1556673061216,385153980696-418,121528693,0.003433,107
1556673068751,385154993525-1925,121052465,0.003960,105
1556716636305,385156121693-115,917076295,0.040527,0
1556720629759,385156119927-84,171194529,0.010040,103
1556720630053,385156119927-212,171195775,0.010040,103
1556902818109,385159254621-29,557944647,0.006958,107
1556967747382,385159278062-490,226482395,0.006248,105
1556967747478,385159278062-538,236906795,0.006248,105
1556967748420,385159280671-9,68942949,0.005898,105
1556967749570,385159287912-659,92236555,0.003170,105
1556967749610,385159287912-685,74536024,0.003170,105
1556971381471,385159287912-1764,70817965,0.003170,105
1557282448202,385159589602-766,185831069,0.003345,105
1557282450656,385159597833-1705,192781802,0.007660,105
1557334165693,385159588099-284,96547121,0.004051,105
1557334166197,385159592344-262,119846767,0.004051,105
1557392399981,385159722822-660,693183732,0.008102,105
1557457787003,385160784906-36,526424507,0.006958,105
1557457787099,385160784906-85,521148888,0.006958,105
1557457787219,385160784906-146,555104930,0.006958,105
1557457789803,385160784906-1570,507699613,0.006958,105
1557612985878,385161959321-0,15843902,0.000880,200
1557761686957,385166136389-936,511105180,0.007484,105
1557761687469,385166137628-306,177880538,0.005104,105
1557767377212,385166140837-20,123028320,0.008270,0
1557822932017,385166117554-5,1898687259,0.004402,116
1557822934861,385166194732-918,63744932,0.004929,105
1557822934885,385166194732-930,63744992,0.004929,105
1557881021935,385166231146-172,531188244,0.028717,103
1558065490202,385166357297-14,11500277809,0.008102,105
1558065491538,385166357297-698,11407531926,0.008102,105
1558108421667,385166396490-278,123487925253,0.001619,200
1558187609076,385166511634-276,427405747,0.006958,105
1558253014788,385166602311-456,63390579,0.005196,105
1558312621158,385166634881-22,181922313,0.003609,105
1558312622044,385166634881-467,118827924,0.003609,105
1558312630045,385166634881-1143,78785777,0.003609,105
1558361753506,385166820658-0,72320657,0.043518,200
1558431139840,385166854903-120,356634987,0.008453,105
1558454033861,385166852903-868,284928834,0.008194,105
1558454034454,385166855987-586,53835636,0.003960,105
1558454034815,385166855987-912,62282908,0.003960,105
1558496349240,385166935377-2221,59310752,0.004845,105
1558496355057,385166935377-717,48961039,0.004845,105
1558514178291,385167121302-143,915136591,0.040527,0
1558514178893,385167121302-445,913133477,0.040527,0
1558697275673,385169277192-0,105140220,0.043518,200
1558736714178,385169328483-5,297236589,0.002377,103
1558739497453,385169311749-1766,181796342,0.003521,105
1558860614840,385170442271-25,316441273,0.007393,103
1559045646974,385170537745-1995,101480703,0.003960,105
1559045653019,385170537745-928,81096187,0.003960,105
1559166556592,385170609416-572,802418370,0.002026,103
1559166560152,385170609416-1478,802425684,0.002026,103
1559252841464,385170585301-258,861687145,0.016479,103
1559287457237,385170733483-52,553553478,0.016296,103
1559352477254,385171757576-95,127162825,0.003696,107
1559352477606,385171757576-273,145897522,0.003696,107
1559352480290,385171775452-1070,1113892465,0.006607,105
1559352481914,385171780013-219,204217175,0.006248,105
1559352482766,385171780013-799,203816334,0.006248,105
1559451104701,385172951150-21,593058536,0.001406,200
1559655455279,385173102183-148,57245316,0.003433,107
1559655456355,385173114316-157,969309476,0.036377,105
1559823794235,385173167201-25,213096292,0.002640,103
1559839126111,385174208855-341,444505721,0.006248,105
1559846280946,385174206967-377,224654464,0.004051,105
1559846282262,385174206967-1135,214362644,0.004051,105
1559846285902,385174223209-1834,198746641,0.004051,105
1559846286802,385174225207-642,196974408,0.006340,105
1559846286986,385174225207-809,206565904,0.006340,105
1559846287618,385174226704-213,102648074,0.004135,105
1559859795208,385174229194-2306,102648343,0.004135,105
1559859800281,385174231725-2274,67686006,0.003876,105
1559872716228,385174235312-1241,127453662,0.003876,105
1559872716336,385174235312-1327,133173821,0.003876,105
1559872717171,385174235312-1730,133401622,0.003876,105
1559872738891,385174235312-1200,133662836,0.003876,105
1559882145311,385174229194-823,82079780,0.004227,105
1559882149809,385173202680-6,278368264,0.019714,103
1559882149861,385173202680-34,278368772,0.019714,103
1559887094418,385174231725-1211,60526737,0.003696,105
1559887096081,385174231725-2264,51965150,0.003696,105
1559901179439,385174328358-549,2421005009,0.005989,116
1559901180061,385174328358-756,2421008583,0.005989,116
1559935221907,385167017924-1352,4274424449,0.003345,105
1559935222054,385167017924-1361,4248321352,0.003345,105
1559935222339,385167017924-1506,4248321755,0.003345,105
1559967920768,385175448249-948,105120275,0.003960,105
1559986846698,385175505079-94,442222661,0.008102,105
1560146334547,385175788134-48,34024983,0.000969,105
1560208867516,385175851944-318,1961783369,0.007660,105
1560264568811,385175853822-2,120770985,0.002113,103
1560276933278,385175991974-243,321959958,0.008545,105
1560329612290,385176043198-29,139224552,0.004051,103
1560392875927,385176178280-233,62461885,0.003696,107
1560456773398,385176318306-946,201022791,0.003696,105
1560514339900,385176397582-112,594160248,0.029938,103
1560525085360,385176421126-579,295974960,0.006248,105
1560525096512,385176335880-539,80868597,0.003433,105
1560614450700,385176619739-14,2860579009,0.017609,200
1560650274146,385176566403-375,131937397,0.003521,107
1560707892292,385176511669-284,203974145,0.004051,105
