time,task_id,duration,cpu,priority
691819758587,381261939393-217,768590623,0.001673,105
691847198914,381262085556-108,88644350,0.003696,107
691847199636,381261934131-71,14941310931,0.010742,105
691855257757,381262055940-255,394647010,0.002026,103
691855262015,381262055940-87,394639223,0.002026,103
691860707452,381261934131-633,15098524838,0.010742,105
691861979589,381262060106-235,209621247,0.002026,107
691876839393,381261934131-1004,13431769145,0.010742,105
691963934014,381264413717-176,1856034000,0.008102,116
692012123316,381264539828-44,1814638661,0.004669,0
692027239706,381264488299-71,220416240,0.002026,107
692037155813,381264539828-1495,1568828450,0.004669,0
692037155879,381264539828-1591,1546505206,0.004669,0
692208252866,381264775419-372,26294573348,0.021484,103
692181264631,381264775419-1239,14745961085,0.021484,103
692218167352,381264775419-1707,2879055788,0.021484,103
692295560682,381264999749-33,13322234,0.002026,107
692402131550,381265191621-56,377432095,0.002026,107
692581397461,381267591988-102,138973844,0.003521,107
692648018575,381267704427-32,49895415,0.001057,107
692706444469,381267745592-78,366245137,0.002026,107
692706444904,381267777285-44,247371326,0.002026,107
692706445450,381268791287-20,304734947,0.002026,107
692730364464,381270868128-471,919916815,0.040527,0
692760794764,381268794274-1,247281165,0.002026,107
692827238880,381274007268-252,207161238,0.002026,107
692870021129,381274114982-273,3161881690,0.003170,0
692893448146,381274031454-69,216110368,0.002026,107
693499769499,381278273980-190,120347453,0.003696,107
693563602554,381278112034-1831,78903785,0.010925,105
693563610866,381278112034-877,78883977,0.010925,105
693574457763,381278385162-156,331723815,0.003258,103
693626279880,381278593241-94,130369023,0.003521,0
693626645480,381267667548-4,1201038805,0.002289,103
693745963606,381278658174-0,74719225,0.004051,105
693995482345,381278340163-656,1503262825,0.007484,105
693997016603,381278340163-1218,696759219,0.007484,105
693997151252,381278340163-1302,705649000,0.007484,105
694054168068,381278858237-408,108367777,0.004135,105
694054168281,381278858237-657,108371049,0.004135,105
694057567017,381278340163-559,464373672,0.007484,105
694062493715,381278624162-180,706649831,0.007751,105
694430579115,381278665360-139,335087605,0.007484,105
694502000607,381278646201-1333,88528089,0.004227,105
694504938385,381278646201-1709,146911799,0.004227,105
694511677012,381283021347-134,6236975139,0.002026,200
694549538132,381278736533-799,421350617,0.006866,105
694573669619,381278646201-1100,210651556,0.004227,105
694616744349,381278649125-163,497296904,0.006248,105
694616757913,381278710685-781,4653742477,0.007843,105
694618705354,381278665640-1707,67888216,0.003345,105
694618706888,381278665640-791,48226093,0.003345,105
694620320228,381278665640-1332,57685351,0.003345,105
694627701018,381283146398-23,179201436,0.007576,105
694630454713,381278710685-456,4479865437,0.007843,105
694738732571,381278737819-388,41378399,0.004318,105
694872155117,381284338981-14,1406242150,0.008804,117
695408511991,381282940777-239,2344335872,0.007751,105
695423525974,381282944143-470,319803972,0.007660,105
695430531614,381282941697-1672,894406119,0.007484,105
695431703174,381282944143-931,355156735,0.007660,105
695468713609,381282941697-2186,844446337,0.007484,105
695582764754,381284246545-913,695006747,0.007751,105
695588946676,381290607479-254,271512841,0.002026,107
695588947624,381290624661-251,301591678,0.002026,107
695608496573,381284246545-927,708836723,0.007751,105
695647122710,381290654981-82,297296548,0.002026,107
695647123688,381290657561-97,246382069,0.002026,107
695647125496,381290665085-415,83250766,0.003696,107
695647131391,381290666866-393,80836566,0.003696,107
695647131418,381290661880-218,343555662,0.002026,107
695713225635,381283153252-10,474139592,0.006340,105
695839079881,381286973536-513,358373621,0.029419,105
695889872442,381291124245-107,99229762,0.000880,105
695889873094,381291124245-509,99234167,0.000880,105
695923024002,381291200522-245,209656792,0.002026,107
695953580777,381291325839-18,491314024,0.002026,107
695953583035,381291196120-502,47208310,0.004318,105
695953584036,381291196120-1313,47217668,0.004318,105
695953584310,381291196120-1563,47220571,0.004318,105
