time,task_id,duration,cpu,priority
1469585030389,384823747387-43,197469682,0.002377,116
1469668355322,384824134060-71,1180919177,0.008102,105
1469668356995,384826432979-318,151825557,0.003960,105
1469668358586,384826432979-1414,161726364,0.003960,105
1469689182459,384824134060-842,1133708721,0.008102,105
1469809433487,384825339796-402,703411969,0.028259,103
1469849996242,384826614743-81,71002284,0.004135,105
1469857612037,384827671162-251,110536009,0.003521,107
1469894247280,384824126129-276,257280672,0.027039,103
1469913944173,384827734975-243,95646939,0.003876,105
1469913944577,384827734975-492,62882339,0.003876,105
1469913946836,384827779286-50,399076528,0.006248,105
1469913947626,384827779286-697,598737895,0.006248,105
1470028728222,384827779286-709,598939139,0.006607,105
1469983199358,384829934755-468,2404228258,0.002026,119
1470314753456,384832596065-347,915412558,0.040527,0
1470352908058,384650896379-699,199090027869,0.011002,103
1470436408972,384833833784-363,1648585210,0.002640,0
1470530172379,384830061179-1,784327020,0.028259,103
1470593266947,384834032159-962,47632384,0.003433,105
1470598024742,384829963883-92,23180084985,0.027039,103
1470622812730,384829963883-434,1098874753,0.027039,103
1470900095890,384650896379-1875,155168772782,0.011002,103
1471062211500,384834942291-0,1535375469,0.024780,119
1471356838989,376406026208-330,88270884135,0.017609,200
1471362690730,384836348545-1,318732686,0.008102,0
1471512718798,384834157863-1097,3529053782,0.007843,105
1471513608914,384834193817-900,74577687,0.003876,105
1471527606184,384836388227-200,1779812685,0.027130,0
1471562110128,384834193817-481,77581997,0.003876,105
1471580954023,384834193817-1515,58741184,0.003876,105
1471588416801,384834157863-746,3783055232,0.007843,105
1471598772614,384834193817-774,40920245,0.003876,105
1471684443249,384834436362-83,72361607,0.002201,105
1471712750379,384834308206-97,242572092,0.005196,105
1471986963590,381146719332-329,86093891679,0.017609,200
1471987870226,381146719332-325,86093432969,0.017609,200
1472720371279,384838950106-181,60526803,0.004051,105
1472846897166,384841249761-1045,152699891,0.004051,105
1472852768221,384841248964-145,385782030,0.008453,105
1473090447685,384841730436-426,887112454,0.007751,105
1473100056428,384846605594-60,3789362722,0.007751,116
1473280012874,384847185208-11,211451780,0.002201,200
1473510431879,384848421063-75,246544952,0.002026,0
1473636819193,384850595551-175,93055768,0.003433,107
1473708839080,384846527590-804,96264030,0.003170,105
1473708839756,384846527590-1251,95222999,0.003170,105
1473719995946,384846530080-230,56216008,0.008636,105
1473719996985,384846530080-1954,65785090,0.008636,105
1473777981099,384846625026-2115,80634133,0.003696,105
1473898079422,384850483953-2714,2551351516,0.005722,116
1473920950799,384853175238-349,919869241,0.040527,0
1474014144066,384846893323-860,86893279,0.002731,105
1474014144636,384846893323-1253,136145907,0.002731,105
1474014158815,384846905231-654,67786025,0.004845,105
1474556099790,384858461813-43,108327689,0.003696,107
1474681082019,384851858915-2,2021285594,0.007751,105
1474746071835,384858707037-459,25213267600,0.002731,116
1474755024718,384851987533-43,71646675,0.003696,105
1474824706340,384858967038-32,577882787,0.001406,200
1474866911379,384853202719-1680,61877390,0.004669,105
1474866911791,384853202719-1991,68919743,0.004669,105
1474984833457,384854451757-26,491288772,0.007217,105
1475049793603,384854584848-934,1351211835,0.006958,105
1475049799528,384854584848-1371,1361818279,0.006958,105
1475121007858,384863411534-165,5736582469,0.002026,200
1475236279694,384857973761-769,88932977,0.003960,105
1475236281372,384857973761-1944,87061851,0.003960,105
1475236282012,384857973761-2409,135945441,0.003960,105
1475255406222,384857977887-1949,76568648,0.003696,105
1475259905827,384857977887-2327,83280160,0.003696,105
1475264687864,384857977887-1846,116275785,0.003696,105
1475285135493,384854455964-217,65889576,0.008545,105
1475298113167,384858050439-453,126850213,0.004227,105
1475298115477,384858050439-1965,86134847,0.004227,105
1475298115992,384858060960-1257,89791153,0.008636,105
1475308462083,384858060960-2277,79957873,0.008636,105
1475312165758,384858060960-2004,135075918,0.008636,105
1475411789299,384870778367-22,453540615,0.006958,107
1475420493388,384870778774-366,59639445,0.003433,107
1475533986947,384875050891-33,604467459,0.006958,107
1475535221299,384875050952-19,54425250,0.003521,107
1475780956041,384876318337-317,87845881,0.003433,107
1475843162492,384876384013-314,67588833,0.003521,107
1475992746311,384876555415-2,86708586307,0.068604,200
1476173559859,384876567628-150,13374686490,0.008453,116
1476393290524,384876890129-112,123568306,0.003433,107
1476649419633,384877368711-39,568564778,0.001490,200
1476801326429,384877622589-8,21062717,0.002026,0
1476820670640,384877633756-401,92846647,0.003696,107
1476881901049,384876531393-7,67211536,0.005722,105
1477027884754,384877829764-1,92322202,0.037598,200
1477058366483,384881908171-0,111636124,0.037598,200
1477119277354,384881997075-0,86635361952,0.000441,200
1477371031039,384887289437-67,176640807,0.020081,200
1477435771163,384877219364-1127,122787013,0.003170,105
1477435771694,384877219364-1461,133076254,0.003170,105
1477440916323,384877219364-1382,94349522,0.003170,105
1477677401400,384890623359-309,130648136,0.003521,107
1477699448174,384890558658-72,317325913,0.012146,118
1478048601004,384881994407-1678,803458578,0.007393,105
1478056894111,384881994407-1892,632607858,0.007393,105
1478352985948,384887350020-1381,46670023,0.008194,105
1478352987314,384887350020-2370,46682349,0.008194,105
1478536571274,384890562430-797,60145398,0.003960,105
1478536582594,384890562430-2245,60152242,0.003960,105
1478545311095,384892544252-42,214822066,0.007576,0
1478594365425,384890618272-84,348156184,0.009949,105
1478853965527,384891871140-473,94235546,0.003876,105
1478858708461,384891871140-1391,99443720,0.003876,105
1478893255991,384892985890-0,38877168,0.037598,200
1478899780887,384892988731-0,17055452,0.001760,200
1478907505390,384891911546-896,720122131,0.006958,105
1478907505892,384891911546-1242,630931583,0.006958,105
1478918008938,384891914119-1497,115926732,0.003788,105
1478921766198,384891916609-521,95647160,0.004135,105
1478926919785,384891914119-487,76486965,0.003788,105
1478931583798,384891916609-2296,77703400,0.004135,105
1478959946044,384891911546-1469,859975106,0.006958,105
1478966086928,384891982942-782,101291083,0.005989,105
1478966087142,384891982942-907,80695169,0.005989,105
1479145495109,384894284394-204,79162020,0.003696,107
1479578662118,384847076875-2055,1196242692,0.003082,105
1479882897371,384893095004-1948,64667527,0.003433,105
1479887025025,384893095004-488,62556664,0.003433,105
1480007802130,384876820109-570,208445478,0.003258,105
1480007803322,384877551497-261,391003360,0.012070,105
1480036953269,384899248406-0,7741478127,0.024780,119
1480062368421,384899253335-4,566298363,0.006958,107
1480062377275,384899284586-22,355730791,0.003170,103
1480069052197,384899291218-2217,62607505,0.004578,105
1480111410099,384897577774-996,19985336726,0.016205,105
1480128143842,384899376396-31,1685152131,0.006607,103
1480130255270,384899311909-113,59127791,0.004051,105
1480140205094,384899349579-2,167774065,0.003788,105
1480140207740,384899378562-128,6698115125,0.005989,103
1480140207810,384899378562-180,4471234540,0.005989,103
1480140208238,384899378562-495,4230618991,0.005989,103
1480140208967,384899378562-1063,4249883231,0.005989,103
1480140223647,384899349579-1705,196077693,0.003788,105
1480151356160,384899378562-1472,6436331644,0.005989,103
1480177334218,384834464604-41,499008708,0.002640,103
1480184175535,384847051247-112,11197167092,0.022888,103
1480187272748,384876152135-98,11764345574,0.021759,103
1480193239013,384899580104-23,1166513353,0.000616,105
1480203924307,384890499981-43,286943983,0.022888,103
1480217501602,384862184406-42,236187022,0.002201,103
1480245304181,384846711186-69,1602136965,0.013382,103
1480313634332,384899816932-393,96778641,0.003696,107
1480313635534,384899610783-651,386689169,0.001673,105
1480324171162,384899714712-509,198513666,0.003345,105
1480436064303,384899689805-521,4849092323,0.004051,105
1480436064673,384899689805-782,4519166152,0.004051,105
1480436065947,384899689805-1735,5240427755,0.004051,105
1480495890217,384899979971-3,426289281,0.001848,103
1480515701775,384900131940-32,3583773488,0.022003,105
1480515703039,384900131940-723,2588465238,0.022003,105
1480615070276,384900412348-279,68556621,0.003696,107
1480633310673,384900344247-534,214894174,0.007133,105
1480674623843,384900476302-316,163615952,0.003345,105
1480674624115,384900476302-456,163617642,0.003345,105
1480674624495,384900476302-671,163620276,0.003345,105
1480703879842,384900115999-46,1915807439,0.003170,103
1480741654440,384900575310-698,116294901,0.003960,105
1480741654593,384900575310-1156,138079551,0.003960,105
1480741657167,384900581639-1369,105474438,0.004135,105
1480753282007,384900555486-3,1388394799,0.005547,114
1480753283143,384900555486-610,1388405803,0.005547,114
1480753283347,384900617942-77,48125486,0.004929,105
1480753283695,384900617942-315,59854618,0.004929,105
1480753286127,384900617942-2191,118925778,0.004929,105
1480776453962,384900623916-1608,97426941,0.003960,105
1480776457163,384718574723-1373,7435756299,0.009598,103
1480863816204,384900656779-1394,73387884,0.008636,105
1480863817178,384900656779-2029,64285866,0.008636,105
1480863817260,384900656779-2081,63544383,0.008636,105
