time,task_id,duration,cpu,priority
2247036878880,397872145572-263,76454690,0.003696,107
2247129420534,397876288175-144,295011422,0.009689,0
2247282837377,397876371567-420,66243756,0.003696,107
2247282841033,397876414689-1898,101342559,0.005722,105
2247306493200,397876349633-354,266685820,0.004578,119
2247312862590,397856739666-1225,345871714,0.011887,105
2247341666129,397881522275-1011,24583846292,0.007660,103
2247403928899,397887607980-200,20737753775,0.006340,105
2247403929911,397887599074-154,2122831715,0.020691,103
2247470638976,397888723832-883,80230922,0.003788,105
2247470640643,397888723832-1724,78944315,0.003788,105
2247470645031,397889740411-286,78940441,0.004135,105
2247470646169,397889740411-1316,70539992,0.004135,105
2247480541859,397888723832-1930,61382900,0.003788,105
2247480542636,397889731792-942,70328169,0.005371,105
2247480545051,397889740411-998,104032451,0.004135,105
2247480546800,397889740411-2205,80373069,0.004135,105
2247480566815,397888718995-254,324221828,0.012238,103
2247502949295,397891871462-0,235640042,0.033813,200
2247504919018,397891864949-42,2473924291,0.002026,119
2247504919873,397891864949-330,2473932081,0.002026,119
2247526604214,397891917699-82,426180143,0.028717,103
2247526604223,397891917699-85,426180170,0.028717,103
2247530727435,397891917959-816,190349082,0.002819,105
2247530740523,397888728642-31,279573113,0.011703,103
2247534389927,397889744484-15,276915235,0.012680,103
2247596238225,397891932497-145,69779514,0.003876,105
2247612772505,397891932497-2060,47068016,0.003876,105
2247612791435,397897984625-2229,81307317,0.003960,105
2247673284653,397901144209-581,186654058,0.002819,0
2247683029283,397901152942-0,178182376,0.033813,200
2247711639459,397901162397-100,337764707,0.007484,105
2247711641951,397901163983-1183,161979392,0.005638,105
2247772990943,397901229231-1292,68673866,0.004051,105
2247772993059,397901138025-275,606789637,0.001619,103
2247837748408,397901279330-123,21466212486,0.016205,105
2247955074416,397901636701-344,155444329,0.004051,105
2248042424076,397901743440-1609,780418494,0.002201,0
2248081493165,397901741241-283,3135983206,0.002026,105
2248090276361,397901741241-2103,3127221849,0.002026,105
2248135848247,397901889619-99,503153315,0.005722,105
2248135848591,397901889619-271,482334781,0.005722,105
2248183012251,397854202941-4270,2501548008,0.028015,105
2248200131646,397901940531-106,61289845,0.005371,105
2248200132398,397901940531-539,61109230,0.005371,105
2248259652622,397902031468-80,64824194,0.003696,107
2248259663045,397902029573-17,447841724,0.002026,103
2248320664041,397903105339-86,792477794,0.006783,105
2248320666389,397903105339-1410,383153819,0.006783,105
2248320667077,397903105339-1849,813835356,0.006783,105
2248343406222,397887599074-273,311347067,0.020691,103
2248450901941,397903318044-0,56001804,0.033813,200
2248460095590,397903246673-1,118745258,0.033813,200
2248624375475,397903437533-70,772986409,0.008545,105
2248625668469,397903432103-12,790166643,0.003521,103
2248629583214,397903464279-0,2611686260,0.097168,200
2248748252558,397903531143-1150,436288749,0.006958,105
2248748253500,397903531143-1735,658624358,0.006958,105
2248766452537,397902037180-54,109473530,0.008713,116
2248804650677,397903580323-0,162922172,0.000793,200
2248811211056,397903573317-374,43389653,0.005722,105
2248811212976,397903573317-1551,43401508,0.005722,105
2248811213632,397903573317-2085,43407347,0.005722,105
2248811225880,397903573317-1770,43391291,0.005722,105
2248869473948,397903607805-206,9569670790,0.016022,103
2248871077821,397903619786-166,92345326,0.003696,107
2248871078237,397903619786-380,81401167,0.003696,107
2248871079043,397903608033-4,375555916,0.008102,103
2248871091893,397903618689-97,19928715954,0.008636,103
2248910392263,397903809624-0,23384176,0.033813,200
2248951689005,397903612477-393,5754887893,0.025726,103
2249045166418,397903933478-1,85581174,0.033813,200
2249053432700,397903943556-213,1250127200,0.008011,105
2249072024414,397903933173-20,249756353,0.002201,103
2249117803045,397903943556-1500,1036569088,0.007484,105
2249090321008,397904003861-0,65755656,0.033813,200
2249113829615,397903994139-109,370940098,0.008102,107
2249228753019,397904099934-0,61616479,0.033813,200
2249238243524,397904091415-589,57066214,0.005638,105
2249238246226,397904091415-2147,57082581,0.005638,105
2249238246496,397904091415-2328,48625947,0.005638,105
2249245174203,397904138976-0,58451701,0.033813,200
2249252019257,397901134533-291,501951802,0.002026,107
2249252021438,397901134533-1095,501965675,0.002026,107
2249301123738,397904190736-2058,74500374,0.003433,105
2249301124412,397904178639-33,840142355,0.003082,103
2249301135137,397904190736-1697,74293303,0.003433,105
2249481586767,397933385947-968,8394385260,0.024750,105
2249512603555,397933398485-0,57482889,0.007919,200
2249548041281,397933486144-457,61738512,0.005280,105
2249548042731,397933486144-1188,61746974,0.005280,105
2249548043085,397933486144-1367,61748678,0.005280,105
2249548045739,397933491780-660,325656313,0.007576,105
2249554592658,397933493062-900,88279785,0.005638,105
2249583639001,397933577939-0,25757394,0.033813,200
2249666325286,397941655789-119,104057246,0.003521,105
2249666329254,397941655789-2423,77341388,0.003521,105
2249734579086,397941697716-519,4668259371,0.008713,105
2249734581526,397941697716-1144,4657496319,0.008713,105
2249734591638,397941697716-3725,4597048319,0.008713,105
2249734595816,397941697716-5420,4597078136,0.008713,105
2249744969757,397941714188-50,1619562574,0.007660,105
2249744975528,397941714188-913,1238436531,0.007660,105
2249751246657,397941697716-6053,4580439976,0.008713,105
2249751252471,397941697716-8412,428200339,0.008713,105
2249848883970,397941967959-177,291799160,0.012863,103
2249848889110,397941966069-133,1395002469,0.064209,105
2249848892596,397941981474-171,293318763,0.012863,103
2249850964325,397904031256-35,154558705,0.008636,116
2249954499738,397903612507-256,10500474563,0.024841,103
2249990674288,397942128368-7,231010694,0.002026,103
2250028009084,397903637289-578,6166114183,0.029938,103
2250028009132,397903637289-594,8045421944,0.029938,103
2250031619056,397942161953-96,438142905,0.005722,105
2250031619596,397942161953-366,395075266,0.005722,105
2250031619796,397942161953-467,395659978,0.005722,105
2250031619866,397942161953-502,461536990,0.005722,105
2250121365032,397942236141-0,30767979,0.033813,200
2250218333565,397942354174-0,600310041,0.003834,115
2250218334224,397942262336-325,131698714,0.004051,105
2250279730249,397942260803-434,409955327,0.004051,105
2250279733051,397942260803-1520,409675455,0.004051,105
2250279735277,397942446501-1504,373183543,0.004051,105
2250294314256,397903632426-512,2313355896,0.008102,103
2250324786107,397903632426-628,2282884973,0.008102,103
2250398105918,397942570256-600,798505130,0.005989,105
2250459636603,397942607970-24,481930484,0.020416,105
2250459638919,397942607970-83,481929348,0.020416,105
2250459639722,397942607970-20,481927285,0.020416,105
2250644210590,397942727382-231,626790185,0.007484,105
2250644227551,397942728620-506,134176111,0.005638,105
2250665029981,397942564381-228,3262793682,0.008545,116
2250708228025,397942825619-0,743389082,0.006516,105
2250708230187,397942825619-1617,743476987,0.006516,105
2250708230845,397942825619-2253,583462867,0.006516,105
2250708252694,397942825619-2498,583955128,0.006516,105
2250734433942,397854202941-6504,1800956929,0.028015,105
2250765274483,397942919359-231,68755244,0.003521,107
2250797866866,397903612509-701,4167981685,0.021759,103
2250936993200,397903640017-489,5946641139,0.008896,103
2250950234959,397943103493-428,2507582953,0.005722,116
2251001716679,397943019647-742,321326962,0.002026,103
2251014230028,397943247279-1969,81566097,0.003876,105
2251014247320,397943242222-115,911531680,0.024567,103
2251014252591,397943242222-258,911366299,0.024567,103
2251066554458,397943322602-0,34645912,0.033813,200
2251067474511,397943323002-12,2650884068,0.017609,200
2251138679941,397943331296-269,77310267,0.004227,105
2251138680313,397943331296-456,110866833,0.004227,105
2251138681527,397943331296-1069,89203972,0.004227,105
2251138681691,397943331296-1194,89583668,0.004227,105
2251138684341,397943403472-416,73659641,0.003876,105
2251145453076,397943410099-1552,90896769,0.004227,105
2251148245465,397943103493-2610,2309616145,0.005722,116
2251194356656,397943495236-629,81367363,0.000793,105
2251343116179,397945583015-1,37932609,0.033813,200
2251359111860,397903618689-841,3194862903,0.008636,103
2251379189759,397945607669-31,271748928,0.002819,103
2251417836826,397856739792-1146,54022239,0.009506,105
2251443291780,397945656458-0,17883952,0.000793,116
2251443310366,397945759908-339,173843988,0.005638,105
2251500987576,397945786366-122,117502780,0.003696,107
2251565712011,397954900877-1645,54320418,0.008987,105
2251683786784,397968121458-16,287129772,0.008270,105
2251690522441,397967988236-82,5363695473,0.002026,105
2251690524881,397968097030-976,173240494,0.003521,105
2251690525127,397968108483-132,193878095,0.003258,105
2251690526481,397968108483-974,176625552,0.003258,105
2251697360882,397968108483-52,185634423,0.003258,105
2251749811829,397970249070-249,191394917,0.003345,105
2251749812275,397970249070-475,193797557,0.003345,105
2251753692202,397970249070-550,205214641,0.003345,105
2251756803552,397968111935-367,305547313,0.066284,105
2251810529196,397975376760-1531,616430042,0.006073,103
2251874288618,397976489224-307,518987906,0.007660,105
2251880158883,397976389996-189,1338632392,0.008804,105
2251956167113,397977547243-3369,5018000696,0.009247,105
2251956167418,397977547243-3476,5044146611,0.009247,105
2251956186430,397977547243-4785,4957050056,0.009247,105
2251956186584,397977547243-4880,4964447831,0.009247,105
2251956189996,397977547243-6101,4928274246,0.009247,105
2251956194095,397977547243-6195,4928271997,0.009247,105
2251967847572,397977547243-8268,2991506844,0.009247,105
2251967849516,397977547243-9838,272173254,0.009247,105
2251977909100,397977622540-746,3457620061,0.008804,105
2252003142169,397977627774-103,3930716703,0.008545,105
2252003142181,397977627774-106,3927791680,0.008545,105
2252003156694,397977628544-695,3765468026,0.008545,105
2252018697535,397977776486-727,4270134954,0.008545,105
2252033644770,397976477040-24,929489857,0.051270,105
2252121971551,397978038442-399,257876501,0.002377,105
2252130457149,397977977257-1016,474290533,0.006783,105
2252132195801,397978038442-888,249552770,0.002377,105
2252135281339,397977977257-1645,537073267,0.006783,105
2252137818112,397977980453-46,6222462681,0.011978,105
2252182994555,397978066252-99,73906738,0.002113,103
2252190201418,397978094448-214,45659714,0.016907,103
2252202548867,397977817941-11,5621006,0.009689,105
2252250749868,397978178669-431,888987096,0.008453,105
2252258144542,397978179849-816,222366121,0.005814,105
2252273204892,397978197024-2054,632372516,0.006073,105
2252274943202,397978178669-75,1078491177,0.008453,105
2252324118473,397977979406-732,964362175,0.009338,105
2252326029942,397977979406-1159,821321082,0.009338,105
2252331947609,397978197024-834,459021237,0.006073,105
2252333728151,397978451578-0,57576346,0.033813,200
2252339160257,397978178669-1055,671667592,0.008453,105
2252391357603,397977980453-143,1192349349,0.011978,105
2252433775798,397978479869-180,460461224,0.009155,105
2252458939811,397977980453-860,908670849,0.011978,105
2252626841246,397977979406-2437,398353955,0.009338,105
2252693089013,397979084393-0,54095147,0.033813,200
2252907123918,397979133523-1,51864388,0.026764,200
2253038280985,397979594111-245,60525098,0.003696,107
2253055128807,397979594111-168,41656110,0.003696,107
2253204515613,397979964865-0,175112836,0.033813,200
2253474376745,397980433785-0,593761453,0.002026,200
2253532257162,397978874954-168,2769286061,0.008270,105
2253683956190,397980797748-0,235500872,0.033813,200
2253865511890,397981108725-5,2784683833,0.017609,200
2254131420094,397981156015-159,3212188465,0.012146,118
2254282697526,397981440743-1,57082298,0.026764,200
2254328540657,397981351807-0,1199532521,0.001690,200
2254453383739,397980514016-1141,3849309745,0.007660,105
2254515719660,397981841179-381,187114626,0.003696,107
2254515721182,397980639889-843,546259118,0.006958,105
2254523546549,397980639889-1871,600031640,0.006958,105
2254525909437,397980639889-1049,655523287,0.006958,105
2254527640469,397980639889-1951,634574948,0.006958,105
2254634447167,397982979681-99,89912057,0.003521,107
2254661680560,397980827405-4039,18029545139,0.032288,105
2254739746920,397980827405-889,17969858267,0.032288,105
2254762892976,397980981782-50,2567161593,0.008453,105
2254762893690,397980981782-455,2549232818,0.008453,105
2254762894062,397980984045-156,2038567588,0.008011,105
2254762894522,397980984045-469,2068631912,0.008011,105
2254762894748,397981046450-87,137774874,0.003433,105
2254771432257,397983291501-0,290786051,0.033813,200
2254778651803,397981046450-818,84888036,0.003433,105
2254885045881,397981224850-334,1114073446,0.009598,105
2255127641515,397984616311-171,152958695,0.003696,107
2255127643691,397981553596-1044,57159574,0.004669,105
2255127644895,397981553596-1919,57166883,0.004669,105
2255192179192,397981631663-616,646949231,0.006958,105
2255192179200,397981631663-625,844767729,0.006958,105
2255192179820,397981631663-1066,665888858,0.006958,105
2255192181529,397981633526-997,62051974,0.005722,105
2255192200027,397981633526-621,62029737,0.005722,105
2255201750013,397981631663-1824,755635573,0.006958,105
2255205028688,397981631663-1412,746596317,0.006958,105
2255214224452,397981636013-180,222376688,0.005371,105
2255221482163,397941698830-2430,603846448,0.002026,105
2255372719598,397981837538-146,208170065,0.004051,105
2255519970059,397985144582-14,221418461,0.002201,200
2255555928519,397983050641-41,102879735,0.005638,105
2255578227379,397983050641-347,128043041,0.005638,105
