time,task_id,duration,cpu,priority
87234392362,375940898236-8,52268175,0.001232,119
87296138616,375940956965-0,37510902,0.046387,200
87366406192,375941026800-0,18734042,0.040527,200
87444354754,375941122677-156,520724260,0.012329,200
87584181750,375941209721-271,125442659,0.003433,107
87740811467,375775139250-2460,2622662350,0.003788,200
87940179202,375941537238-9,251358907,0.002201,200
88233200764,375775139250-3729,747578476,0.004135,200
88260894905,375970742127-201,67962788,0.003433,107
88378764401,375775139250-3569,661103946,0.004135,200
89185461207,375996549077-1587,292778976,0.007576,107
89185461823,375996549077-2062,290543263,0.007576,107
89185475464,375996549077-685,311993098,0.007576,107
89424412730,375996773176-192,112961760,0.003170,107
89674811973,375879805488-454,110884388,0.002464,105
89674816006,375879805488-908,141045440,0.002464,105
89785381473,375997217578-20,944064283,0.018219,119
89789531608,375997221087-265,1151724962,0.004669,0
89789535775,375997221087-1731,1153100128,0.004669,0
89801499635,375997085675-909,38540056242,0.003788,103
89838824077,375997347778-66,510635029,0.012329,200
90340589816,376040729836-59,241487459,0.012329,200
90392625539,376040750946-103,227785259,0.012329,200
90645820596,375879780175-138,187602391,0.016998,103
90654017941,375997408012-58,4618659199,0.005898,103
90654018329,375997347927-64,1115847477,0.016815,103
90664751725,375996521851-45,6322972212,0.005020,103
90823544471,376145098367-387,112179686,0.003433,105
90823573982,376173113455-872,216200092,0.006516,105
90823574330,376173122528-146,110893528,0.004051,105
90880058831,375910515954-180,258834493,0.004669,103
91067305924,46370360695-755,0,0.000000,450
91189182136,376257665392-693,2253862344,0.006340,116
91189182488,376257665392-937,2253863926,0.006340,116
91189183142,376257665392-1428,2253867095,0.006340,116
91199118167,376257665392-2562,2243940848,0.006340,116
91199712258,376257665392-2301,2243344727,0.006340,116
91200394709,376257665392-2556,2242664258,0.006340,116
91318392216,376261884550-977,746565108,0.000705,200
91322298076,376261884550-2830,941098303,0.000705,200
91554666010,376280129727-397,110220942,0.003345,107
91586497576,376040739791-150,244466842,0.012421,200
92143773333,376284597168-54,366724074,0.012421,200
92313008791,376284590004-6,764422986,0.020416,200
92715848488,376297040326-287,910683578,0.040527,0
92753734850,376298074770-46,305730031,0.012497,200
92804428987,376301142088-34,565082653,0.012497,200
93512403411,376257658898-42,292883669,0.020172,103
93520198066,376210332453-269,153221580,0.031677,114
93575297745,376319886362-22,3235860913,0.000793,103
93652967614,375879790745-1866,177480539,0.016998,103
93705514149,375997087002-182,8776210398,0.008194,103
93705514443,375997087002-261,9859664529,0.008194,103
93705516209,375997087002-1142,10497637868,0.008194,103
93705535693,375997087002-3313,6166024636,0.008194,103
93705543947,375997087002-2373,12020444267,0.008194,103
93705544178,375997087002-2925,11916634238,0.008194,103
93716300581,375997087002-8318,6328507887,0.008194,103
93821326343,376322262202-335,1817520419,0.008194,105
93884270842,375879801709-878,79326208,0.016998,103
94025532623,375996521851-300,48507717,0.006691,103
94064450091,375997147054-1941,31004373,0.016998,103
94184292380,376323530054-40,368825962,0.012497,200
94129091978,376257715269-1784,5568851547,0.016998,103
94139038434,376257715269-1638,5558903173,0.016998,103
94465827621,376257718530-1819,3667883578,0.018677,103
94251078251,376323812911-21,1129087887,0.015152,103
94310842616,376323848968-70,1013721835,0.014969,116
94310842690,376323848968-107,773123427,0.014969,116
94343925954,376323885839-41,656523514,0.007751,103
94376546641,376323883750-942,49701564,0.008102,105
94376547113,376319887750-235,4226712874,0.018677,103
95211829963,376362848520-126,558733172,0.012497,200
95294078698,376362881218-283,155487135,0.003170,107
95598783599,376366118632-3,266661499,0.005898,116
95604165225,376366227877-470,40799331,0.008102,200
95659777548,376366262939-31,97981321,0.003170,107
95659778006,376366262939-264,89298682,0.003170,107
96081123266,360229350551-2462,63001121303,0.008102,116
96521311279,376366938910-242,293861024,0.007576,107
96521311857,376366938910-560,323278595,0.007576,107
96521314063,376366938910-2039,322039320,0.007576,107
96521315963,376366938910-3706,322139259,0.007576,107
96521327195,376366938910-3527,326238207,0.007576,107
96823269287,375938993554-71,20584639,0.008194,103
96953405028,376371295877-140,296579868,0.012497,200
97006668188,376371338567-23,621803020,0.006958,107
97006668230,376371338567-44,632642036,0.006958,107
97007363612,376371338653-21,72307049,0.003345,107
97007364190,376371338653-312,52055227,0.003345,107
97077628697,376371253702-169,273748712,0.014008,0
97252128249,376372421908-33,4948127710,0.017792,105
97366688928,376372421908-1359,4833643849,0.017792,105
97374240927,376373605417-15,90686746,0.003433,107
97547895292,376373737201-256,2474906801202,0.005104,200
97841661839,376373789261-75,547159153,0.012421,200
97654101255,376373787263-63,735216260,0.012421,200
97656865887,376373793485-86,732467360,0.012421,200
97610043002,376373793485-11,779289270,0.012421,200
97809916578,376373950297-3526,688258015,0.026215,107
97820296858,376373950297-1834,2096178844,0.026215,107
97824724724,376373950297-2006,2091754274,0.026215,107
97839156662,376373950297-1094,2077304327,0.026215,107
97908049549,376373950297-2644,498571026,0.026215,107
98058407839,376374280630-14,504601362,0.002201,200
98096408270,376374314615-133,144869854,0.001673,119
98110135444,376373950297-3555,3314401,0.026215,107
98123122924,376374368999-173,917515338,0.040527,0
98351099363,376374585697-255,371201071,0.001673,200
98404933443,376374627437-73,419780660,0.012497,200
98442253239,376375695605-0,2626522739,0.000352,200
98479476939,376374548680-362,2929450903,0.004051,105
98503489070,376374183995-635,320029335,0.003788,103
98520969018,376375803565-2728,1136893293,0.000705,200
98524934419,376373799221-98,217089224,0.008987,103
99141408282,376373737201-2666,3364982483,0.005104,200
99177007721,376376488895-4,382391041,0.002201,200
99276910049,376374550397-175,683662206,0.004051,105
99276910915,376374550397-452,62529406,0.004051,105
99276911189,376374550397-597,81418620,0.004051,105
99280547846,376376453592-120,243887789,0.011536,116
99381606345,376373737201-3427,2309434099,0.005104,200
