time,task_id,duration,cpu,priority
2160611211104,396959032759-54,246180539,0.002907,105
2160611211480,396959032759-254,219921154,0.002907,105
2160611216400,396961038910-1010,5240877205,0.009247,105
2160634118485,396961038910-5542,4938703477,0.009247,105
2160634120720,396961038910-6236,4417797554,0.009247,105
2160634120878,396961038910-6315,4081821236,0.009247,105
2160634127686,396961038910-8810,414883861,0.009247,105
2160634162933,396961038910-9987,243056228,0.009247,105
2160667866778,396961258014-1994,48308166,0.005638,105
2160729692093,396964329223-1010,13279288068,0.007660,103
2160729692643,396964329223-1390,13279292078,0.007660,103
2160729694149,396967337458-4,577514103,0.018585,103
2160729702092,396964329223-1997,13279289913,0.007660,103
2160792171435,396970399556-391,24691738947,0.007660,103
2160796039288,396969390393-423,118434750,0.001673,105
2160909632360,396978578418-550,740280457,0.002377,101
2160911903417,396978607044-1028,24572721170,0.007660,103
2160976298044,396984772534-568,57697940,0.005371,105
2160976300648,396984774647-9,49449346,0.007576,105
2160976301522,396984774647-579,49455631,0.007576,105
2160976301578,396984774647-616,49456010,0.007576,105
2160984186506,396967337653-298,1617652563,0.009064,105
2160984187022,396967337653-480,1591603294,0.009064,105
2160984192825,396967337653-1972,813559644,0.009064,105
2161009585455,393641818429-4665,3227287426,0.016205,0
2161009585757,393641818429-4782,3121811871,0.016205,0
2161009586923,393641818429-5148,2668177559,0.016205,0
2161009589294,393641818429-5905,2355196096,0.016205,0
2161036230240,396985817652-773,13455256777,0.007660,103
2161036233280,396985817652-1549,13455263049,0.007660,103
2161162893716,396989021102-99,69648776,0.004051,105
2161162897399,396989212910-1690,75057366,0.004318,105
2161162901740,396989220474-669,92259571,0.004227,105
2161462833796,396989673006-224,356454415,0.002026,103
2161580015667,396989701336-1,177154910,0.035156,200
2161648912822,396989985446-1011,992754534,0.002201,0
2161651434225,396989968211-18,3150930868,0.002026,105
2161658235121,396989905329-218,135583697,0.007576,103
2161709032437,396990132271-638,582967576,0.007751,105
2161709032919,396990132271-913,590202404,0.007751,105
2161711232530,396990118548-261,859149960,0.025360,103
2161770714311,396990155274-1016,1165560229,0.006958,105
2161770723274,396990155274-1234,1164402753,0.006958,105
2161786134855,396989979663-272,105441760,0.002026,103
2161808386012,396990119147-419,95059791,0.010040,103
2161919332221,396990352036-6,284062434,0.002113,103
2162077391402,396990557924-1100,103450682,0.003960,105
2162077391474,396990557924-1143,66193422,0.003960,105
2162077415442,396990613287-1060,460458756,0.006783,105
2162082591078,396990615674-254,124292082,0.005638,105
2162090074322,396990207249-37,195505666,0.002464,103
2162124020143,396990537514-1,113576068,0.031006,200
2162257664415,396990838695-127,442429434,0.008270,105
2162259685050,396990804902-75,805992235,0.024200,103
2162264902871,396990837075-127,204671277,0.005638,105
2162280188297,396990848172-16,270457442,0.020172,103
2162467378430,393641815790-15292,3284439033,0.009720,0
2162467387914,393641815790-15174,3586496049,0.009720,0
2162503766604,397003107833-147,1330583291,0.009247,103
2162562948068,397003137913-880,4082986521,0.011353,105
2162564649895,397003129963-15,160476840,0.003521,107
2162625775879,397003204962-104,67606178,0.003960,105
