time,task_id,duration,cpu,priority
1642456063053,385499214561-45,38559982016,0.002026,103
1642466375529,385499386800-5,6922319567,0.005722,0
1642477069459,385499390787-0,63029164,0.006783,105
1642477070127,385499384751-71,24731709442,0.007660,103
1642477070677,385499384751-448,24734307169,0.007660,103
1642477072357,385499384751-1559,24728755832,0.007660,103
1642477110693,385499384751-189,24730062814,0.007660,103
1642482027294,385499347478-6,16042628222,0.007660,103
1642532607585,385499492819-135,1031134967,0.025452,103
1642532607599,385499492819-140,1031135013,0.025452,103
1642537660642,385499528938-1024,60742643,0.007660,105
1642542352427,385499504970-77,24656374064,0.007660,103
1642595893593,385499630623-931,51004771,0.004929,105
1642595894989,385499630623-1657,55796774,0.004929,105
1642597728626,385496015499-38,396427224,0.002377,103
1642664435428,385499633424-1370,58632612,0.003960,105
1642664439690,385499635918-1924,72927387,0.003696,105
1642676987398,385499635918-238,59083613,0.003696,105
1642718821751,385499778349-566,215754533,0.005989,105
1642718821799,385499778349-591,214948865,0.005989,105
1642718822461,385499778349-926,245872760,0.005989,105
1642722085199,385499779388-55,2325152895,0.002026,119
1642782051988,385499795879-0,173931561,0.007622,105
1642782054475,385499875434-855,73139714,0.003960,105
1642782056355,385499875434-2051,81568245,0.003960,105
1642842333788,385499906407-433,590922713,0.008713,105
1642842334114,385499906407-596,730256252,0.008713,105
1642842335474,385499906407-1362,597767754,0.008713,105
1642842336570,385499906407-2021,589155884,0.008713,105
1642842343210,385499906407-1220,497414260,0.008713,105
1642905068648,385500008191-65,643957118,0.008194,105
1642905069814,385500008907-111,173471020,0.005104,105
1642905069876,385500008907-241,163027582,0.005104,105
1642905070500,385500008907-962,163378033,0.005104,105
1642905071246,385500008907-1422,187499208,0.005104,105
1642963630950,385500220216-0,220925273,0.013214,200
1643084816515,385500357024-102,866710534,0.007484,105
1643086483143,385500358815-664,235826207,0.004929,105
1643096023261,385500378499-4,91531914,0.002026,0
1643270239503,385500531642-370,2865820832,0.002026,105
1643270240491,385500531642-884,2865826012,0.002026,105
1643277800764,385500531636-168,291337349,0.021912,103
1643515024877,385500958433-1015,202656456,0.005104,105
1643515025099,385500958433-1141,182989494,0.005104,105
1643515025117,385500958433-1150,172167354,0.005104,105
1643515036151,385500958433-89,173111046,0.005104,105
1643515036877,385500958433-365,203785600,0.005104,105
1643576064574,385500993994-404,1141689880,0.006783,105
1643576075184,385500996092-218,191455532,0.005196,105
1643700329152,385501146617-1233,280003916,0.005196,105
1643700343736,385501145552-667,691152707,0.008362,105
1643820939795,385501256974-1,77742421,0.006340,105
1643820942883,385501326570-1699,70328715,0.007660,105
1643820943613,385501326570-2191,52677663,0.007660,105
1643948235645,385502479790-753,317912938,0.002026,107
1643948235847,385502479790-866,317915222,0.002026,107
1643948235949,385502479790-925,317916418,0.002026,107
1643948237087,385502479790-1652,317931274,0.002026,107
1643952268069,385502479790-655,313878358,0.002026,107
1644004242012,385502573192-145,175833311,0.003696,105
1644067309079,385503753919-660,1393452280,0.006958,105
1644067309339,385503753919-825,1332848899,0.006958,105
1644067310519,385503756042-30,82045369,0.004845,105
1644075954098,385503753919-2051,1335751680,0.006958,105
1644131721306,385504857554-0,57688080,0.043518,200
1644191094409,385504874812-4,776698568,0.002377,103
1644197651158,385505910654-121,273500298,0.008270,0
1644203649271,385504854232-904,6443433573,0.008102,105
1644313897733,385506069254-23,875113951,0.002819,103
1644316495247,385506021006-36,2482589563,0.008102,105
1644333712054,385506021006-1037,878900151,0.008102,105
1644358418663,385506021006-566,1124681811,0.008102,105
1644377198077,385506117820-353,45423597,0.005104,105
1644439118580,385507291353-782,188259736,0.003258,105
1644500585007,385508380939-356,67197938,0.003433,105
1644502118014,385508380939-896,63883664,0.003433,105
1644622782884,385508504114-448,87482996,0.003696,107
1644637640714,385508504567-0,275551042,0.007393,105
1644629796167,385508502718-410,3105685017,0.008102,105
1644638382233,385509645627-0,29208848,0.000793,200
1644866104153,385511877753-10,274111345,0.002026,118
1644979461364,385512138730-12,572352440,0.006958,107
1644990875432,385510725464-117,1016451403,0.009247,200
1644992588660,385510725625-134,1014735683,0.009247,200
1645049851431,385510709814-1142,2491781071,0.004051,105
1645049861299,385510709814-1278,1196000402,0.004051,105
1645108027652,385512331223-89,650628005,0.029938,103
1645180651703,385512485674-1076,2540126169,0.004051,105
1645294319449,385512661897-242,177211230,0.003345,105
1645402995087,385510794511-1082,38408002,0.005722,105
1645425286024,385512681732-433,181395369,0.004051,105
1645480960122,385513019976-14,39783648,0.001057,107
1645492911772,385512488945-1284,59244690,0.004051,105
1645492922174,385512644415-1412,634933058,0.004051,105
1645499526693,385512488945-1045,71110118,0.004051,105
1645505336585,385512778724-143,301081366,0.020172,103
1645511100195,385512488945-284,54771260,0.004051,105
1645514116094,385512670379-289,14985363368,0.004051,105
1645525748943,385512670379-325,13595164180,0.004051,105
1645668598335,385515212457-365,2070249293,0.004051,105
1645723864827,385515400899-485,125711609,0.003696,105
1645788007127,385515475870-16,71229729,0.004845,105
1645908791658,385515699975-894,65611951,0.004135,105
1645970073614,385516782866-559,1480446198,0.007484,105
1645970073724,385516782866-632,1570119889,0.007484,105
1645970074095,385516782866-871,1490507011,0.007484,105
1646050964917,385516871312-1088,3975398719,0.004051,105
1646051431179,385516896013-1584,3854157945,0.006866,105
1646055064291,385516896013-1391,3905549265,0.006866,105
1646160873193,385518064217-226,766853087,0.007751,105
1646219883025,385518281748-2,1885560297,0.008011,119
1646278825197,385518277063-15,121833924,0.000793,105
1646278825707,385518277063-306,124625245,0.000793,105
1646298425239,385518298917-2014,53740897,0.003788,105
1646296977258,385518298917-804,46002708,0.003788,105
1646335187689,385518353397-457,291067151,0.003258,105
1646335188239,385518353397-852,291648123,0.003258,105
1646335203661,385518353397-834,292090721,0.003258,105
1646346565216,385518353397-844,299742221,0.003258,105
1646346565483,385518355245-405,220549326,0.006248,105
1646400017929,385518484480-236,3525101254,0.008270,105
1646470641356,385518604368-663,71908502,0.003876,105
1646470642874,385518604368-1577,85797569,0.003876,105
1646470643586,385518604368-2060,85268102,0.003876,105
1646470662007,385518622219-486,92621346,0.003876,105
1646470662409,385518622219-844,91924507,0.003876,105
1646521986181,385518715270-0,3111233336,0.007217,105
1646521989167,385518715270-1873,1167514403,0.007217,105
1646521989373,385518715270-2027,449469284,0.007217,105
1646522006323,385518715270-2120,1158847647,0.007217,105
1646531446905,385518723604-680,186807010,0.002377,105
1646580249333,385518806266-1829,3404112311,0.006958,105
1646580256956,385518806266-1439,3376272784,0.006958,105
1646590783548,385518889639-260,880975038,0.025177,103
1646591100510,385512516979-87,8343673497,0.003345,105
1646591101845,385512516979-650,5199763107,0.003345,105
1646591102946,385512516979-1195,5189601861,0.003345,105
1646591110807,385512516979-1295,5163414515,0.003345,105
1646599268790,385518889639-83,872487696,0.025177,103
1646640751837,385518855922-1236,2558357468,0.005989,116
1646640753921,385518910002-465,2276745820,0.007660,105
1646640761665,385518855922-1777,2558358464,0.005989,116
1646686171102,385512516979-1843,1449208136,0.003345,105
1646790117118,385519088842-278,2865420155,0.019012,103
1647495497200,385521288385-192,313279091,0.016113,116
1647625517965,385520851371-143,1093939591,0.024139,103
