time,task_id,duration,cpu,priority
1987902758811,394951468271-917,400628005,0.005638,105
1987961143499,395001569377-246,76287570,0.003696,107
1987961144897,394951472501-587,120485831,0.007576,105
1988123236461,395001839547-5,219904869,0.001848,200
1988123749757,395001840464-14,219595904,0.002201,200
1988256092011,395001724368-663,1851834643,0.002026,0
1988256092871,395001724368-971,1852564332,0.002026,0
1988256093131,395001724368-1084,1851279627,0.002026,0
1988269612125,395001627289-129,200631523,0.004051,105
1988269612626,395001627289-395,211846944,0.004051,105
1988269614422,395001628384-472,195980012,0.004051,105
1988393091214,395003118532-242,109246788,0.003876,107
1988393095804,395003144851-19,82912054,0.002377,103
1988460312030,395003249418-272,2542286107,0.002026,119
1988574098304,395001781765-847,18299856,0.002995,105
1988574100082,395003408644-118,343582968,0.007133,103
1988578586212,395001796113-799,227574298,0.005638,105
1988830070450,394945711728-146,296985229,0.002907,103
1988833425701,395004786877-606,1892648460,0.002640,0
1988876577028,395004726986-182,181584988,0.010040,103
1988939424584,395001669520-382,83663400,0.004051,105
1988942264552,395001669520-562,111574469,0.004051,105
1989062291196,394901609644-908,243543739,0.007393,103
1989859624555,395007993689-13,246417167,0.007576,103
1989880248646,395040844735-1,394803820,0.027130,0
1989887084658,395010557647-20,17024492748,0.014008,103
1989896634641,395010534469-214,8200988884,0.031158,103
1989911015093,395010557647-178,1144957256,0.014008,103
1989951677211,395010543625-135,11091464121,0.027222,103
1989960486090,395053989172-0,119485610,0.046936,200
1989970585594,395010304085-15,210387405,0.002026,105
1989980779374,395048971628-84,124378956,0.003876,107
1989980779832,395048971628-325,125779728,0.003876,107
1990041455017,395058051577-205,135860167,0.003876,107
1990146922943,395040788382-1,4826737286,0.032410,200
1990409166690,395060455577-99,319653948,0.011703,116
1990898225475,395045948549-116,76688944,0.004051,105
1991302995295,395065362971-0,79471055,0.046936,200
1991327890406,395065358603-247,107666089,0.003696,107
1991448904465,395065435067-117,664818531,0.016296,116
1991619023672,395065361987-330,3584019647,0.007751,116
1991687275263,394941428056-694,4534930716,0.029663,105
1991755196159,395067752808-279,82176305,0.003696,107
1991816388500,395067797996-115,78687751,0.003696,107
1991877624014,395068840918-199,34001624,0.001057,107
1991938047437,395084896257-4,765323719,0.006958,107
1992065800664,395096003433-65,10778665669,0.002026,118
1992125902773,395095994873-2354,2410487240,0.005722,116
1992324370704,395113258650-5,271704656,0.002201,200
1992373942174,395065508533-1769,10065806463,0.011795,105
1992433295354,395065560834-524,105362498,0.003696,105
1992433295835,395065560834-801,115155360,0.003696,105
1992433296277,395065560834-1069,119843616,0.003696,105
1992673184610,395116616564-38,779856615,0.006958,107
1992673961778,395116617073-116,95751483,0.003876,107
