,reward,profit,carbon_cost,excess_charge,max_profit
110000,"[0.0, 1.869963376772885, 1.5937380489911832, 1.1261363171337493, 0.21017584832537448, 0.7053771037609942, 2.630237855879384, 2.6869105773225397, 2.366044317373576, 2.747288177206787, 3.1567007820699415, 1.1814077098428366, 0.5860915915493966, 0.0]","[0.0, 2.7945967674394816, 3.008621152813714, 2.338301055828473, 0.3286400000000004, 0.9136512805694238, 3.9599969898364256, 3.8923537197181397, 3.4468064314797626, 3.7937520837793484, 4.090570736540225, 1.7454430346691212, 0.9713090396202619, 0.0]","[0.0, 0.9246333906665979, 1.4148831038225316, 1.212164738694726, 0.11846415167462583, 0.2082741768084296, 1.3297418006237114, 1.2054431423956022, 1.0807621141061865, 1.0464639065725616, 0.9338699544702853, 0.5640353248262853, 0.38521744807086533, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
120000,"[0.0, 1.8509294195712447, 1.678628237222355, 1.1626237644878457, 0.16403307409804338, 0.7371271084418898, 2.6511628552493782, 2.62598158041745, 2.275379309091052, 2.645465734109882, 2.9531060926089845, 1.242118141661598, 0.6202651293855939, 0.0]","[0.0, 2.743104691854561, 3.1440699703749857, 2.4046155709348493, 0.2610400000000005, 0.9721159450514714, 3.9887543055093824, 3.8116416606709946, 3.274121830461371, 3.6660344468228043, 3.8337400835160613, 1.8490978606251014, 1.056694691057896, 0.0]","[0.0, 0.8921752722833141, 1.4654417331526306, 1.2419918064470061, 0.09700692590195706, 0.2349888366095816, 1.3375567835933369, 1.1856600802535455, 0.9987425213703177, 1.0205687127129257, 0.8805993242404129, 0.6069797189635047, 0.43642956167230224, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.466666666666691e-05, 0.0, 0.0, 0.0, 3.4666666666666665e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
130000,"[0.0, 1.8770647519227905, 1.5772051496945456, 1.1717821226827654, 0.22213533330257454, 0.7431630712305665, 2.504180793905642, 2.5816930683245847, 2.3569325325253314, 2.744033709320659, 2.9857604118159387, 1.2347973627829754, 0.5501499561325088, 0.0]","[0.0, 2.796442430534183, 2.980861144124499, 2.4361797454064544, 0.34528000000000114, 0.9786055148428279, 3.7839649293583255, 3.7115174421332973, 3.4407598321275215, 3.799065293917649, 3.872424343768973, 1.8583738922186084, 0.91936480767683, 0.0]","[0.0, 0.9193776786113926, 1.4036559944299527, 1.2643976227236906, 0.12314466669742652, 0.2354424436122616, 1.2797668021193531, 1.1298243738087133, 1.0838272996021894, 1.0550315845969944, 0.886663931953033, 0.6235765294356359, 0.36921485154432093, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
140000,"[0.0, 1.8246984918364357, 1.6847801229185297, 1.1603537932158923, 0.18702600497733787, 0.7194012269406294, 2.688202254204712, 2.666401239048892, 2.2184749081705504, 2.740248028758282, 2.9926887056363425, 1.3338640143997087, 0.617224869725525, 0.0]","[0.0, 2.7038560322703513, 3.215559366960017, 2.441051393162397, 0.2922400000000004, 0.9381816138428062, 4.05224844524514, 3.857442712218588, 3.244797905212558, 3.7848002434074854, 3.878129984503564, 1.9801537340963566, 1.042723507458734, 0.0]","[0.0, 0.8791575404339145, 1.5307792440414865, 1.2806975999465071, 0.10521399502266249, 0.2187803869021769, 1.3640461910404285, 1.1910414731696963, 1.0263229970420087, 1.0445522146492026, 0.8854239455338889, 0.6462897196966492, 0.4254986377332091, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
150000,"[0.0, 1.6873804678536586, 1.6010561010791877, 1.1676180852818856, 0.20798360033103855, 0.7850019812371154, 2.6623208988716707, 2.7251003720759908, 2.2389195705567886, 2.8285116885022044, 2.910534864356761, 1.3110411739579242, 0.5778829329264948, 0.0]","[0.0, 2.505550025781504, 3.083659128835675, 2.432260806020177, 0.32499999999999984, 1.0185654699317181, 4.016749236535597, 3.956090236512614, 3.2485374119401835, 3.911329432216812, 3.77093323584573, 1.9499674570583678, 1.008226290742238, 0.0]","[0.0, 0.8181695579278423, 1.4826030277564881, 1.264642720738295, 0.11701639966896123, 0.23356348869460275, 1.3543763376639262, 1.2309898644366268, 1.0096178413833943, 1.0828177437146052, 0.860398371488969, 0.638926283100446, 0.4303433578157433, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.200000000000024e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
160000,"[0.0, 1.7397228737750448, 1.6687846497557495, 1.166189907251048, 0.16638642238989892, 0.7260016570832877, 2.6444659029985926, 2.6859115284479245, 2.164687313493251, 2.830937519837766, 2.961602713556309, 1.3078009678762732, 0.6255286389225974, 0.0]","[0.0, 2.6128175932081144, 3.145607379343248, 2.4183357124751614, 0.26260000000000006, 0.9488533727668509, 3.9786747032109577, 3.8877072818641993, 3.1405722205701916, 3.9151105013389618, 3.8452002675097323, 1.9215983605016438, 1.0352855148428253, 0.0]","[0.0, 0.8730947194330715, 1.4768227295874996, 1.2521284718907821, 0.09621357761010116, 0.22285171568356313, 1.3341741335457014, 1.2017957534162778, 0.9758849070769416, 1.0841729815012007, 0.883580220620091, 0.6137973926253728, 0.409756875920228, 0.0]","[0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 3.4666666666666665e-05, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
170000,"[0.0, 1.826854026354157, 1.7096036746483763, 1.1111181345492729, 0.21616719001637894, 0.6619220173415271, 2.560586046469136, 2.6916512234974905, 2.2341172744631703, 2.7338134389874305, 2.9206975121893324, 1.1921296256634832, 0.5869126696594645, 0.0]","[0.0, 2.7318715012061343, 3.246375590424606, 2.3082451025468766, 0.3416400000000003, 0.857830284747721, 3.849371074065078, 3.9046142580833236, 3.2637321597545896, 3.7783819866961115, 3.7802213184295033, 1.7835494383251103, 0.9772473405898858, 0.0]","[0.0, 0.9050174748519771, 1.5367719157762296, 1.1971269679976062, 0.12547280998362126, 0.19590826740619396, 1.2887850275959412, 1.2129630345858344, 1.029614885291422, 1.0445685477086815, 0.8595064729068381, 0.5914198126616279, 0.3903346709304211, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
180000,"[0.0, 1.848711502835586, 1.7058558960224446, 1.2045606536685598, 0.18029140348741549, 0.7000484792088063, 2.6766897543225534, 2.7943207460530086, 2.299574087128204, 2.7206592361926063, 2.9562720938520695, 1.100050313126874, 0.6160079075117093, 0.0]","[0.0, 2.744827431580056, 3.175991989512719, 2.525203934488215, 0.28080000000000105, 0.9158087635195741, 4.036221130754815, 4.054582754114846, 3.324190690696873, 3.764914892429845, 3.83663862755134, 1.6416884554601132, 1.0374430936328072, 0.0]","[0.0, 0.8961159287444727, 1.4701360934902765, 1.3206432808196553, 0.10050859651258559, 0.21576028431076777, 1.3595313764322599, 1.2602620080618363, 1.02461660356867, 1.044255656237244, 0.8803145336992707, 0.5416381423332407, 0.42143518612109765, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.2e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
190000,"[0.0, 1.7675887328072633, 1.7348619417830209, 1.157725537820888, 0.17970666812716127, 0.7021733385773578, 2.520514985441799, 2.5714758177968404, 2.2206478967876038, 2.753289410645842, 3.109178282778303, 1.2002378517980041, 0.5872938190970787, 0.0]","[0.0, 2.6294724078877785, 3.209535637391691, 2.435389099481828, 0.2792400000000008, 0.9097143671337714, 3.7992900329681776, 3.7501953253212776, 3.2412298548815457, 3.796702723011828, 4.026339388252938, 1.7928993438237741, 0.9887321493559151, 0.0]","[0.0, 0.8618836750805156, 1.474673695608672, 1.2776635616609435, 0.09953333187283948, 0.20754102855641357, 1.27872304752638, 1.1787195075244374, 1.0205819580939441, 1.0434133123659868, 0.9171264388079675, 0.592661492025771, 0.40143833025883613, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.2e-05, 0.0, 0.0, 0.0, 3.4666666666666665e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
200000,"[0.0, 1.7345015996075375, 1.681483787843891, 1.1679082740051756, 0.20629903963247084, 0.7224541651405899, 2.669559346502678, 2.5858635488979935, 2.253362265577736, 2.638214319231511, 3.070719405827316, 1.177285940740049, 0.6124127943556026, 0.0]","[0.0, 2.6046927229449857, 3.1518315440095965, 2.39877442329969, 0.32136, 0.9466700203006999, 4.01760334292288, 3.738954380109123, 3.254835779200029, 3.6526068071988114, 3.962514957338768, 1.7580652040607643, 1.0336323477892502, 0.0]","[0.0, 0.8701911233374487, 1.4703477561657061, 1.2308661492945168, 0.1150609603675291, 0.22421585516010983, 1.3480093297535374, 1.153090831211131, 1.0014735136222945, 1.0143924879673036, 0.891760884844784, 0.580779263320717, 0.42121955343364764, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.466666666666691e-05, 0.0, 0.0, 0.0, 3.4666666666666665e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
210000,"[0.0, 1.83507301073407, 1.660263408553352, 1.1365152442534128, 0.17195458227621, 0.7288958340509605, 2.61588269217295, 2.7426081410645184, 2.2667705582668605, 2.6907482354709256, 3.097021868124877, 1.279869853962688, 0.6436268469175331, 0.0]","[0.0, 2.7608524173780635, 3.104952636968991, 2.3989384361060497, 0.27039999999999986, 0.9466658175762248, 3.951527832217849, 3.9647272503346533, 3.2975239352302017, 3.734894360684229, 4.010529204583864, 1.9083905997500175, 1.091162368145954, 0.0]","[0.0, 0.9257794066439928, 1.4446892284156376, 1.262423191852639, 0.09844541772378985, 0.21776998352526433, 1.3356278067115643, 1.2221191092701333, 1.0307533769633421, 1.0441461252133046, 0.913403336458987, 0.6285207457873313, 0.44753552122842094, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0, 0.00010400000000000001, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
220000,"[0.0, 1.732398686624917, 1.729226043337667, 1.1929738271804895, 0.19197719415513462, 0.7346987288290208, 2.504042904995466, 2.739820065151822, 2.2644778202561286, 2.7958046586710936, 2.9444850459129692, 1.2657143959851123, 0.5970116999808593, 0.0]","[0.0, 2.5852774319919387, 3.235176253474237, 2.4559292165880238, 0.2953600000000002, 0.9499496019915787, 3.7774039491981934, 3.958319172458005, 3.3125028187190093, 3.852711049513202, 3.8321458902060606, 1.8790929218124233, 1.0308189358392468, 0.0]","[0.0, 0.8528787453670202, 1.5059502101365716, 1.2629553894075365, 0.10338280584486557, 0.21525087316255773, 1.2733610442027252, 1.2184991073061822, 1.0480249984628807, 1.0569063908421097, 0.8876435109597601, 0.613378525827311, 0.43380723585838765, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
230000,"[0.0, 1.803511926674345, 1.6850115942539978, 1.0721087166779755, 0.22054358419643716, 0.7463243894630331, 2.6470842277459683, 2.602445893830014, 2.3071245434173977, 2.8138914594121354, 3.1691745626126053, 1.2033561613418278, 0.6599460983991241, 0.0]","[0.0, 2.6842614440939, 3.1515137148655143, 2.233507494167603, 0.348920000000001, 0.9883382490677248, 4.003048784607055, 3.765510539144711, 3.3802676553163327, 3.893469065276967, 4.108179945617659, 1.7973734710100746, 1.1233082477750147, 0.0]","[0.0, 0.8807495174195549, 1.4665021206115185, 1.1613987774896293, 0.12837641580356388, 0.2420138596046915, 1.3558952235277542, 1.1630646453146938, 1.0731431118989354, 1.0795776058648336, 0.9390053830050553, 0.5940173096682484, 0.46336214937589093, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.933333333333357e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
240000,"[0.0, 1.851009350546552, 1.6421393725564701, 1.1234131304834023, 0.1932998989902037, 0.7919534462505435, 2.485624513307433, 2.646495104687515, 2.196406677774208, 2.8579925452047688, 3.111768142638583, 1.180002276024774, 0.5603545987213875, 0.0]","[0.0, 2.7576994487833093, 3.113444747106719, 2.334723988435777, 0.3036800000000007, 1.0356252285544945, 3.769406999824033, 3.856869450904387, 3.2155667447079943, 3.948728090583706, 4.024746902895417, 1.7598589358392465, 0.9086552987256458, 0.0]","[0.0, 0.9066900982367582, 1.4713053745502498, 1.2113108579523788, 0.110380101009797, 0.2436717823039502, 1.2837824865166, 1.2103743462168735, 1.019160066933788, 1.0907355453789394, 0.9129440935901675, 0.5798566598144727, 0.3483007000042579, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.4666666666666665e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
