Net Demand 05/28/2021,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour-ahead forecast,24095,23808,23808,23808,23381,23381,23381,23101,23101,23101,22849,22849,22849,22603,22603,22603,22380,22380,22380,22176,22176,22176,21990,21990,21990,21847,21847,21847,21698,21698,21698,21524,21524,21524,21475,21475,21475,21366,21366,21366,21408,21408,21408,21431,21431,21431,21534,21534,21534,21583,21583,21583,21610,21610,21610,21735,21735,21735,22049,22049,22049,22325,22325,22325,22489,22489,22489,22528,22528,22528,22734,22734,22734,23023,23023,23023,23342,23342,23342,23552,23552,23552,23801,23801,23801,23915,23915,23915,24071,24071,24071,24042,24042,24042,24084,24084,24084,24035,24035,24035,23905,23905,23905,23757,23757,23757,23665,23665,23665,23489,23489,23489,23359,23359,23359,23224,23224,23224,23149,23149,23149,23118,23118,23118,22905,22905,22905,22850,22850,22850,22792,22792,22792,22861,22861,22861,22951,22951,22951,22965,22965,22965,22844,22844,22844,22983,22983,22983,23040,23040,23040,23122,23122,23122,23295,23295,23295,23637,23637,23637,23863,23863,23863,24109,24109,24109,24401,24401,24401,24597,24597,24597,24919,24919,24919,25199,25199,25199,25348,25348,25348,25601,25601,25601,25782,25782,25782,26141,26141,26141,26573,26573,26573,26917,26917,26917,27369,27369,27369,27366,27366,27366,27777,27777,27777,28088,28088,28088,28457,28457,28457,28796,28796,28796,28716,28716,28716,28789,28789,28789,28920,28920,28920,29118,29118,29118,29034,29034,29034,28956,28956,28956,28816,28816,28816,28855,28855,28855,28964,28964,28964,29075,29075,29075,29041,29041,29041,28951,28951,28951,28831,28831,28831,28607,28607,28607,28329,28329,28329,27980,27980,27980,27525,27525,27525,27077,27077,27077,26595,26595,26595,26200,26200,26200,25716,25716,25716,25274,25274,25274,24894,24894,24894,24495,24495,24495,24093,24093,24093
Demand,24002,23945,23869,23730,23625,23535,23474,23384,23264,23233,23157,23045,22939,22861,22757,22692,22639,22485,22436,22352,22286,22208,22108,22099,22010,22010,21962,21890,21829,21713,21670,21636,21644,21541,21541,21476,21443,21502,21588,21564,21538,21547,21467,21505,21466,21460,21436,21406,21391,21420,21487,21527,21558,21583,21610,21654,21710,21711,21784,21808,21888,22037,22153,22228,22334,22355,22415,22488,22497,22483,22506,22514,22549,22746,22890,22961,23044,23148,23201,23910,25189,23414,23428,23494,23580,23817,23967,24017,24059,24075,24081,24111,24082,24071,24035,24006,23939,24121,24161,24133,24072,24050,23990,23916,23873,23782,23750,23666,23642,23614,23624,23574,23545,23479,23406,23387,23407,23382,23323,23303,23214,23155,23129,23113,23098,23121,23052,23003,22939,22905,22919,22894,22841,22949,23028,23026,23005,22961,22963,22908,22830,22870,22945,22994,22932,22900,22954,22936,22966,22951,22983,23018,23065,23210,23335,23287,23440,23483,23553,23659,23739,23769,23915,23952,24018,24107,24179,24273,24310,24446,24610,24718,24754,24821,24920,24876,24893,24953,25160,25143,25235,25340,25432,25576,25719,25801,25898,26044,26235,26340,26460,26485,26496,26802,26959,26909,26918,26902,27019,27228,27385,27659,27724,27673,27778,28020,28101,28226,28270,28443,28514,28529,28498,28633,28711,28835,28737,28708,28750,28818,28889,28948,29023,29033,29068,29112,29190,29138,29055,29038,28995,28946,28907,28925,28903,28900,28865,28856,28876,28908,28918,28951,28976,29043,29091,29091,29113,29107,29094,29072,29011,28971,28854,28798,28715,28731,28645,28519,28405,28341,28212,28064,27976,27793,27614,27458,27324,27191,27068,26940,26804,26632,26435,26301,26156,25989,25806,25642,25537,25400,25264,25097,24932,24769,24617,24469,24324,24198,
Day-ahead net forecast,Demand response event,Net demand,18526,18392,18321,18252,18153,18111,17977,17907,17730,17668,17588,17479,17397,17409,17324,17329,17217,17159,17060,16999,16940,16884,16894,16929,16923,16934,16922,16877,16822,16730,16662,16644,16695,16663,16615,16582,16527,16473,16568,16548,16541,16530,16503,16490,16387,16378,16300,16280,16206,16270,16349,16399,16442,16514,16509,16570,16631,16598,16629,16659,16727,16848,16940,17082,17148,17178,17267,17370,17517,17570,17567,17662,17625,17557,17574,17460,17279,17080,16771,16512,18006,16399,15427,15081,14759,14474,14282,13853,13390,13004,12584,12240,11905,11581,11232,10988,10714,10674,10677,10576,10478,10374,10284,10058,10021,9907,9811,9729,9643,9595,9572,9551,9477,9480,9429,9407,9432,9403,9358,9312,9233,9191,9200,9075,9057,9133,9063,8830,8795,8647,8698,8702,8674,8736,8821,8794,8759,8743,8786,8780,8742,8728,8741,8827,8765,8633,8682,8707,8768,8835,8907,9049,9133,9195,9322,9258,9252,9291,9292,9346,9505,9617,9685,9721,9719,9795,9834,9876,9898,10138,10406,10549,10747,10632,10620,10675,10555,10618,10801,10883,10919,11080,11128,11265,11379,11411,11567,11581,11737,11771,11974,12346,12698,12500,12579,12547,12314,12659,12834,13088,13302,13262,13383,13817,13954,14376,14599,14844,14907,15254,15385,15318,15067,14929,15269,15685,15976,16209,16622,17126,17581,18099,18697,19292,19835,20439,20954,21444,21707,21972,22202,22518,22704,22976,23221,23427,23556,23733,23808,23900,23925,23955,23985,24060,24104,24144,24084,24054,24018,23936,23889,23872,23827,23738,23639,23545,23552,23474,23365,23309,23219,23092,22958,22868,22722,22571,22474,22305,22155,22033,21936,21748,21560,21416,21303,21141,20983,20785,20638,20565,20410,20251,20087,19927,19771,19642,19466,19343,
