time,moer,forecast
2019-04-30 00:00:00+00:00,0.227729886264435,0.2097442192800885
2019-04-30 00:05:00+00:00,0.224873336645712,0.2201016958803699
2019-04-30 00:10:00+00:00,0.186782209161336,0.2170062527640096
2019-04-30 00:15:00+00:00,0.0220835699927776,0.1753885398353858
2019-04-30 00:20:00+00:00,0.0760435397276874,0.1341092375583167
2019-04-30 00:25:00+00:00,0.188707644057366,0.140914136697197
2019-04-30 00:30:00+00:00,0.200630160743046,0.2057270663727984
2019-04-30 00:35:00+00:00,0.203492409213876,0.2408277960706883
2019-04-30 00:40:00+00:00,0.221083729513805,0.2576339259683707
2019-04-30 00:45:00+00:00,0.199793206599487,0.2586289913198593
2019-04-30 00:50:00+00:00,0.240264640993538,0.2619874754538207
2019-04-30 00:55:00+00:00,0.291581768063744,0.2335013801192513
2019-04-30 01:00:00+00:00,0.166711111078589,0.2284001104079402
2019-04-30 01:05:00+00:00,0.151198706123485,0.20938721131273
2019-04-30 01:10:00+00:00,0.162739399717984,0.1802109427889483
2019-04-30 01:15:00+00:00,0.170712352854658,0.1992105415830743
2019-04-30 01:20:00+00:00,0.1857226112275,0.2132033815363778
2019-04-30 01:25:00+00:00,0.193458673443627,0.2249662211021602
2019-04-30 01:30:00+00:00,0.226835684561072,0.2500643748360088
2019-04-30 01:35:00+00:00,0.226835684561072,0.2656650167409825
2019-04-30 01:40:00+00:00,0.229119240504291,0.2782103563976049
2019-04-30 01:45:00+00:00,0.240591159315406,0.2831597073917442
2019-04-30 01:50:00+00:00,0.234018310525973,0.2676388731641712
2019-04-30 01:55:00+00:00,0.238372492574589,0.2485154590897103
2019-04-30 02:00:00+00:00,0.214493395609952,0.2415531547260023
2019-04-30 02:05:00+00:00,0.206481845702189,0.2376933530986872
2019-04-30 02:10:00+00:00,0.196917876672684,0.2233091178369031
2019-04-30 02:15:00+00:00,0.212569514946315,0.2247928006236209
2019-04-30 02:20:00+00:00,0.203459381775528,0.2256991685855856
2019-04-30 02:25:00+00:00,0.210095954093068,0.2295106991412779
2019-04-30 02:30:00+00:00,0.241849828514896,0.2450743378553539
2019-04-30 02:35:00+00:00,0.241834027152235,0.2591410269944006
2019-04-30 02:40:00+00:00,0.241827162625833,0.2717677508389278
2019-04-30 02:45:00+00:00,0.251611703135759,0.2697874939664105
2019-04-30 02:50:00+00:00,0.260912229774673,0.2701216333770232
2019-04-30 02:55:00+00:00,0.256131799492313,0.2681046787544293
2019-04-30 03:00:00+00:00,0.266255421702616,0.271567176288373
2019-04-30 03:05:00+00:00,0.278911018000265,0.2769287414735348
2019-04-30 03:10:00+00:00,0.326494231265975,0.2990796101521092
2019-04-30 03:15:00+00:00,0.320478704308751,0.306180388782894
2019-04-30 03:20:00+00:00,0.270590175846321,0.3018241635985271
2019-04-30 03:25:00+00:00,0.269341479638019,0.287468777427968
2019-04-30 03:30:00+00:00,0.251914519413636,0.2698422989493673
2019-04-30 03:35:00+00:00,0.249477483021621,0.2606901372828525
2019-04-30 03:40:00+00:00,0.251914519413636,0.253466724647313
2019-04-30 03:45:00+00:00,0.249164952791289,0.256894950059634
2019-04-30 03:50:00+00:00,0.248020778711407,0.2595181287425688
2019-04-30 03:55:00+00:00,0.249164952791289,0.2649290461727718
2019-04-30 04:00:00+00:00,0.259450603728548,0.2639256223168788
2019-04-30 04:05:00+00:00,0.314331067598133,0.2843892215071228
2019-04-30 04:10:00+00:00,0.396833738111842,0.3329242805888318
2019-04-30 04:15:00+00:00,0.322158700006073,0.3511129526054553
2019-04-30 04:20:00+00:00,0.328475100450684,0.3496589560025806
2019-04-30 04:25:00+00:00,0.322158700006073,0.3182994766572859
2019-04-30 04:30:00+00:00,0.32132058018822,0.3126513109705773
2019-04-30 04:35:00+00:00,0.333845620964868,0.3084501083452613
2019-04-30 04:40:00+00:00,0.292632040603224,0.2933230552073925
2019-04-30 04:45:00+00:00,0.275440287547628,0.2909798608580647
2019-04-30 04:50:00+00:00,0.25296168348833,0.2726672896658927
2019-04-30 04:55:00+00:00,0.25296168348833,0.2668299570726364
2019-04-30 05:00:00+00:00,0.262107434484787,0.2639913274179627
2019-04-30 05:05:00+00:00,0.66375,0.3732644183374549
2019-04-30 05:10:00+00:00,0.66375,0.477938359612808
2019-04-30 05:15:00+00:00,0.66375,0.5955934136702719
2019-04-30 05:20:00+00:00,0.66375,0.5967216133260483
2019-04-30 05:25:00+00:00,0.478008317045846,0.5057755757403052
2019-04-30 05:30:00+00:00,0.300558496287477,0.4229192843532275
2019-04-30 05:35:00+00:00,0.26097957984503,0.3117132403152753
2019-04-30 05:40:00+00:00,0.232580775081938,0.247450129730537
2019-04-30 05:45:00+00:00,0.149476357593457,0.2119230517442778
2019-04-30 05:50:00+00:00,0.166747894578553,0.1888934886035179
2019-04-30 05:55:00+00:00,0.127537590251948,0.1636827498963912
2019-04-30 06:00:00+00:00,0.324172467109764,0.2106848455913844
2019-04-30 06:05:00+00:00,0.274252853999478,0.2397641968567454
2019-04-30 06:10:00+00:00,0.262731588309889,0.2732526389087402
2019-04-30 06:15:00+00:00,0.245649408637991,0.2531524061038645
2019-04-30 06:20:00+00:00,0.245649408637991,0.2451610909474849
2019-04-30 06:25:00+00:00,0.209556635452743,0.2280846241081365
2019-04-30 06:30:00+00:00,0.179205196726746,0.2087031335773354
2019-04-30 06:35:00+00:00,0.170180546337565,0.1860640173850959
2019-04-30 06:40:00+00:00,0.16680604877392,0.170969493712718
2019-04-30 06:45:00+00:00,0.150084580536532,0.1703252528820932
2019-04-30 06:50:00+00:00,0.206020238681507,0.1803568345243849
2019-04-30 06:55:00+00:00,0.203821906481164,0.1910638389610066
2019-04-30 07:00:00+00:00,0.187729598421143,0.2029847404261906
2019-04-30 07:05:00+00:00,0.253308358811222,0.2176107441530149
2019-04-30 07:10:00+00:00,0.241473831504334,0.2228103715684027
2019-04-30 07:15:00+00:00,0.275948698706179,0.2403366926952103
2019-04-30 07:20:00+00:00,0.239516393953627,0.2370030953328112
2019-04-30 07:25:00+00:00,0.239516393953627,0.2350811667973317
2019-04-30 07:30:00+00:00,0.239607429651138,0.226352969635991
2019-04-30 07:35:00+00:00,0.203018108160041,0.2162905889654451
2019-04-30 07:40:00+00:00,0.151261083094923,0.1947076933253291
2019-04-30 07:45:00+00:00,0.174994871685384,0.1759102536606093
2019-04-30 07:50:00+00:00,0.178777784704727,0.1689109027366258
2019-04-30 07:55:00+00:00,0.17941197361117,0.180010867612546
2019-04-30 08:00:00+00:00,0.209722099363765,0.1848018040267818
2019-04-30 08:05:00+00:00,0.202221914257654,0.1952499241041216
2019-04-30 08:10:00+00:00,0.203592664716683,0.1986247909699512
2019-04-30 08:15:00+00:00,0.213909741449251,0.199102176728289
2019-04-30 08:20:00+00:00,0.205855519663521,0.2006262364386895
2019-04-30 08:25:00+00:00,0.203806479567872,0.2005784260796719
2019-04-30 08:30:00+00:00,0.199989555702635,0.1974558296127088
2019-04-30 08:35:00+00:00,0.196918036209915,0.1933034061313219
2019-04-30 08:40:00+00:00,0.19821384943849,0.1909224312421189
2019-04-30 08:45:00+00:00,0.198335268158333,0.191786192130356
2019-04-30 08:50:00+00:00,0.198335268158333,0.1928255816857432
2019-04-30 08:55:00+00:00,0.203861123660276,0.1938496745658114
2019-04-30 09:00:00+00:00,0.196603095776933,0.1938775042783484
2019-04-30 09:05:00+00:00,0.196603095776933,0.193346790398256
2019-04-30 09:10:00+00:00,0.193920433622273,0.1909211012374056
2019-04-30 09:15:00+00:00,0.195854290319826,0.1903051164251556
2019-04-30 09:20:00+00:00,0.196182154874247,0.1897944566885613
2019-04-30 09:25:00+00:00,0.175433271488962,0.1820723978726509
2019-04-30 09:30:00+00:00,0.175629854178231,0.1770586562511735
2019-04-30 09:35:00+00:00,0.193107347666425,0.1766326322943857
2019-04-30 09:40:00+00:00,0.193107347666425,0.1807154582400138
2019-04-30 09:45:00+00:00,0.192917340407362,0.1886042927648134
2019-04-30 09:50:00+00:00,0.192917340407362,0.1889599041029367
2019-04-30 09:55:00+00:00,0.191941795977625,0.1866709619681075
2019-04-30 10:00:00+00:00,0.196901144156454,0.1898028486268048
2019-04-30 10:05:00+00:00,0.197241706093343,0.1905031459596546
2019-04-30 10:10:00+00:00,0.190121422135873,0.1898494208337375
2019-04-30 10:15:00+00:00,0.183006579913745,0.183183515790114
2019-04-30 10:20:00+00:00,0.184790675519877,0.1821210685279824
2019-04-30 10:25:00+00:00,0.194777393569324,0.1828083011021586
2019-04-30 10:30:00+00:00,0.197467538110082,0.1878010459492915
2019-04-30 10:35:00+00:00,0.197941195823904,0.1919327204917204
2019-04-30 10:40:00+00:00,0.190165636235535,0.1909936237198277
2019-04-30 10:45:00+00:00,0.184202287885905,0.1863110850658955
2019-04-30 10:50:00+00:00,0.183972374567659,0.1827463929294162
2019-04-30 10:55:00+00:00,0.188453190144754,0.1797801130395815
2019-04-30 11:00:00+00:00,0.169397933515522,0.1761324123352328
2019-04-30 11:05:00+00:00,0.15627246786797,0.1651467243524939
2019-04-30 11:10:00+00:00,0.177094247832956,0.1649672514565401
2019-04-30 11:15:00+00:00,0.19363905055724,0.1746788435770606
2019-04-30 11:20:00+00:00,0.227434494427602,0.1952902402429519
2019-04-30 11:25:00+00:00,0.260508001409112,0.2187411935991741
2019-04-30 11:30:00+00:00,0.252901475724839,0.2453568679853698
2019-04-30 11:35:00+00:00,0.240198538152782,0.2588986592444646
2019-04-30 11:40:00+00:00,0.240198538152782,0.2548839877547023
2019-04-30 11:45:00+00:00,0.260217435415688,0.2541088999881077
2019-04-30 11:50:00+00:00,0.218707424740595,0.2506540067782111
2019-04-30 11:55:00+00:00,0.204413119689141,0.2319135751387918
2019-04-30 12:00:00+00:00,0.241750566420428,0.2277888425151189
2019-04-30 12:05:00+00:00,0.220890807677527,0.2305056236196592
2019-04-30 12:10:00+00:00,0.219848035142406,0.2357853781059891
2019-04-30 12:15:00+00:00,0.231553434604381,0.2435701409357688
2019-04-30 12:20:00+00:00,0.248427802425381,0.256441138776072
2019-04-30 12:25:00+00:00,0.359555520517529,0.2985482657308093
2019-04-30 12:30:00+00:00,0.33439066890132,0.3358550626603522
2019-04-30 12:35:00+00:00,0.420562361971049,0.3791020032660869
2019-04-30 12:40:00+00:00,0.528697579102438,0.4322245965208077
2019-04-30 12:45:00+00:00,0.420740805542508,0.4459447412186419
2019-04-30 12:50:00+00:00,0.405544192749477,0.4561376096597493
2019-04-30 12:55:00+00:00,0.420740805542508,0.4166313588983987
2019-04-30 13:00:00+00:00,0.311578687604082,0.3857811615450228
