 ,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Net Demand 03/01/2019,18085.0,17930.0,17982.0,17854.0,17777.0,17647.0,17574.0,17505.0,17486.0,17372.0,17331.0,17250.0,17266.0,17259.0,17253.0,17201.0,17168.0,17155.0,17126.0,17022.0,17004.0,16910.0,16932.0,16984.0,17053.0,17134.0,17178.0,17274.0,17309.0,17286.0,17199.0,17149.0,17143.0,17086.0,16986.0,16815.0,16703.0,16589.0,16567.0,16489.0,16449.0,16525.0,16529.0,16579.0,16688.0,16741.0,16809.0,16885.0,16999.0,17079.0,17090.0,17235.0,17384.0,17474.0,17554.0,17481.0,17584.0,17665.0,17727.0,17797.0,17820.0,17928.0,18182.0,18299.0,18431.0,18547.0,18669.0,18815.0,18929.0,19105.0,19230.0,19397.0,19681.0,19905.0,20247.0,20483.0,20759.0,20989.0,21125.0,21201.0,21210.0,21237.0,21232.0,21232.0,21182.0,21229.0,21315.0,21433.0,21492.0,21388.0,21274.0,21148.0,21027.0,20684.0,20490.0,20302.0,19804.0,19460.0,19253.0,18937.0,18476.0,18407.0,18686.0,18097.0,17701.0,17691.0,17477.0,17067.0,16695.0,16441.0,16190.0,15949.0,15608.0,15471.0,15243.0,15063.0,14937.0,14870.0,14690.0,14898.0,15071.0,14766.0,14411.0,14390.0,14499.0,14427.0,14464.0,14653.0,14384.0,14330.0,14176.0,13966.0,13810.0,14001.0,14186.0,14098.0,13842.0,13706.0,13879.0,14200.0,14275.0,14070.0,14258.0,14151.0,14430.0,14083.0,14024.0,14088.0,14280.0,14247.0,14148.0,14237.0,14102.0,14317.0,14511.0,14645.0,14830.0,14959.0,15091.0,14960.0,14883.0,15179.0,15206.0,15042.0,15138.0,15341.0,15637.0,15496.0,15521.0,15400.0,14993.0,14935.0,15067.0,15206.0,15143.0,14806.0,14764.0,14833.0,15165.0,15105.0,14990.0,15204.0,15314.0,15504.0,15609.0,15565.0,15519.0,15523.0,15753.0,15932.0,16373.0,16670.0,17107.0,17213.0,17562.0,17892.0,18238.0,18565.0,18878.0,19207.0,19593.0,19846.0,20106.0,20407.0,20573.0,20875.0,21188.0,21464.0,21780.0,22005.0,22281.0,22544.0,22794.0,23055.0,23298.0,23564.0,23728.0,23906.0,24083.0,24342.0,24513.0,24687.0,24735.0,24773.0,24815.0,24865.0,24912.0,24888.0,24864.0,24836.0,24888.0,24982.0,24949.0,24921.0,24889.0,24874.0,24849.0,24800.0,24763.0,24710.0,24597.0,24538.0,24611.0,24570.0,24524.0,24483.0,24435.0,24376.0,24300.0,24254.0,24169.0,24052.0,23983.0,23894.0,23811.0,23734.0,23709.0,23600.0,23529.0,23432.0,23290.0,23252.0,23209.0,23178.0,23100.0,22909.0,22710.0,22639.0,22522.0,22422.0,22303.0,22172.0,22030.0,21881.0,21725.0,21574.0,21406.0,21232.0,21090.0,20941.0,20797.0,20673.0,20566.0,20398.0,20272.0,20165.0,20049.0,19972.0,
Net Demand 03/02/2019,19849.0,19780.0,19827.0,19740.0,19643.0,19535.0,19437.0,19351.0,19266.0,19218.0,19131.0,19034.0,18937.0,18855.0,18811.0,18834.0,18834.0,18786.0,18782.0,18768.0,18699.0,18510.0,18132.0,17696.0,17312.0,17371.0,17665.0,17916.0,18091.0,18091.0,18014.0,17972.0,17850.0,17763.0,17642.0,17716.0,17759.0,17820.0,17829.0,17837.0,17884.0,17945.0,18047.0,18038.0,17938.0,17769.0,17616.0,17593.0,17556.0,17606.0,17572.0,17572.0,17587.0,17662.0,17722.0,17821.0,17883.0,17931.0,17996.0,18030.0,18047.0,18099.0,18209.0,18278.0,18256.0,18321.0,18365.0,18383.0,18334.0,18290.0,18375.0,18455.0,18493.0,18601.0,18779.0,18874.0,18936.0,18925.0,18992.0,18967.0,19030.0,19017.0,18989.0,18956.0,18916.0,18911.0,18861.0,18774.0,18766.0,18755.0,18656.0,18581.0,18426.0,18324.0,18219.0,18110.0,17975.0,17845.0,17923.0,18056.0,18061.0,17898.0,17602.0,17152.0,16964.0,17077.0,17162.0,17089.0,17049.0,16723.0,16561.0,16540.0,16318.0,16119.0,15968.0,15893.0,16026.0,15732.0,15960.0,15770.0,15401.0,15088.0,14894.0,15051.0,15128.0,15039.0,14702.0,14500.0,14215.0,13994.0,13981.0,13799.0,13930.0,13915.0,13777.0,13917.0,13899.0,13939.0,13976.0,14004.0,13764.0,13691.0,13506.0,13444.0,13326.0,13344.0,13497.0,13577.0,13691.0,13941.0,14240.0,14256.0,14185.0,14113.0,14055.0,14273.0,14028.0,13800.0,14018.0,13990.0,13835.0,13833.0,13871.0,13630.0,13517.0,13200.0,13212.0,13076.0,12814.0,12723.0,12895.0,13076.0,12904.0,12792.0,12874.0,12573.0,12250.0,12152.0,12276.0,12398.0,12207.0,12358.0,12265.0,12726.0,12943.0,12920.0,12989.0,12878.0,12790.0,12741.0,13069.0,13264.0,13393.0,13549.0,13869.0,14503.0,15217.0,15789.0,16094.0,16526.0,16983.0,17443.0,17848.0,18318.0,18758.0,19246.0,19680.0,20157.0,20545.0,20998.0,21270.0,21635.0,21927.0,22108.0,22263.0,22523.0,22757.0,22904.0,23039.0,23155.0,23264.0,23357.0,23427.0,23430.0,23391.0,23414.0,23412.0,23354.0,23280.0,23217.0,23225.0,23169.0,23167.0,23147.0,23114.0,23037.0,22983.0,22897.0,22847.0,22820.0,22722.0,22686.0,22688.0,22647.0,22607.0,22568.0,22579.0,22465.0,22399.0,22342.0,22268.0,22243.0,22187.0,22081.0,21931.0,21788.0,21716.0,21658.0,21606.0,21556.0,21455.0,21377.0,21363.0,21324.0,21270.0,21215.0,21259.0,21233.0,21127.0,21026.0,20850.0,20717.0,20585.0,20463.0,20390.0,20293.0,20146.0,19978.0,19832.0,19687.0,19583.0,19476.0,19373.0,19244.0,19143.0,19048.0,18928.0,18845.0,
Net Demand 03/03/2019,18774.0,18654.0,18650.0,18561.0,18538.0,18422.0,18377.0,18317.0,18289.0,18226.0,18130.0,18040.0,17980.0,17904.0,17837.0,17795.0,17704.0,17604.0,17507.0,17440.0,17385.0,17350.0,17283.0,17214.0,17157.0,17116.0,17117.0,17065.0,17062.0,17059.0,17005.0,16971.0,16922.0,16906.0,16892.0,16894.0,16883.0,16873.0,16828.0,16793.0,16745.0,16704.0,16669.0,16625.0,16604.0,16582.0,16528.0,16527.0,16553.0,16552.0,16563.0,16551.0,16545.0,16486.0,16489.0,16511.0,16541.0,16537.0,16529.0,16493.0,16460.0,16500.0,16572.0,16625.0,16636.0,16652.0,16725.0,16751.0,16783.0,16850.0,16911.0,16946.0,17002.0,17061.0,17194.0,17254.0,17263.0,17241.0,17174.0,16999.0,16852.0,16621.0,16363.0,16091.0,15797.0,15522.0,15246.0,14930.0,14630.0,14301.0,13993.0,13549.0,13446.0,13350.0,12920.0,12669.0,12469.0,11972.0,11454.0,11194.0,11154.0,11342.0,11309.0,11441.0,11412.0,11405.0,11383.0,11295.0,11042.0,10981.0,10939.0,10929.0,10662.0,10658.0,10609.0,10518.0,10317.0,10329.0,10330.0,10413.0,10450.0,10198.0,9998.0,10084.0,10187.0,10086.0,9981.0,9955.0,9845.0,9973.0,9842.0,9665.0,9666.0,9560.0,9427.0,9510.0,9385.0,9286.0,9436.0,9616.0,9692.0,9442.0,9363.0,9354.0,9377.0,9157.0,8997.0,9092.0,9089.0,9023.0,9097.0,9076.0,8925.0,8929.0,9033.0,8966.0,9005.0,9127.0,8983.0,8956.0,8869.0,8722.0,8603.0,8791.0,9314.0,9332.0,9071.0,8951.0,8891.0,9064.0,8997.0,9191.0,8974.0,8954.0,9301.0,9443.0,9382.0,9451.0,9356.0,9807.0,10162.0,10388.0,10252.0,10074.0,10211.0,10425.0,10505.0,10575.0,10699.0,10836.0,10928.0,11401.0,11770.0,12109.0,12553.0,12843.0,13365.0,13683.0,14146.0,14546.0,14948.0,15512.0,16038.0,16556.0,17083.0,17617.0,18075.0,18500.0,18863.0,19147.0,19453.0,19773.0,20089.0,20410.0,20734.0,21013.0,21326.0,21594.0,21856.0,22068.0,22220.0,22339.0,22419.0,22462.0,22514.0,22541.0,22573.0,22623.0,22618.0,22602.0,22561.0,22519.0,22533.0,22513.0,22503.0,22476.0,22429.0,22399.0,22380.0,22332.0,22248.0,22224.0,22139.0,22051.0,21976.0,21891.0,21788.0,21760.0,21682.0,21604.0,21508.0,21448.0,21374.0,21235.0,21189.0,21118.0,21075.0,21038.0,20898.0,20841.0,20741.0,20691.0,20581.0,20450.0,20277.0,20107.0,19958.0,19832.0,19703.0,19575.0,19383.0,19182.0,18959.0,18725.0,18588.0,18416.0,18274.0,18113.0,17952.0,17818.0,17674.0,17598.0,17543.0,17397.0,17395.0,17293.0,17271.0,17220.0,
Net Demand 03/04/2019,17201.0,17096.0,17110.0,17047.0,16868.0,16831.0,16736.0,16593.0,16477.0,16375.0,16324.0,16265.0,16257.0,16361.0,16411.0,16483.0,16457.0,16398.0,16280.0,16259.0,16307.0,16342.0,16327.0,16305.0,16328.0,16298.0,16279.0,16262.0,16216.0,16096.0,16009.0,15981.0,15944.0,15948.0,15998.0,15936.0,15976.0,15970.0,15954.0,15902.0,15837.0,15774.0,15776.0,15819.0,15890.0,15879.0,15955.0,15996.0,16063.0,16108.0,16222.0,16339.0,16434.0,16477.0,16672.0,16774.0,16952.0,17123.0,17272.0,17509.0,17749.0,17993.0,18306.0,18456.0,18584.0,18670.0,18788.0,18966.0,19196.0,19278.0,19448.0,19629.0,19982.0,20250.0,20681.0,20844.0,20957.0,20947.0,20971.0,21007.0,21045.0,20997.0,20907.0,20786.0,20588.0,20427.0,20286.0,20182.0,19948.0,19529.0,19215.0,18778.0,18327.0,17996.0,17637.0,17359.0,17110.0,16933.0,16643.0,16371.0,16109.0,15897.0,15403.0,14961.0,14830.0,15061.0,14954.0,14917.0,14661.0,14365.0,14340.0,14163.0,13993.0,13939.0,13787.0,13652.0,13525.0,13510.0,13478.0,13395.0,13417.0,13651.0,13795.0,13689.0,13706.0,13581.0,13581.0,13544.0,13616.0,13712.0,13662.0,13858.0,13986.0,14007.0,13870.0,13913.0,13838.0,13721.0,13721.0,13659.0,13548.0,13613.0,13699.0,13659.0,13579.0,13522.0,13527.0,13508.0,13595.0,13644.0,13594.0,13366.0,13571.0,13590.0,13493.0,13569.0,13503.0,13838.0,13699.0,13722.0,13939.0,13987.0,13883.0,13950.0,14017.0,13973.0,13954.0,14062.0,14068.0,14214.0,14393.0,14511.0,14750.0,14693.0,14779.0,14892.0,15222.0,15574.0,15366.0,15458.0,16068.0,15887.0,16030.0,15974.0,16081.0,16400.0,16539.0,16788.0,16996.0,17068.0,17292.0,17500.0,17697.0,17704.0,17891.0,18092.0,18172.0,18705.0,19433.0,20043.0,20099.0,20395.0,20710.0,21199.0,21749.0,22311.0,22576.0,22901.0,23259.0,23661.0,24040.0,24419.0,24680.0,24970.0,25232.0,25527.0,25920.0,26184.0,26305.0,26498.0,26631.0,26785.0,26836.0,26920.0,26914.0,26925.0,26949.0,26926.0,26913.0,26898.0,26844.0,26829.0,26827.0,26785.0,26755.0,26766.0,26736.0,26737.0,26737.0,26743.0,26711.0,26675.0,26617.0,26580.0,26523.0,26501.0,26439.0,26370.0,26259.0,26222.0,26124.0,26112.0,26016.0,25913.0,25774.0,25636.0,25537.0,25439.0,25348.0,25187.0,25002.0,24919.0,24749.0,24666.0,24478.0,24290.0,24078.0,23988.0,23888.0,23763.0,23589.0,23432.0,23271.0,23124.0,22937.0,22848.0,22735.0,22624.0,22538.0,22433.0,22274.0,22112.0,21909.0,21860.0,21750.0,21599.0,21453.0,21293.0,
Net Demand 03/05/2019,21132.0,21031.0,21088.0,21068.0,20978.0,20945.0,20878.0,20809.0,20762.0,20636.0,20544.0,20469.0,20405.0,20360.0,20303.0,20237.0,20176.0,20130.0,20095.0,20070.0,20046.0,19960.0,19922.0,19917.0,19887.0,19839.0,19842.0,19764.0,19731.0,19724.0,19736.0,19661.0,19618.0,19613.0,19588.0,19637.0,19668.0,19682.0,19714.0,19748.0,19749.0,19786.0,19779.0,19780.0,19755.0,19766.0,19776.0,19870.0,19899.0,19955.0,20039.0,20126.0,20224.0,20300.0,20366.0,20413.0,20469.0,20500.0,20604.0,20696.0,20733.0,20869.0,21113.0,21315.0,21463.0,21613.0,21745.0,21869.0,22053.0,22223.0,22465.0,22636.0,22807.0,23084.0,23487.0,23691.0,23802.0,23899.0,23924.0,23881.0,23860.0,23751.0,23639.0,23591.0,23450.0,23337.0,23411.0,23440.0,23327.0,23180.0,22917.0,22724.0,22569.0,22405.0,22139.0,21934.0,21629.0,21482.0,21359.0,21235.0,21041.0,20992.0,20717.0,20438.0,19962.0,19544.0,19487.0,19311.0,18826.0,18869.0,19005.0,18996.0,18887.0,18590.0,18296.0,18431.0,18508.0,18658.0,18938.0,18813.0,18495.0,18630.0,18197.0,17868.0,17673.0,17319.0,17205.0,17332.0,17689.0,17766.0,17612.0,17729.0,17892.0,18141.0,18497.0,18609.0,18580.0,18425.0,18326.0,18441.0,18276.0,18269.0,18310.0,18294.0,18247.0,18301.0,18240.0,18176.0,17969.0,17943.0,17809.0,17770.0,17936.0,17950.0,18021.0,18164.0,18059.0,17782.0,17479.0,17391.0,17752.0,17936.0,18034.0,18142.0,18356.0,18451.0,18403.0,18510.0,18815.0,19098.0,19031.0,18948.0,18315.0,18011.0,17949.0,17934.0,17981.0,17959.0,18127.0,18089.0,18091.0,17783.0,17555.0,17576.0,17715.0,18032.0,18018.0,18181.0,18487.0,18662.0,18839.0,19125.0,19270.0,19690.0,20056.0,20239.0,20162.0,20608.0,21117.0,21391.0,21802.0,22136.0,22434.0,22626.0,22800.0,23011.0,23249.0,23670.0,24020.0,24386.0,24607.0,24803.0,24962.0,25085.0,25326.0,25612.0,25891.0,26022.0,26111.0,26211.0,26263.0,26201.0,26146.0,26038.0,25968.0,25911.0,25925.0,25924.0,25929.0,25817.0,25772.0,25758.0,25773.0,25807.0,25862.0,25840.0,25847.0,25836.0,25866.0,25823.0,25800.0,25731.0,25720.0,25645.0,25633.0,25558.0,25498.0,25375.0,25303.0,25265.0,25158.0,25046.0,24975.0,24832.0,24830.0,24639.0,24461.0,24434.0,24305.0,24287.0,24212.0,23998.0,23735.0,23707.0,23634.0,23628.0,23502.0,23416.0,23254.0,23039.0,22904.0,22755.0,22625.0,22438.0,22342.0,22208.0,22062.0,21805.0,21725.0,21649.0,21560.0,21425.0,21272.0,21142.0,21035.0,20900.0,20755.0,20613.0,
Net Demand 03/06/2019,20485.0,20331.0,20284.0,20202.0,20098.0,19930.0,19824.0,19698.0,19592.0,19583.0,19518.0,19442.0,19258.0,19063.0,19072.0,18871.0,18821.0,18840.0,18777.0,18570.0,18491.0,18446.0,18485.0,18491.0,18522.0,18442.0,18521.0,18476.0,18469.0,18483.0,18495.0,18493.0,18539.0,18505.0,18461.0,18273.0,18090.0,17822.0,17599.0,17448.0,17723.0,17675.0,17408.0,17442.0,17444.0,17507.0,17281.0,17324.0,17562.0,17774.0,17899.0,17984.0,17965.0,17874.0,17967.0,18126.0,18321.0,18479.0,18664.0,18774.0,18866.0,19047.0,19179.0,19292.0,19388.0,19594.0,19760.0,19911.0,20116.0,20212.0,20427.0,20547.0,20696.0,20987.0,21490.0,21823.0,22007.0,22239.0,22281.0,22290.0,22266.0,22300.0,22289.0,22250.0,22230.0,22144.0,22328.0,22363.0,22282.0,22177.0,21672.0,21654.0,21780.0,21350.0,21198.0,20908.0,20669.0,20645.0,20585.0,20314.0,20473.0,20228.0,19741.0,19865.0,20002.0,19684.0,19771.0,19863.0,19781.0,19616.0,19428.0,19420.0,19302.0,19104.0,18941.0,18504.0,18293.0,18508.0,18625.0,18461.0,18548.0,18344.0,18072.0,18064.0,18085.0,17937.0,17980.0,17859.0,17899.0,17632.0,17620.0,17644.0,17514.0,17525.0,17548.0,17385.0,17197.0,17247.0,17066.0,17051.0,17132.0,17132.0,17347.0,17315.0,17408.0,17611.0,17631.0,16981.0,16789.0,16942.0,16933.0,16569.0,16326.0,16267.0,16248.0,16139.0,16019.0,15983.0,16074.0,16113.0,16038.0,16063.0,16121.0,16150.0,15950.0,15756.0,15739.0,15590.0,15354.0,15389.0,15401.0,15424.0,15417.0,15553.0,15785.0,16296.0,16275.0,16552.0,16630.0,16795.0,16778.0,16570.0,16581.0,16899.0,17087.0,17492.0,17721.0,17523.0,17769.0,17905.0,18151.0,18125.0,18393.0,18423.0,18401.0,18718.0,18998.0,19488.0,19721.0,20138.0,20583.0,20867.0,21276.0,21704.0,22019.0,22400.0,22550.0,22862.0,23221.0,23464.0,23779.0,23955.0,24193.0,24472.0,24713.0,25036.0,25297.0,25473.0,25543.0,25674.0,25778.0,25872.0,25879.0,25918.0,25951.0,25994.0,25986.0,26030.0,26058.0,25977.0,25993.0,25993.0,25961.0,25956.0,25883.0,25832.0,25765.0,25688.0,25563.0,25499.0,25332.0,25182.0,25072.0,24983.0,24921.0,24792.0,24689.0,24659.0,24554.0,24515.0,24512.0,24373.0,24333.0,24235.0,24070.0,23974.0,23892.0,23838.0,23689.0,23568.0,23372.0,23190.0,23046.0,22984.0,22841.0,22572.0,22311.0,22202.0,22022.0,21811.0,21630.0,21461.0,21381.0,21191.0,21134.0,21080.0,20992.0,20849.0,20855.0,20681.0,20546.0,20393.0,20170.0,20054.0,19855.0,19742.0,19684.0,19622.0,
Net Demand 03/07/2019,19557.0,19460.0,19474.0,19374.0,19276.0,19108.0,18977.0,18931.0,18832.0,18801.0,18766.0,18727.0,18643.0,18627.0,18592.0,18488.0,18406.0,18306.0,18202.0,18101.0,18076.0,18070.0,17990.0,18055.0,17997.0,17927.0,17896.0,17822.0,17777.0,17688.0,17625.0,17540.0,17504.0,17487.0,17478.0,17424.0,17339.0,17408.0,17440.0,17366.0,17388.0,17402.0,17448.0,17507.0,17559.0,17547.0,17611.0,17563.0,17627.0,17698.0,17781.0,17797.0,17831.0,17876.0,17980.0,18137.0,18311.0,18433.0,18537.0,18586.0,18733.0,18877.0,19192.0,19327.0,19389.0,19536.0,19622.0,19805.0,20023.0,20128.0,20242.0,20470.0,20632.0,20899.0,21416.0,21627.0,21766.0,21835.0,21876.0,21915.0,21877.0,21670.0,21484.0,21258.0,20980.0,20783.0,20588.0,20273.0,19916.0,19609.0,19210.0,18878.0,18456.0,18014.0,17544.0,17074.0,16562.0,16091.0,15710.0,15478.0,15330.0,15315.0,15217.0,15057.0,14826.0,14715.0,14580.0,14419.0,14160.0,14064.0,14053.0,13894.0,13833.0,13681.0,13686.0,13516.0,13521.0,13531.0,13519.0,13514.0,13603.0,13614.0,13552.0,13499.0,13376.0,13263.0,13279.0,13343.0,13350.0,13300.0,13294.0,13284.0,13299.0,13130.0,13069.0,13048.0,13002.0,12905.0,12886.0,12885.0,12841.0,12806.0,12663.0,12738.0,12793.0,12919.0,13012.0,12859.0,12902.0,12839.0,12921.0,12991.0,13086.0,13126.0,13097.0,13297.0,13514.0,13297.0,13228.0,13274.0,13138.0,13342.0,13779.0,13854.0,13842.0,13674.0,13805.0,14048.0,14342.0,14315.0,14360.0,14380.0,14420.0,14509.0,14461.0,14643.0,14645.0,14824.0,14967.0,15072.0,15231.0,15319.0,15353.0,15392.0,15614.0,15931.0,16072.0,16083.0,16231.0,16481.0,16831.0,17263.0,17508.0,17664.0,17787.0,17922.0,18062.0,18273.0,18540.0,18972.0,19431.0,19711.0,20052.0,20407.0,20700.0,21193.0,21616.0,21955.0,22369.0,22784.0,23190.0,23519.0,23838.0,24137.0,24403.0,24629.0,24904.0,25173.0,25392.0,25659.0,25860.0,26005.0,26097.0,26140.0,26161.0,26156.0,26241.0,26268.0,26286.0,26255.0,26180.0,26152.0,26080.0,26006.0,25943.0,25889.0,25791.0,25711.0,25572.0,25438.0,25239.0,25096.0,24914.0,24850.0,24804.0,24751.0,24686.0,24598.0,24512.0,24473.0,24342.0,24211.0,24121.0,24042.0,24059.0,24010.0,23961.0,23817.0,23767.0,23642.0,23497.0,23365.0,23238.0,23079.0,22922.0,22738.0,22556.0,22461.0,22301.0,22102.0,21866.0,21669.0,21508.0,21296.0,21079.0,20907.0,20814.0,20604.0,20473.0,20221.0,20039.0,19872.0,19766.0,19614.0,19496.0,19390.0,19272.0,19276.0,
Net Demand 03/08/2019,19161.0,19090.0,19128.0,19124.0,19080.0,18957.0,18829.0,18651.0,18455.0,18330.0,18161.0,18043.0,17859.0,17788.0,17718.0,17620.0,17564.0,17438.0,17277.0,17111.0,17088.0,17105.0,17156.0,17120.0,17008.0,17035.0,17033.0,16924.0,16867.0,16786.0,16796.0,16862.0,16938.0,16963.0,17010.0,17078.0,17080.0,17071.0,17138.0,17191.0,17177.0,17119.0,17117.0,17171.0,17180.0,17122.0,17085.0,17054.0,17048.0,17129.0,17250.0,17266.0,17274.0,17296.0,17236.0,17288.0,17331.0,17327.0,17322.0,17329.0,17455.0,17618.0,17828.0,17871.0,17923.0,18131.0,18339.0,18443.0,18663.0,18798.0,18929.0,19030.0,19152.0,19411.0,19876.0,20140.0,20331.0,20377.0,20372.0,20341.0,20289.0,20136.0,20004.0,19701.0,19348.0,18865.0,18644.0,18352.0,18033.0,17560.0,16972.0,16463.0,15946.0,15537.0,15110.0,14768.0,14337.0,14229.0,13949.0,13226.0,12753.0,12545.0,12449.0,12515.0,12263.0,11938.0,11847.0,11760.0,11351.0,11184.0,10999.0,10776.0,10543.0,10750.0,10862.0,10820.0,11003.0,11018.0,11113.0,11139.0,10943.0,10741.0,10504.0,10651.0,10322.0,10264.0,10142.0,10038.0,9465.0,9428.0,9349.0,9575.0,9717.0,9818.0,10119.0,10224.0,9940.0,9552.0,9576.0,9525.0,9630.0,9621.0,9264.0,9303.0,9327.0,9176.0,9159.0,9028.0,8903.0,8908.0,8849.0,8649.0,8786.0,8510.0,8372.0,8400.0,8351.0,8635.0,8721.0,8663.0,8484.0,8825.0,8983.0,8963.0,9141.0,9158.0,9494.0,9644.0,9336.0,9036.0,8937.0,9030.0,9272.0,9494.0,9432.0,9265.0,9149.0,9207.0,9280.0,9236.0,9522.0,9999.0,10090.0,9913.0,9911.0,10001.0,10221.0,10584.0,10739.0,11000.0,11415.0,11683.0,11889.0,12255.0,12513.0,12964.0,13357.0,13684.0,14096.0,14688.0,15382.0,16088.0,16828.0,17545.0,18151.0,18683.0,19225.0,19852.0,20484.0,21004.0,21474.0,21817.0,22036.0,22381.0,22515.0,22679.0,22991.0,23298.0,23552.0,23831.0,24086.0,24288.0,24338.0,24422.0,24602.0,24696.0,24720.0,24727.0,24725.0,24757.0,24734.0,24707.0,24665.0,24671.0,24745.0,24734.0,24676.0,24640.0,24544.0,24454.0,24376.0,24261.0,24194.0,24255.0,24296.0,24337.0,24342.0,24288.0,24128.0,24039.0,23975.0,23825.0,23715.0,23544.0,23351.0,23248.0,23106.0,22935.0,22714.0,22661.0,22520.0,22408.0,22237.0,22097.0,21937.0,21724.0,21506.0,21363.0,21229.0,21210.0,21225.0,21086.0,20844.0,20775.0,20651.0,20522.0,20330.0,20068.0,20034.0,19923.0,19824.0,19724.0,19688.0,19492.0,19374.0,19236.0,19013.0,18850.0,
