time,moer,forecast
2020-04-30 00:00:00+00:00,0.303018975063832,0.3593707154377104
2020-04-30 00:05:00+00:00,0.206445918157717,0.3164848288109301
2020-04-30 00:10:00+00:00,0.182827765821113,0.2267059066498896
2020-04-30 00:15:00+00:00,0.20632215616165,0.2087488340913397
2020-04-30 00:20:00+00:00,0.239898409084239,0.2216085015447549
2020-04-30 00:25:00+00:00,0.239898409084239,0.2329470058181657
2020-04-30 00:30:00+00:00,0.1962796428816,0.2382292725134705
2020-04-30 00:35:00+00:00,0.22222459866368,0.2407394396968601
2020-04-30 00:40:00+00:00,0.281484128016748,0.2641152630028751
2020-04-30 00:45:00+00:00,0.241935741921914,0.2753120608986817
2020-04-30 00:50:00+00:00,0.27318285381673,0.2800099795313284
2020-04-30 00:55:00+00:00,0.283323285821896,0.2526772694706674
2020-04-30 01:00:00+00:00,0.234868711174808,0.2577959021201015
2020-04-30 01:05:00+00:00,0.228767231782119,0.2479611483057102
2020-04-30 01:10:00+00:00,0.234868711174808,0.2399556775983567
2020-04-30 01:15:00+00:00,0.240093077743321,0.2480381394895884
2020-04-30 01:20:00+00:00,0.245104724322791,0.2625962974346012
2020-04-30 01:25:00+00:00,0.253447815272791,0.2587647144688549
2020-04-30 01:30:00+00:00,0.271541611312744,0.2894790068630816
2020-04-30 01:35:00+00:00,0.291391580986294,0.3137221999030927
2020-04-30 01:40:00+00:00,0.291391580986294,0.3158234493316402
2020-04-30 01:45:00+00:00,0.291324830025142,0.3273080048256717
2020-04-30 01:50:00+00:00,0.291324830025142,0.3178937682192812
2020-04-30 01:55:00+00:00,0.239331285645807,0.2756243443548232
2020-04-30 02:00:00+00:00,0.222838603613739,0.2567033306961374
2020-04-30 02:05:00+00:00,0.227635582218918,0.2390254656348291
2020-04-30 02:10:00+00:00,0.215172112873089,0.2351815966502487
2020-04-30 02:15:00+00:00,0.221827599270209,0.2316022308718851
2020-04-30 02:20:00+00:00,0.218123959851694,0.2288418463385794
2020-04-30 02:25:00+00:00,0.212702976638851,0.2297540918847732
2020-04-30 02:30:00+00:00,0.206646430772542,0.2250515909898239
2020-04-30 02:35:00+00:00,0.192304843916612,0.2186476138170587
2020-04-30 02:40:00+00:00,0.206646430772542,0.2182942128735133
2020-04-30 02:45:00+00:00,0.216259088641277,0.2216115929625907
2020-04-30 02:50:00+00:00,0.218003704229072,0.2303474066636747
2020-04-30 02:55:00+00:00,0.210444872139776,0.2333685113861331
2020-04-30 03:00:00+00:00,0.243241281634889,0.2427098916080574
2020-04-30 03:05:00+00:00,0.243241281634889,0.2508762521248167
2020-04-30 03:10:00+00:00,0.243241281634889,0.2615310198374692
2020-04-30 03:15:00+00:00,0.238811303450367,0.2576757370107461
2020-04-30 03:20:00+00:00,0.238811303450367,0.2558914407379042
2020-04-30 03:25:00+00:00,0.241476407000518,0.2525332978119611
2020-04-30 03:30:00+00:00,0.224055834662154,0.2467009491985081
2020-04-30 03:35:00+00:00,0.226917944453684,0.2394514686827519
2020-04-30 03:40:00+00:00,0.216250647371871,0.2319945842168469
2020-04-30 03:45:00+00:00,0.198413465921875,0.2256020390441391
2020-04-30 03:50:00+00:00,0.207917945676524,0.222958600899226
2020-04-30 03:55:00+00:00,0.198413465921875,0.2244849603265544
2020-04-30 04:00:00+00:00,0.239970874135452,0.2365309415370223
2020-04-30 04:05:00+00:00,0.254096364494576,0.2486130508944806
2020-04-30 04:10:00+00:00,0.257973504465814,0.263608863924752
2020-04-30 04:15:00+00:00,0.277029085755373,0.2767751537226795
2020-04-30 04:20:00+00:00,0.277029085755373,0.2823339481361486
2020-04-30 04:25:00+00:00,0.278776428522515,0.281938764297159
2020-04-30 04:30:00+00:00,0.278595785357216,0.2805556374012339
2020-04-30 04:35:00+00:00,0.269241949795052,0.2739270753238376
2020-04-30 04:40:00+00:00,0.256313301572084,0.26711479529444
2020-04-30 04:45:00+00:00,0.242426374472956,0.2587266353239481
2020-04-30 04:50:00+00:00,0.239882955067941,0.2535024317169388
2020-04-30 04:55:00+00:00,0.211129524021483,0.2479308203090898
2020-04-30 05:00:00+00:00,0.239673481720977,0.2492320066952455
2020-04-30 05:05:00+00:00,0.2460641719901,0.2558492970303251
2020-04-30 05:10:00+00:00,0.239453748985042,0.2608282234593695
2020-04-30 05:15:00+00:00,0.254766211688401,0.2583026801552923
2020-04-30 05:20:00+00:00,0.239810490016729,0.2513217317472889
2020-04-30 05:25:00+00:00,0.241000968734409,0.2442582617320215
2020-04-30 05:30:00+00:00,0.232888389372047,0.2363788193941681
2020-04-30 05:35:00+00:00,0.229077091302179,0.2325152040103788
2020-04-30 05:40:00+00:00,0.229077091302179,0.2238063925324621
2020-04-30 05:45:00+00:00,0.204384560168654,0.2197873470373371
2020-04-30 05:50:00+00:00,0.199065131920056,0.2186550633531959
2020-04-30 05:55:00+00:00,0.189654545054343,0.212880274319239
2020-04-30 06:00:00+00:00,0.221930323025601,0.218067156556513
2020-04-30 06:05:00+00:00,0.229292928067618,0.224400032947737
2020-04-30 06:10:00+00:00,0.224726461050078,0.231729525316307
2020-04-30 06:15:00+00:00,0.221618905117344,0.2315935680183865
2020-04-30 06:20:00+00:00,0.222758866084268,0.2281291768819393
2020-04-30 06:25:00+00:00,0.207928334931179,0.2217801633462484
2020-04-30 06:30:00+00:00,0.191198777892997,0.2126864331672334
2020-04-30 06:35:00+00:00,0.181125876043083,0.2003310104909935
2020-04-30 06:40:00+00:00,0.175868783322409,0.1902947470726061
2020-04-30 06:45:00+00:00,0.181136654894787,0.1908053492505465
