,reward,profit,carbon_cost,excess_charge,max_profit
110000,"[0.0, 1.8631582732591387, 1.7509787127083583, 1.174921137318925, 0.18436823153105364, 0.7125785737836847, 2.5898835382004033, 2.72886004911899, 2.2660074561900747, 2.6749607388446277, 2.9784757444985743, 1.2627073974717349, 0.6336046654275577, 0.0]","[0.0, 2.7847434010273813, 3.2452647949016162, 2.394175521138536, 0.2865199999999999, 0.9257002403813521, 3.8950389090761304, 3.930340441657898, 3.294804287803996, 3.687386402821325, 3.855765799350285, 1.8690731526750914, 1.068651584918578, 0.0]","[0.0, 0.9215851277682454, 1.4942860821932604, 1.2192543838196128, 0.10215176846894625, 0.2131216665976675, 1.3051380375423962, 1.2014803925389126, 1.0287968316139227, 1.0124256639766989, 0.8772900548517109, 0.6063657552033588, 0.4350469194910202, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
120000,"[0.0, 1.8669145832020602, 1.6424238022208808, 1.1945281526588107, 0.18610019524919238, 0.7011002663989455, 2.550140047559, 2.6640578113945197, 2.253597323054616, 2.4807882785266435, 2.9102090711910535, 1.1883311148645335, 0.6067513357085431, 0.0]","[0.0, 2.7820866856967914, 3.121183444845842, 2.452247930659579, 0.29483999999999977, 0.9122876603956981, 3.833849477269756, 3.869978825239774, 3.2916116965737063, 3.435235559471607, 3.773568007374563, 1.7917574622449681, 1.0293939074173168, 0.0]","[0.0, 0.9151721024947328, 1.4787596426249652, 1.257719778000772, 0.10873980475080731, 0.2111873939967528, 1.2837094297107576, 1.2059210138452574, 1.0380143735190905, 0.9544472809449671, 0.8633069361835092, 0.6034263473804357, 0.4226425717087738, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.2e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
130000,"[0.0, 1.8824145199448192, 1.7633112078363409, 1.190550922589276, 0.17647923492912415, 0.7531881263843435, 2.559542687692443, 2.619893405369684, 2.2526648754039846, 2.605373672407996, 2.9794526712992964, 1.262156330839212, 0.6425791415017578, 0.0]","[0.0, 2.818438255491555, 3.3616056098982328, 2.3951442318096925, 0.28184000000000087, 0.9770073467235825, 3.8490228611160835, 3.7884316989120914, 3.292704571419616, 3.607331516987234, 3.867684104217019, 1.8670216200385257, 1.0890807556027515, 0.0]","[0.0, 0.9360237355467375, 1.598294402061896, 1.20459330922042, 0.10536076507087667, 0.2238192203392389, 1.2894628400903094, 1.1685382935424098, 1.0400396960156333, 1.0019578445792423, 0.8882140995843895, 0.6048652891993166, 0.4465016141009936, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
140000,"[0.0, 1.764753266464772, 1.6856058227509505, 1.1652660392518697, 0.18805657511268886, 0.8234198421956993, 2.5986880746278813, 2.729389822581952, 2.1734092555063684, 2.7047465796726073, 3.1178363698673457, 1.325382551383523, 0.6004701826510416, 0.0]","[0.0, 2.6413479777863977, 3.1723413496517825, 2.422205380428624, 0.29691999999999974, 1.0740579605388214, 3.925007550329606, 3.9627394167929664, 3.175038501497314, 3.7471365851502134, 4.0335646613312965, 1.9628801464442522, 1.0233403067180757, 0.0]","[0.0, 0.8765947113216268, 1.4867355269008347, 1.2569220078434236, 0.10886342488731088, 0.2506381183431221, 1.3263021423683923, 1.2333495942110142, 1.0016292459909466, 1.0423900054776118, 0.9157282914639527, 0.637497595060731, 0.422870124067034, 0.0]","[0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
150000,"[0.0, 1.8672790510522301, 1.639816563044586, 1.2198240800633173, 0.21663741688225227, 0.7502525415790117, 2.671164223690369, 2.535257909499124, 2.2455970601647683, 2.531461832319884, 2.966228014055667, 1.2521112077686123, 0.6414582016054602, 0.0]","[0.0, 2.7996724105777377, 3.1488693564220362, 2.509449291526447, 0.34059999999999974, 0.9734915521551727, 4.002549501438464, 3.6710107685546176, 3.2912312030192856, 3.5028231581255103, 3.8427081575340853, 1.8589783096939134, 1.0967431170080153, 0.0]","[0.0, 0.9323933595255071, 1.509052793377455, 1.289625211463133, 0.12396258311774747, 0.22323901057616125, 1.3313332777480957, 1.1357528590554928, 1.0456341428545193, 0.9713613258056307, 0.8764454768117527, 0.6068671019253032, 0.4552849154025551, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.2e-05, 0.0, 0.0, 0.0, 3.4666666666666665e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
160000,"[0.0, 2.3966865808789346, 1.532682332098658, 1.0933472665572068, 0.13594700035631763, 0.6886336744876714, 2.5585781447614075, 2.273589724147158, 2.2445450163170264, 2.5387787375819966, 2.7087859427822587, 1.2684964034848103, 0.3970997662082239, 0.0]","[0.0, 3.5729341604982197, 2.874656971317019, 2.125739070754312, 0.22203999999999946, 0.8782708159333827, 3.8594461744833044, 3.2878591423435606, 3.319741635220779, 3.5196752246817304, 3.5035036628459406, 1.8396724707025391, 0.6622527851635315, 0.0]","[0.0, 1.1762475796192862, 1.3419746392183636, 1.0323918041971067, 0.08609299964368182, 0.18963714144571125, 1.3008680297219033, 1.0142694181964047, 1.0751966189037547, 0.9808964870997368, 0.7947003867303509, 0.5711760672177297, 0.26515301895530763, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
170000,"[0.0, 1.903725173173217, 1.4967364723609549, 1.1469152929214466, 0.21721431343826234, 0.6730236909930202, 2.6231126212443696, 2.5673630366240316, 2.148359251396351, 2.498687972492074, 2.9649400275608033, 1.0471558424968446, 0.498525508303626, 0.0]","[0.0, 2.8241789968587216, 2.813859733838146, 2.367199548211466, 0.34320000000000017, 0.8730179626261276, 3.9777348845976603, 3.738388626453939, 3.1132558574406666, 3.4284017052433127, 3.8510358197123975, 1.5651400601516725, 0.8412856552299475, 0.0]","[0.0, 0.9204538236855067, 1.317123261477193, 1.2202842552900213, 0.12598568656173778, 0.19999427163310757, 1.3546222633532952, 1.1710255898299065, 0.9648966060443164, 0.9297137327512418, 0.8860611254849277, 0.5179842176548299, 0.34276014692632123, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.4666666666666665e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
180000,"[0.0, 1.937347212071926, 1.6659368180000458, 1.096706688320035, 0.21248463444192298, 0.7964482372678126, 2.75387310119742, 2.758874068424268, 2.1945554365568234, 2.7011364540559346, 3.147893753821529, 1.367640439984531, 0.590091632408579, 0.0]","[0.0, 2.8807569090423417, 3.1048977572481493, 2.3410762259000966, 0.32656000000000074, 1.0462183096939148, 4.131044372284029, 3.989917867597593, 3.205379733281023, 3.726399781443754, 4.086838007893636, 2.040352283394433, 0.9903414170298671, 0.0]","[0.0, 0.9434096969704175, 1.4389609392481066, 1.2443695375800643, 0.11407536555807773, 0.24977007242610264, 1.3771712710866126, 1.2310437991733274, 1.0108242967242027, 1.0252633273878213, 0.9388922540721065, 0.6727118434099041, 0.400249784621288, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.2e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
190000,"[0.0, 1.6706568885025963, 1.561536058367245, 1.0570273018194591, 0.2126839967338086, 0.774563698447584, 2.5275362540149047, 2.824716146436068, 2.04639721262914, 2.830294420021749, 3.0376023305982063, 1.2705202470604293, 0.5143360799519334, 0.0]","[0.0, 2.47124442716624, 2.9310981940602376, 2.2246658492377387, 0.3301999999999996, 1.0299816243060298, 3.8011705250531644, 4.080301209877397, 3.021044247337199, 3.9064568117175407, 3.941162491886208, 1.8833201464442562, 0.8840858784962239, 0.0]","[0.0, 0.8005875386636427, 1.3695621356929952, 1.1676385474182813, 0.11751600326619102, 0.2554179258584458, 1.2736169377049265, 1.255585063441328, 0.9746470347080598, 1.0761623916957945, 0.9035254946213337, 0.6127998993838277, 0.36974979854429035, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0, 3.4666666666666665e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
200000,"[0.0, 1.5552233186414592, 1.6265332007923425, 1.1458113183056966, 0.23195324447241508, 0.8492738966903814, 2.7853639811335418, 2.871558114908493, 2.078103156517535, 2.687835286790877, 3.0699475485826326, 1.3819616380398094, 0.4741475835622525, 0.0]","[0.0, 2.3174025362507407, 3.034299429645928, 2.3975491036866536, 0.3686800000000009, 1.1206345757477703, 4.17366384561664, 4.121662516960811, 3.0759220708022035, 3.7179636623735473, 3.9887209483603843, 2.073231328179688, 0.7963694555949177, 0.0]","[0.0, 0.7621792176092801, 1.407766228853588, 1.251737785380962, 0.13672675552758573, 0.27136067905738953, 1.388282531149768, 1.2501044020523204, 0.9978189142846676, 1.0301283755826722, 0.9187733997777539, 0.6912696901398819, 0.322221872032665, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.733333333333358e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
210000,"[0.0, 1.2068727502796228, 1.1688590039569273, 0.9165136435619147, 0.2713215412584718, 0.7036574528822412, 2.312507109804325, 2.7806980768248, 1.8498531730489112, 1.761783615493754, 2.51337095740937, 1.3088442724384433, 0.4226260689645974, 0.0]","[0.0, 1.8254365055119832, 2.282989190270958, 1.9373619004892557, 0.4248400000000007, 0.9443159974631757, 3.5272419351532367, 4.040528639926121, 2.818387121088007, 2.444708129495812, 3.2995077041154066, 1.9822285275370004, 0.6753475529145646, 0.0]","[0.0, 0.6185637552323612, 1.1141301863140332, 1.0208482569273434, 0.15351845874152895, 0.2406585445809344, 1.2147174920155805, 1.259830563101323, 0.9685339480390948, 0.6829245140020603, 0.7861367467060387, 0.6733842550985595, 0.25272148394996696, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
220000,"[0.0, 1.4624359265737328, 0.9605209874353635, 0.7611925646697831, 0.37504336394551596, 0.8666917579090301, 2.147276887266027, 2.6615681198458185, 2.437700199234408, 1.592871709489131, 2.124915544638117, 1.4419585423537102, 0.4203517482901616, 0.0]","[0.0, 2.131025721456238, 1.882640921823937, 1.5262279918302488, 0.5865600000000017, 1.1793600000000015, 3.301948350581145, 3.82538225588619, 3.5259102934643507, 2.206936697939989, 2.8103786281264487, 2.1710801006616887, 0.7149208108447503, 0.0]","[0.0, 0.6685897948825076, 0.922119934388575, 0.7650354271604659, 0.21151663605448584, 0.31266824209097155, 1.1546714633151203, 1.1638141360403738, 1.0882100942299442, 0.6140649884508596, 0.6854457501549995, 0.7291215583079781, 0.2945690625545888, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
230000,"[0.0, 1.385406891295889, 1.6129524768518506, 1.0326399717154513, 0.21563534995522327, 0.86059981085175, 2.3200668401971125, 2.8338797072650537, 1.8647110332998873, 1.4812597561992957, 2.6014020793623933, 1.549269320565486, 0.39234088065624456, 0.0]","[0.0, 2.0015961853247073, 2.9115303320715777, 2.1284505620460603, 0.3343600000000002, 1.1382020313770447, 3.4677208293913315, 4.127444961417339, 2.7828728265530254, 2.060512588136713, 3.356085842570784, 2.2902539845886496, 0.6522860742967656, 0.0]","[0.0, 0.6161892940288184, 1.2985778552197318, 1.0958105903306106, 0.11872465004477693, 0.27760222052529515, 1.1476193225275575, 1.2935652541522884, 0.9181617932531376, 0.5792528319374178, 0.7546664298750597, 0.7409846640231648, 0.2599451936405209, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.4666666666666665e-05, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
240000,"[0.0, 1.267774415646719, 1.1915695585382056, 1.0142756787735454, 0.13216051023395992, 0.6222729549487549, 2.2455202196394457, 2.240483320221724, 1.8235776110740707, 2.4615091678918946, 2.2468164343716266, 1.1443046317350343, 0.5032678757299643, 0.0]","[0.0, 1.903097473934, 2.139366434487251, 2.1750018371310182, 0.20800000000000074, 0.8194787810411867, 3.3584798435107355, 3.215853301880025, 2.6976920621990454, 3.383859319608547, 2.952085360575148, 1.6772658175762236, 0.8210539090404358, 0.0]","[0.0, 0.6353230582872825, 0.9477968759490467, 1.1607261583574746, 0.07583948976604084, 0.19720582609243176, 1.11290762387129, 0.9753699816583026, 0.8741144511249744, 0.9223501517166517, 0.7052689262035219, 0.5329611858411913, 0.31778603331047145, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.2e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
