,reward,profit,carbon_cost,excess_charge,max_profit
110000,"[0.0, 1.8911913444494985, 1.697549510280014, 1.162010054849353, 0.1286713563181037, 0.6816498269895712, 2.640285516888765, 2.6360640929147183, 2.2766379424072896, 2.672096923588279, 2.9772598576114886, 1.1956249229459246, 0.6267120444956545, 0.0]","[0.0, 2.8116535578376274, 3.127307187260162, 2.38847171125812, 0.19604000000000033, 0.8754300740476137, 3.959281160679894, 3.848290088103208, 3.3430642988374886, 3.6790203050022674, 3.8564613163104577, 1.7844776135114153, 1.0660907895131604, 0.0]","[0.0, 0.92046221338813, 1.429757676980152, 1.2264616564087707, 0.06736864368189661, 0.1937802470580425, 1.318978310457798, 1.212225995188492, 1.0664263564301983, 1.0069233814139882, 0.8791841253656367, 0.5888526905654916, 0.43937874501750557, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.733333333333358e-05, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
120000,"[0.0, 1.8785544587396814, 1.6792897206962134, 1.1229166298010471, 0.21541523979887067, 0.6896690360671621, 2.564326327108111, 2.7379010827936088, 2.3864995856711855, 2.6696246827691503, 2.9201839872477917, 1.255697824142035, 0.6768668225697615, 0.0]","[0.0, 2.7902779589437317, 3.2404868846545565, 2.345746747981652, 0.3380000000000004, 0.8918004094335228, 3.854818224625695, 3.9749060944838943, 3.474576981023476, 3.6930923829406095, 3.782016467476046, 1.858640184162242, 1.1314044009289197, 0.0]","[0.0, 0.9117235002040482, 1.5611971639583437, 1.2228301181806085, 0.1225847602011297, 0.2021313733663606, 1.2904225641842506, 1.2370050116902886, 1.0880773953522906, 1.0234677001714625, 0.8618151468949201, 0.6029423600202068, 0.45453757835915815, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.933333333333333e-05, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
130000,"[0.0, 1.8814796953594735, 1.571885996072392, 1.1373673743387724, 0.18850889359394454, 0.7139860860714613, 2.590433640575328, 2.606314156118501, 2.341870588223586, 2.7010949034265392, 3.091168978162343, 1.2277448898264864, 0.5860157190416775, 0.0]","[0.0, 2.795309078051171, 3.0733200153762126, 2.377902408464218, 0.30212000000000117, 0.9353888769348067, 3.900209507478908, 3.7833614423471147, 3.409601160040663, 3.734539297329017, 3.999842516034053, 1.8448950590314992, 0.9984672356507839, 0.0]","[0.0, 0.9138293826916963, 1.5014340193038185, 1.2405350341254489, 0.11361110640605655, 0.22140279086334524, 1.309775866903581, 1.1770472862286123, 1.0677305718170773, 1.0334443939024793, 0.908638871205043, 0.6171501692050144, 0.41245151660910634, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.4666666666666665e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
140000,"[0.0, 1.7056455489163385, 1.6485606293978425, 1.150784839410455, 0.1690257150314992, 0.7616520080116144, 2.4878511616236954, 2.6261748143795014, 2.245872114807642, 2.8013829987810523, 3.0388201077802437, 1.2624510435267202, 0.6553797504363869, 0.0]","[0.0, 2.554730245715171, 3.1068275788531388, 2.3871257973600293, 0.27040000000000053, 0.9913843042378168, 3.7508839723103717, 3.8207139230998717, 3.2630701358908745, 3.884705378566698, 3.936834050322554, 1.87298312605956, 1.1180298726225102, 0.0]","[0.0, 0.8490846967988345, 1.4582669494553007, 1.2363409579495754, 0.10137428496850129, 0.22973229622620228, 1.2630154773533442, 1.1945391087203694, 1.0171980210832314, 1.0833223797856453, 0.8979792758756426, 0.610532082532841, 0.46265012218612334, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0, 3.4666666666666665e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
150000,"[0.0, 1.808503737434988, 1.7332443672780433, 1.1805997175613898, 0.21931980406568582, 0.7602848594922054, 2.628736227811426, 2.6928457675200663, 2.337939053121441, 2.9797444634409196, 2.917434932588024, 1.147251394741746, 0.618025967347343, 0.0]","[0.0, 2.722669029452968, 3.2526875946840823, 2.468890652909079, 0.34684000000000037, 0.9813395300555977, 3.976283901910896, 3.898136191163707, 3.4294289601801764, 4.134263439879114, 3.780168944159856, 1.6922667254478354, 1.038440409433521, 0.0]","[0.0, 0.9141652920179804, 1.5194432274060414, 1.2882909353476903, 0.12752019593431452, 0.22105467056339234, 1.3474956740994708, 1.2052904236436432, 1.0914899070587345, 1.1545189764381998, 0.8626993449051658, 0.5450153307060907, 0.4204144420861781, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.200000000000024e-05, 0.0, 0.0, 0.0, 3.4666666666666665e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
160000,"[0.0, 1.9111601913517688, 1.7083350090125482, 1.1643644423723283, 0.17843237527006495, 0.6869112934572348, 2.5678967514328463, 2.7293341778006064, 2.2989725840690207, 2.6908727443594747, 2.90459709746669, 1.3670764141433625, 0.6853716239693365, 0.0]","[0.0, 2.854149301672394, 3.19650211195, 2.4275477492845834, 0.28808000000000145, 0.8860530337375715, 3.8659403533773973, 3.96147548004355, 3.371141626566602, 3.729191325668073, 3.762075442072496, 2.025940948514452, 1.1642321056395717, 0.0]","[0.0, 0.9429891103206235, 1.4881671029374528, 1.2631833069122576, 0.10964762472993651, 0.19914174028033677, 1.2980436019445496, 1.232141302242942, 1.072169042497581, 1.0383185813085953, 0.8574783446058075, 0.6588645343710904, 0.4788604816702352, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
170000,"[0.0, 1.8368164821868467, 1.6922606330898733, 1.1396977454242025, 0.15199469512091698, 0.7241886615063285, 2.652584573028357, 2.646026675205182, 2.267975225898879, 2.7303354614331026, 2.9376512120459943, 1.2104347995906637, 0.64336286328633, 0.0]","[0.0, 2.754560960419875, 3.182584409321306, 2.3536000771615493, 0.24336000000000058, 0.9475759905132175, 3.9935366164946235, 3.8342514872124465, 3.320582834176264, 3.7729952459418516, 3.8212884283625743, 1.769636274508028, 1.100864618472654, 0.0]","[0.0, 0.9177444782330276, 1.4903237762314334, 1.2139023317373494, 0.09136530487908356, 0.2233873290068891, 1.3409173767996034, 1.1882248120072672, 1.0526076082773859, 1.042659784508749, 0.8835852163165772, 0.5592014749173663, 0.45750175518632413, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.4666666666666665e-05, 0.0, 0.0, 0.0, 5.2e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
180000,"[0.0, 1.7916090350256897, 1.6682199861936575, 1.1741985089701032, 0.15490991910874752, 0.7915637836542604, 2.651459283772186, 2.7544411342325024, 2.2030173384393748, 2.8415624080959048, 3.0379014427373776, 1.2896277890829602, 0.6488011450241173, 0.0]","[0.0, 2.6704264216146156, 3.184850734096929, 2.4171009429237946, 0.24076000000000086, 1.0379041159174514, 4.002533968000912, 3.982951537840398, 3.2036932983240796, 3.915808380377212, 3.9202264257224044, 1.915199560889095, 1.1009525683276489, 0.0]","[0.0, 0.878817386588926, 1.5166307479032726, 1.242902433953693, 0.08585008089125332, 0.24634033226319108, 1.3510573508953896, 1.2285104036078962, 1.000675959884705, 1.0742459722813107, 0.8823076496516926, 0.6255717718061358, 0.45215142330353186, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
190000,"[0.0, 1.9246769376946051, 1.6860110571348357, 1.1230422583688406, 0.20365548477118997, 0.7402586272534247, 2.599350113006307, 2.7054150090785476, 2.293940986895102, 2.783119563499391, 2.9111020309053015, 1.241050337063138, 0.6203899455220695, 0.0]","[0.0, 2.856593623208432, 3.2126597511112878, 2.34458710476765, 0.3218800000000007, 0.9577153126265272, 3.927786391414973, 3.9106918617982678, 3.357233116067705, 3.834327300203153, 3.77317842173023, 1.8464354943651051, 1.059638126645463, 0.0]","[0.0, 0.9319166855138274, 1.5266486939764534, 1.22154484639881, 0.11822451522881072, 0.21745668537310228, 1.3283842784086652, 1.2052768527197197, 1.0632921291726027, 1.0512077367037629, 0.8620417241582626, 0.6053851573019684, 0.4392481811233937, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.2e-05, 0.0, 0.0, 0.0, 3.4666666666666665e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
200000,"[0.0, 1.7950021922599966, 1.6776132573748406, 1.199875068608994, 0.17636885351709125, 0.7025713046468315, 2.5880406866020045, 2.7601489553974172, 2.316466769167019, 2.810431322426332, 2.93936235242764, 1.1340885478901572, 0.6652758759289665, 0.0]","[0.0, 2.6693760009647307, 3.1172806796386, 2.438736040570326, 0.2756000000000006, 0.9056079945740486, 3.8902569238660596, 4.007297261742681, 3.40993141879079, 3.8795297024069, 3.8077510474646643, 1.6879152161063475, 1.1329904037964793, 0.0]","[0.0, 0.8743738087047349, 1.439667422263761, 1.2388609719613333, 0.09923114648290934, 0.20303668992721713, 1.3021642372640543, 1.2471483063452637, 1.0934646496237728, 1.0690983799805676, 0.868354028370358, 0.5538266682161918, 0.46771452786751305, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.2e-05, 0.0, 0.0, 0.0, 3.4666666666666665e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
210000,"[0.0, 1.9268999547082888, 1.74481676667506, 1.1718180271600898, 0.19862339649376884, 0.7600344955227164, 2.6330669057304648, 2.739746272826202, 2.2321395479432677, 2.8203739948505446, 3.1459551991241033, 1.3388753902285666, 0.7057378589954159, 0.0]","[0.0, 2.8698629912021034, 3.2726802838880586, 2.438248871131642, 0.3156400000000008, 0.992888598634676, 3.9441832494840963, 3.958914807818789, 3.2730458302653975, 3.8970024633574596, 4.082731937658653, 2.0040237706290873, 1.2115282697146972, 0.0]","[0.0, 0.9429630364938145, 1.5278635172130017, 1.2664308439715557, 0.11701660350623193, 0.23285410311195953, 1.3110643437536331, 1.2191685349925896, 1.0409062823221291, 1.0766284685069116, 0.936742071867884, 0.6651483804005207, 0.5057904107192814, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.2e-05, 0.0, 0.0, 0.0, 3.4666666666666665e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
220000,"[0.0, 1.8564307702550777, 1.7425041599526407, 1.217193640719649, 0.1774200587117566, 0.7674079943308445, 2.7730397808065286, 2.6870804943881246, 2.2036968121228613, 2.733591981666024, 2.9994311207502786, 1.3516586408243478, 0.6570169667329783, 0.0]","[0.0, 2.7508606899734462, 3.307491963587368, 2.5230140173667484, 0.2750800000000012, 0.9961129716380273, 4.1749824453006905, 3.8844334316004154, 3.218848098150699, 3.7831606989771482, 3.8885430269051167, 2.0268223618265124, 1.1362225470487957, 0.0]","[0.0, 0.8944299197183708, 1.5649878036347293, 1.3058203766471015, 0.09765994128824455, 0.22870497730718295, 1.4019253311608268, 1.1973529372122877, 1.0151512860278389, 1.049568717311127, 0.889111906154839, 0.6751637210021656, 0.4792055803158174, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
230000,"[0.0, 1.9453201117463736, 1.6994556680540454, 1.1746088460526194, 0.1822326212338292, 0.8175375160865541, 2.6513044688465004, 2.662155756520414, 2.2096871314601785, 2.761702559564351, 3.047461027145053, 1.2392199830958401, 0.6143632902736902, 0.0]","[0.0, 2.9301412518667087, 3.1656820495406492, 2.4509921947418523, 0.28756000000000004, 1.0685062340571698, 3.9997092486709334, 3.8433991047834923, 3.2267020626801406, 3.81054758505552, 3.946201584980136, 1.8472964672724606, 1.045195770438846, 0.0]","[0.0, 0.9848211401203355, 1.4662263814866068, 1.276383348689235, 0.10532737876617082, 0.25096871797061604, 1.3483354464911008, 1.1812433482630806, 1.0170149312199601, 1.0488450254911703, 0.898705891168417, 0.6080764841766219, 0.43083248016515574, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.933333333333333e-05, 0.0, 0.0, 0.0, 3.4666666666666665e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
240000,"[0.0, 1.891115664876697, 1.7225436969946135, 1.157767349297181, 0.16485370151192788, 0.74714898430349, 2.817475320761609, 2.6374808485257435, 2.2799519347905846, 2.887388565107135, 3.0679431539740136, 1.2722226078919452, 0.5957316723682374, 0.0]","[0.0, 2.815770440885093, 3.2375361246268186, 2.424927817974496, 0.2584400000000011, 0.9717367536767676, 4.2415738790721536, 3.8269653730684245, 3.28639980936829, 3.995315874608442, 3.977262860221126, 1.8866457778320944, 1.0168461372825015, 0.0]","[0.0, 0.9246547760083975, 1.5149924276322075, 1.267160468677318, 0.09358629848807322, 0.22458776937327765, 1.424081224977215, 1.1894845245426797, 1.0064478745777061, 1.1079273095013085, 0.9093023729137795, 0.6144231699401493, 0.42111446491426424, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
