,reward,profit,carbon_cost,excess_charge,max_profit
110000,"[0.0, 1.7714096342333505, 1.6758613663507709, 1.1120365210993195, 0.17376177890504085, 0.6839927783784777, 2.5558898411632773, 2.5430616648673428, 2.2372111748129067, 2.786156671926478, 2.9228546481823408, 1.182655180685932, 0.593751800560364, 0.0]","[0.0, 2.6291636919575847, 3.150485422967761, 2.3396874853907383, 0.27092000000000094, 0.8948798973792533, 3.825576968357426, 3.6905766909994857, 3.261922789480175, 3.8455429071001004, 3.793258208053224, 1.7556052929976376, 1.0228063799489266, 0.0]","[0.0, 0.8577540577242366, 1.474624056616993, 1.22765096429142, 0.09715822109496007, 0.21088711900077559, 1.2696697938608177, 1.1475150261321425, 1.024711614667269, 1.0593862351736252, 0.8703688932042183, 0.5729501123117069, 0.4290545793885629, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0, 3.4666666666666665e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
120000,"[0.0, 1.7966006082480106, 1.6642899698500377, 1.1091376539213111, 0.17682560832087543, 0.768525924174962, 2.526012180049441, 2.705242693214523, 2.2242754424143296, 2.5881506016976696, 3.160790520279847, 1.1600918777994178, 0.5759772078988167, 0.0]","[0.0, 2.6992560730993236, 3.161844745358736, 2.3026587569703247, 0.27143999999999935, 1.0057639797511033, 3.8019992904961217, 3.939398223879724, 3.2995923191204155, 3.5702973425324043, 4.093231250914646, 1.7257426404617424, 0.9708249343177572, 0.0]","[0.0, 0.9026554648513158, 1.4975547755087015, 1.1935211030490165, 0.0946143916791239, 0.23723805557614158, 1.2759351104466818, 1.2341555306652037, 1.0753168767060868, 0.9821467408347351, 0.9324407306348002, 0.5656507626623271, 0.3948477264189402, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.2e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
130000,"[0.0, 2.0440389306120768, 1.766878680238387, 1.1869625805078212, 0.17942424199304072, 0.7305429360720904, 2.594396827866224, 2.478315770201681, 2.1827692752153687, 2.7191658542990673, 2.9626268547568104, 1.2200926021587197, 0.5767226963812604, 0.0]","[0.0, 3.057415867943487, 3.2970090199586024, 2.4564153665964605, 0.2885999999999995, 0.9569555071829172, 3.8883189324161784, 3.593637429433916, 3.167166845104412, 3.7626460452830446, 3.840023544430554, 1.8193601464442515, 0.9691575302018832, 0.0]","[0.0, 1.0133769373314132, 1.5301303397202184, 1.2694527860886404, 0.10917575800695874, 0.2264125711108268, 1.293904771216624, 1.115321659232236, 0.9843975698890468, 1.0434801909839806, 0.8773966896737443, 0.5992675442855335, 0.3924348338206227, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
140000,"[0.0, 1.8821157276160763, 1.5696950641780074, 1.0983361585166493, 0.16768113553161157, 0.7405092071998735, 2.55964952926583, 2.4995012548423405, 2.2524478041098415, 2.6942000845692613, 3.0124953542859467, 1.2278607193928575, 0.5815609398344839, 0.0]","[0.0, 2.7886148705299454, 3.014880195269241, 2.283042294649586, 0.25271999999999895, 0.9619500300762631, 3.8587731014244793, 3.6508321512428825, 3.2821978718691773, 3.7206119594935165, 3.9083905870219224, 1.810028869079348, 0.9851911535758868, 0.0]","[0.0, 0.9064991429138727, 1.4451851310912367, 1.1847061361329367, 0.08503886446838735, 0.2214408228763893, 1.2991235721586516, 1.1513308964005415, 1.029750067759336, 1.0264118749242597, 0.895877899402642, 0.5821681496864927, 0.4036302137414027, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4632148173016805e-19, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
150000,"[0.0, 1.7702520959398398, 1.6621818212885484, 1.191100034852377, 0.17713902215493413, 0.7200773202554842, 2.5476665261601927, 2.6853638822370667, 2.1675766051986263, 2.653488657413247, 3.02197056298126, 1.2404142774840519, 0.5523938679370786, 0.0]","[0.0, 2.6410561260655707, 3.1251358915795113, 2.4484509042908598, 0.2776799999999999, 0.9249592632881479, 3.8296681944690665, 3.9030794601977834, 3.1724770315770607, 3.6672650962014863, 3.913046156912655, 1.8477285578250198, 0.9318055148428257, 0.0]","[0.0, 0.870804030125734, 1.462954070290964, 1.2573508694384867, 0.10054097784506572, 0.20488194303266377, 1.2819670016422124, 1.2177155779607174, 1.004900426378434, 1.0137764387882418, 0.8910409272647289, 0.6073142803409695, 0.37941164690574697, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.466666666666691e-05, 0.0, 0.0, 0.0, 3.4666666666666665e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
160000,"[0.0, 1.6573447447510936, 1.6912662909150324, 1.1052278914255125, 0.21943072311374184, 0.7703028377885586, 2.366499629236585, 2.0360354241933174, 2.0435994259187025, 2.0254037744832485, 2.863016938968182, 1.2842122759788048, 0.8813182739410337, 0.0]","[0.0, 2.4856253350837574, 3.129576664467916, 2.346504619134294, 0.33695999999999826, 0.9999752924550498, 3.565255630242178, 2.9588921247979627, 2.97014900392551, 2.801915493286752, 3.701310147510392, 1.9329762516399582, 1.5095056039332102, 0.0]","[0.0, 0.8282805903326644, 1.4383103735528846, 1.241276727708784, 0.11752927688625639, 0.22967245466649114, 1.1987386676722618, 0.9228567006046493, 0.9265495780068079, 0.7765117188035059, 0.8382932085422093, 0.6487639756611565, 0.6281873299921771, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
170000,"[0.0, 1.437734924938973, 1.5373131448137416, 1.077831666574703, 0.2431938089323295, 0.767552638811388, 2.147756319951097, 2.6970199829131105, 2.127831649494199, 2.2685311218551742, 2.816673298099788, 1.3158738021289, 0.5883998130140585, 0.0]","[0.0, 2.175550611320191, 2.8650074949529762, 2.2928577946650828, 0.37700000000000006, 1.0144833404679086, 3.245930102723073, 3.9119718766614193, 3.144027018265352, 3.1181047990733717, 3.648959636056883, 1.9543784761063474, 1.0085191367551596, 0.0]","[0.0, 0.7378156863812195, 1.327694350139238, 1.2150261280903831, 0.13380619106767055, 0.2469307016565207, 1.0981737827719773, 1.2149518937483124, 1.0161953687711551, 0.8495736772182015, 0.8322690046237642, 0.6385046739774495, 0.4201193237411009, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
180000,"[0.0, 1.5648874982677277, 1.5895092476858026, 0.889412841137001, 0.1603786961792953, 0.7042000467716419, 2.1486274280431576, 2.6131845488196976, 2.096500875313175, 2.387828066745227, 2.621223034361458, 1.3815468396203145, 0.6077551620959403, 0.0]","[0.0, 2.335635967594218, 3.027626325173815, 2.0068675791012165, 0.2433599999999999, 0.9267401076240135, 3.262808700617703, 3.7786816731241855, 3.0118439918521873, 3.282274929993494, 3.422403098221987, 2.040426656199644, 1.031179497192066, 0.0]","[0.0, 0.7707484693264937, 1.4381170774880143, 1.117454737964216, 0.08298130382070457, 0.2225400608523716, 1.114163939241216, 1.1654971243044916, 0.9153431165390111, 0.8944468632482713, 0.8011800638605293, 0.6588798165793318, 0.42342433509612554, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7333333333333332e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
190000,"[0.0, 1.289662697715439, 1.5466058679003618, 0.8599324073927359, 0.1597921331815524, 0.8067597838710837, 2.223805669629536, 2.3693307930917245, 2.046432706857539, 2.377883854610943, 2.398777857441562, 1.3091157336283943, 0.5942673127471009, 0.0]","[0.0, 1.939118102067446, 2.9321646594516824, 1.91719743717143, 0.24024000000000012, 1.0718418621033972, 3.3346864057025405, 3.415923919048415, 2.964995867543135, 3.2866831751853134, 3.125318935132456, 1.9399044403795949, 1.007895648225293, 0.0]","[0.0, 0.6494554043520072, 1.3855587915513223, 1.0572650297786956, 0.08044786681844769, 0.2650820782323134, 1.1108807360730042, 1.0465931259566896, 0.9185631606855986, 0.9087993205743724, 0.7265410776908952, 0.6307887067512025, 0.41362833547819194, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
200000,"[0.0, 1.2688657983502367, 1.4107076442355142, 0.8274979471767494, 0.08218367775809812, 0.6992997083757702, 2.1130941865301605, 2.0506862267691126, 2.1246753375063006, 2.331454527681832, 2.102121161016113, 1.1681207835894742, 0.5789418299306605, 0.0]","[0.0, 1.884183723264311, 2.66233009651006, 1.8551927533750938, 0.12792000000000003, 0.9355286210967132, 3.2054730904842796, 2.989563076669734, 3.100362910926099, 3.24103637363012, 2.7473981573651236, 1.7297211512650934, 1.0046409949200887, 0.0]","[0.0, 0.6153179249140749, 1.2516224522745458, 1.0276948061983453, 0.04573632224190192, 0.23622891272094265, 1.0923789039541212, 0.9388768499006235, 0.9756875734198005, 0.9095818459482918, 0.6452769963490119, 0.5616003676756215, 0.4256991649894281, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
210000,"[0.0, 1.279613370331742, 1.3859869450190878, 0.773005647985357, 0.13386095047990743, 0.758352724127151, 2.187128501167995, 2.259954099007318, 2.289964968185754, 2.7961520240471427, 1.9690305982718286, 1.20135996902708, 0.5812427739703361, 0.0]","[0.0, 1.8847043386946112, 2.6544492532330244, 1.753774685297711, 0.20800000000000007, 1.0095686379476447, 3.3363221386869113, 3.300425400495551, 3.326841613498851, 3.895470460300993, 2.573691333942423, 1.7868118243866589, 0.9934574140943206, 0.0]","[0.0, 0.605090968362869, 1.2684623082139386, 0.9807690373123571, 0.07413904952009266, 0.2512159138204937, 1.1491936375189171, 1.0404713014882372, 1.0368766453130973, 1.099318436253854, 0.6046607356705984, 0.5854518553595818, 0.4122146401239844, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
220000,"[0.0, 1.2970425153729084, 1.227951723993264, 0.903355992939246, 0.045314843495158186, 0.46169245466085973, 1.8280436395794977, 1.9246462302618816, 1.8578823981448755, 2.0514202341979884, 2.0192521703718467, 1.135835203679787, 0.6287314329327023, 0.0]","[0.0, 1.9386444962145222, 2.265139231918576, 1.9881987757338329, 0.07487999999999961, 0.5929406421269688, 2.763136804645009, 2.8223202955890674, 2.8040563784484105, 2.8601529185998253, 2.6353661949678244, 1.6328000000000034, 1.0756938578524193, 0.0]","[0.0, 0.6416019808416161, 1.0371875079253148, 1.0848427827945892, 0.029565156504841417, 0.1312481874661091, 0.9350931650655119, 0.8976740653271886, 0.9461739803035367, 0.8087326844018403, 0.6161140245959805, 0.4969647963202175, 0.44696242491971727, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
230000,"[0.0, 1.4251834609907397, 1.309988376930518, 1.086901518657739, 0.2935606185387266, 0.881619135980915, 1.8974786775805355, 2.0239968694792694, 1.935062943550916, 2.4961723968147402, 2.4807531720198894, 1.3656397056064455, 0.5486412885138436, 0.0]","[0.0, 2.0514389102393964, 2.599207148407808, 2.278240123040526, 0.451359999999999, 1.1871287611049162, 2.876459542095766, 2.943935156647522, 2.868327008441971, 3.467709248846832, 3.204925023146356, 2.0537321713929653, 0.9085648019563658, 0.0]","[0.0, 0.6262554492486561, 1.2892187714772922, 1.191338604382788, 0.15779938146127226, 0.30550962512400176, 0.9789808645152336, 0.919938287168254, 0.9332640648910574, 0.971536852032095, 0.7241718511264688, 0.6880924657865185, 0.3599235134425219, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
240000,"[0.0, 1.6457900476766876, 1.3228342520356537, 1.1141481842387995, 0.11305920569823427, 0.5931396490958156, 1.8660670225058111, 2.278946940439464, 2.3113423665679327, 1.523357224424154, 2.2710760324533266, 0.9667246146627302, 0.49883822724513244, 0.0]","[0.0, 2.392470361724416, 2.601900466831094, 2.311588481472398, 0.18928000000000034, 0.7883688634425977, 2.865634739755545, 3.3115465046402357, 3.2804033825112957, 2.078633813386624, 2.9458316124027304, 1.4206643414533522, 0.8190419204699237, 0.0]","[0.0, 0.7466803140477297, 1.279066214795441, 1.1974402972336013, 0.07622079430176605, 0.195229214346782, 0.9995677172497357, 1.0325995642007741, 0.969061015943366, 0.5552765889624701, 0.6747555799494056, 0.453939726790623, 0.3202036932247913, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 5.1469, 4.3765, 3.44796, 0.59904, 1.6096, 6.1300799999999995, 5.46974, 4.84142, 6.138119999999999, 5.3756200000000005, 2.9657199999999997, 1.8188799999999998, 0.0]"
